gene_or_target	target_chembl_id	molecule_chembl_id	standard_type	standard_value_nM	pchembl_value	document_chembl_id	assay_chembl_id
CDK8	CHEMBL5719	CHEMBL3799212	IC50	2.3	8.64	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3797472	IC50	9.5	8.02	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3798853	IC50	1.9	8.72	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3798804	IC50	2.8	8.55	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3797440	IC50	3.3	8.48	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3797656	IC50	5.5	8.26	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3800105	IC50	9.3	8.03	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3798568	IC50	12.1	7.92	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3799824	IC50	2.8	8.55	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3799592	IC50	3.2	8.49	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3798283	IC50	47.0	7.33	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3798611	IC50	17.5	7.76	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3800080	IC50	5.7	8.24	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3797823	IC50	29.5	7.53	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3798382	IC50	2.3	8.64	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3799073	IC50	11.4	7.94	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3800533	IC50	54.1	7.27	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3408213	IC50	7.2	8.14	CHEMBL3797072	CHEMBL3803436
CDK8	CHEMBL5719	CHEMBL3823659	IC50	42.0	7.38	CHEMBL3822394	CHEMBL3825312
CDK8	CHEMBL5719	CHEMBL3823030	IC50	810.0	6.09	CHEMBL3822394	CHEMBL3825312
CDK8	CHEMBL5719	CHEMBL3827983	IC50	0.2	9.70	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827774	IC50	3.4	8.47	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828209	IC50	4.6	8.34	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828637	IC50	1.7	8.77	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828575	IC50	11.2	7.95	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828116	IC50	0.5	9.30	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827482	IC50	590.0	6.23	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828169	IC50	396.0	6.40	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827799	IC50	2.0	8.70	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827118	IC50	2.5	8.60	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827053	IC50	12.6	7.90	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828523	IC50	9.9	8.00	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828120	IC50	27.8	7.56	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827673	IC50	65.0	7.19	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827944	IC50	17.5	7.76	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827470	IC50	30.0	7.52	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828458	IC50	4.2	8.38	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827666	IC50	1418.0	5.85	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827683	IC50	2554.0	5.59	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828430	IC50	1946.0	5.71	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827749	IC50	1232.0	5.91	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827150	IC50	45.0	7.35	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828221	IC50	4.7	8.33	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828003	IC50	0.6	9.22	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827327	IC50	1.1	8.96	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828370	IC50	16.0	7.80	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828689	IC50	19.4	7.71	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827699	IC50	34.0	7.47	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828572	IC50	16.0	7.80	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827678	IC50	7.3	8.14	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828503	IC50	4.7	8.33	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827790	IC50	87.0	7.06	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827333	IC50	43.0	7.37	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828472	IC50	559.0	6.25	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827675	IC50	73.0	7.14	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828553	IC50	7.2	8.14	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828084	IC50	10.7	7.97	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827023	IC50	8.2	8.09	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828071	IC50	5.8	8.24	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828286	IC50	9.8	8.01	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828266	IC50	35.5	7.45	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828129	IC50	87.0	7.06	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828470	IC50	70.0	7.16	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827758	IC50	21.0	7.68	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827586	IC50	23.1	7.64	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827904	IC50	17.9	7.75	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827874	IC50	20.2	7.70	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3828310	IC50	76.0	7.12	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827664	IC50	9.0	8.05	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3827605	IC50	24.0	7.62	CHEMBL3826875	CHEMBL3829689
CDK8	CHEMBL5719	CHEMBL3890533	IC50	1650.0	5.78	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3970662	IC50	2450.0	5.61	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3899488	IC50	415.0	6.38	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3906261	IC50	290.0	6.54	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3934243	IC50	100.0	7.00	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3938208	IC50	70.0	7.16	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3967778	IC50	1600.0	5.80	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3929167	IC50	100.0	7.00	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3956719	IC50	0.6	9.22	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3920251	IC50	10000.0		CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3948055	IC50	90.0	7.05	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3911320	IC50	28.0	7.55	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3939280	IC50	19.0	7.72	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3975326	IC50	120.0	6.92	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3964636	IC50	435.0	6.36	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3984494	IC50	800.0	6.10	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3955876	IC50	150.0	6.82	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3895703	IC50	12.0	7.92	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3966985	IC50	2.0	8.70	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3967915	IC50	230.0	6.64	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3938357	IC50	115.0	6.94	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3916750	IC50	125.0	6.90	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3947140	IC50	2.8	8.55	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3903492	IC50	6.5	8.19	CHEMBL3853318	CHEMBL3854802
CDK8	CHEMBL5719	CHEMBL3903492	IC50	8.0	8.10	CHEMBL3853318	CHEMBL3854822
CDK8	CHEMBL5719	CHEMBL3903492	IC50	32.0	7.50	CHEMBL3853318	CHEMBL3854823
CDK8	CHEMBL5719	CHEMBL3903492	IC50	9.0	8.05	CHEMBL3853318	CHEMBL3854824
CDK8	CHEMBL5719	CHEMBL3903492	IC50	52.0	7.28	CHEMBL3853318	CHEMBL3854825
CDK8	CHEMBL5719	CHEMBL2006765	IC50	10000.0		CHEMBL4007384	CHEMBL4007694
CDK8	CHEMBL5719	CHEMBL4078893	IC50	10000.0		CHEMBL4007384	CHEMBL4007694
CDK8	CHEMBL5719	CHEMBL4066664	IC50	2110.0	5.68	CHEMBL4007384	CHEMBL4007694
CDK8	CHEMBL5719	CHEMBL4069365	IC50	10000.0		CHEMBL4007384	CHEMBL4007694
CDK8	CHEMBL5719	CHEMBL4062803	IC50	10000.0		CHEMBL4007384	CHEMBL4007694
CDK8	CHEMBL5719	CHEMBL4094902	EC50	110.0	6.96	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4105077	EC50	140.0	6.85	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4087219	EC50	12.0	7.92	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4097361	EC50	97.0	7.01	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4079336	EC50	690.0	6.16	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4063709	EC50	13.0	7.89	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4091527	EC50	21.0	7.68	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4082587	EC50	10.0	8.00	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4100600	EC50	10000.0		CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4072106	EC50	2.4	8.62	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4092865	EC50	11.0	7.96	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4063489	EC50	11.0	7.96	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4085116	EC50	150.0	6.82	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4101552	EC50	28.0	7.55	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4066257	EC50	1300.0	5.89	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4099122	EC50	10000.0		CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4081088	EC50	3.6	8.44	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4060759	EC50	2.3	8.64	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4088976	EC50	10000.0		CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4083599	EC50	110.0	6.96	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4061835	EC50	27.0	7.57	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4091382	EC50	16.0	7.80	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4070459	EC50	17.0	7.77	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4066959	EC50	19.0	7.72	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4063908	EC50	3.1	8.51	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4079977	EC50	5.5	8.26	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4098004	EC50	17.0	7.77	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4087859	EC50	84.0	7.08	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4059523	EC50	8.4	8.08	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4060561	EC50	7.0	8.15	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4082444	EC50	14.0	7.85	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4069244	EC50	8.4	8.08	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4074871	EC50	95.0	7.02	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4093832	EC50	130.0	6.89	CHEMBL4020708	CHEMBL4020957
CDK8	CHEMBL5719	CHEMBL4104223	EC50	337.0	6.47	CHEMBL4028808	CHEMBL4029484
CDK8	CHEMBL5719	CHEMBL3361254	IC50	22.0	7.66	CHEMBL4028808	CHEMBL4029486
CDK8	CHEMBL5719	CHEMBL4080906	IC50	12.0	7.92	CHEMBL4028808	CHEMBL4029487
CDK8	CHEMBL5719	CHEMBL4063358	EC50	25.0	7.60	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4091219	EC50	10000.0		CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4090315	EC50	1300.0	5.89	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4069269	EC50	200.0	6.70	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4082469	EC50	8.9	8.05	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4060582	EC50	550.0	6.26	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4059564	EC50	10000.0		CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4082699	EC50	490.0	6.31	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4062262	EC50	140.0	6.85	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4083979	EC50	1700.0	5.77	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4100438	EC50	10000.0		CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4073611	EC50	2800.0	5.55	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4092709	EC50	1400.0	5.85	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4065027	EC50	890.0	6.05	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4084957	EC50	620.0	6.21	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4102907	EC50	70.0	7.16	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4097047	EC50	220.0	6.66	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4069854	EC50	9.1	8.04	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4083552	EC50	0.77	9.11	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4071040	EC50	0.35	9.46	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4077627	EC50	1.5	8.82	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4090775	EC50	7.4	8.13	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4066819	EC50	1.3	8.89	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4063680	EC50	21.0	7.68	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4060856	EC50	1.4	8.85	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4076395	EC50	2.6	8.59	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4086487	EC50	0.4	9.40	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4061525	EC50	0.58	9.24	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4074204	EC50	2.3	8.64	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4088931	EC50	8.3	8.08	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4062244	EC50	3.0	8.52	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4072372	EC50	28.0	7.55	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4060714	EC50	16.0	7.80	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4070408	EC50	2.0	8.70	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4091345	EC50	3.0	8.52	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4061783	EC50	66.0	7.18	CHEMBL4028808	CHEMBL4029489
CDK8	CHEMBL5719	CHEMBL4162429	IC50	17.0	7.77	CHEMBL4145630	CHEMBL4150532
CDK8	CHEMBL5719	CHEMBL4167143	IC50	15.0	7.82	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4164360	IC50	443.0	6.35	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4170540	IC50	192.0	6.72	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4176300	IC50	159.0	6.80	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4170978	IC50	34.0	7.47	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4160370	IC50	120.0	6.92	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4174408	IC50	24.0	7.62	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4163735	IC50	1320.0	5.88	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4159279	IC50	64.0	7.19	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4167193	IC50	16.0	7.80	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4162650	IC50	24.0	7.62	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4170582	IC50	6000.0	5.22	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4175290	IC50	682.0	6.17	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4167414	IC50	10000.0	5.00	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4162058	IC50	10000.0	5.00	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4172737	IC50	108.0	6.97	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4177181	IC50	10000.0	5.00	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4169344	IC50	208.0	6.68	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4173827	IC50	48.0	7.32	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4165913	IC50	8240.0	5.08	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4170388	IC50	1520.0	5.82	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4162472	IC50	10000.0	5.00	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4176653	IC50	10000.0	5.00	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4166041	IC50	2300.0	5.64	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4168375	IC50	10000.0	5.00	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4176230	IC50	1010.0	6.00	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL4164953	IC50	164.0	6.79	CHEMBL4145630	CHEMBL4150526
CDK8	CHEMBL5719	CHEMBL1409113	IC50	500.0	6.30	CHEMBL4219051	CHEMBL4220244
CDK8	CHEMBL5719	CHEMBL1336	IC50	199.0	6.70	CHEMBL4219051	CHEMBL4220244
CDK8	CHEMBL5719	CHEMBL1336	IC50	1620.0	5.79	CHEMBL4219051	CHEMBL4220253
CDK8	CHEMBL5719	CHEMBL1336	IC50	4520.0	5.34	CHEMBL4219051	CHEMBL4220254
CDK8	CHEMBL5719	CHEMBL223360	IC50	14.0	7.85	CHEMBL4219051	CHEMBL4220244
CDK8	CHEMBL5719	CHEMBL223360	IC50	1290.0	5.89	CHEMBL4219051	CHEMBL4220253
CDK8	CHEMBL5719	CHEMBL223360	IC50	5170.0	5.29	CHEMBL4219051	CHEMBL4220254
CDK8	CHEMBL5719	CHEMBL4227266	IC50	17.4	7.76	CHEMBL4219051	CHEMBL4220244
CDK8	CHEMBL5719	CHEMBL3828637	IC50	0.9	9.05	CHEMBL4334547	CHEMBL4338943
CDK8	CHEMBL5719	CHEMBL4297488	IC50	1200.0	5.92	CHEMBL4406837	CHEMBL4408767
CDK8	CHEMBL5719	CHEMBL1234833	IC50	90.0	7.05	CHEMBL4406837	CHEMBL4408767
CDK8	CHEMBL5719	CHEMBL1801932	IC50	4200.0	5.38	CHEMBL4406837	CHEMBL4408767
CDK8	CHEMBL5719	CHEMBL4578881	IC50	4.4	8.36	CHEMBL4411304	CHEMBL4413171
CDK8	CHEMBL5719	CHEMBL4566932	IC50	10000.0		CHEMBL4425119	CHEMBL4426342
CDK8	CHEMBL5719	CHEMBL4514427	IC50	4200.0	5.38	CHEMBL4425119	CHEMBL4426342
CDK8	CHEMBL5719	CHEMBL4532382	IC50	10000.0		CHEMBL4425119	CHEMBL4426342
CDK8	CHEMBL5719	CHEMBL4568245	IC50	4000.0	5.40	CHEMBL4425119	CHEMBL4426342
CDK8	CHEMBL5719	CHEMBL103667	IC50	1000.0		CHEMBL4602604	CHEMBL4602913
CDK8	CHEMBL5719	CHEMBL4635959	IC50	8000.0		CHEMBL4610077	CHEMBL4611864
CDK8	CHEMBL5719	CHEMBL4303287	IC50	194.0	6.71	CHEMBL4610077	CHEMBL4611864
CDK8	CHEMBL5719	CHEMBL4639890	IC50	12.0	7.92	CHEMBL4613207	CHEMBL4613410
CDK8	CHEMBL5719	CHEMBL3668457	IC50	1360.0		CHEMBL4699469	CHEMBL4701448
CDK8	CHEMBL5719	CHEMBL4777981	IC50	320.0		CHEMBL4699469	CHEMBL4701448
CDK8	CHEMBL5719	CHEMBL4791276	IC50	1.5	8.82	CHEMBL4742387	CHEMBL4742449
CDK8	CHEMBL5719	CHEMBL4164953	IC50	101.0	7.00	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4176230	IC50	701.0	6.15	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4168375	IC50	6001.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4166041	IC50	2001.0	5.70	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4170388	IC50	701.0	6.15	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4176653	IC50	6001.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4162472	IC50	6001.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4173827	IC50	100.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4169344	IC50	201.0	6.70	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4177181	IC50	6001.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4172737	IC50	101.0	7.00	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4175290	IC50	301.0	6.52	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4162058	IC50	6001.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4167414	IC50	6001.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4170582	IC50	2001.0	5.70	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4793909	IC50	101.0	7.00	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4162650	IC50	100.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4637411	IC50	201.0	6.70	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4159279	IC50	100.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4799612	IC50	101.0	7.00	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4167193	IC50	100.0		CHEMBL4742401	CHEMBL4742628
