gene	mean_case	mean_control	delta_log2	hedges_g	welch_t	p	fdr
UCHL1	5.084996438938084	5.899433462760797	-0.8144370238227125	-0.2535482018979507	-0.6055803050876835	0.5519883100102126	0.9394407560829113
AFAP1-AS1	4.774155912077507	4.206221813516736	0.5679340985607713	0.25217720760671036	0.605403186403432	0.5520856155168622	0.9394407560829113
NRAP	1.39890270583353	0.8363489120479554	0.5625537937855746	0.25683728682248647	0.6062574561918884	0.55214335165288	0.9394407560829113
C2orf44	6.8461778331186265	7.334840291141112	-0.4886624580224854	-0.27008545962948177	-0.6153986118931893	0.5522336651025879	0.9394407560829113
FAM83D	4.9261444828383585	5.572528802079069	-0.6463843192407106	-0.2582039328897583	-0.6066496140519713	0.5523284937259557	0.9394407560829113
GPR176	4.9743088902328	4.339783591430955	0.6345252988018455	0.2518710789223048	0.604970382434668	0.5523735419825373	0.9394407560829113
PLAT	8.141909502788906	8.419666542995948	-0.2777570402070424	-0.2578038957143031	-0.6063820422977376	0.552387180006324	0.9394407560829113
ZBTB47	8.149854312645228	8.272967376130662	-0.12311306348543383	-0.25824262617169597	-0.6065480562551825	0.552428265942832	0.9394407560829113
GLRB	1.7547767526595952	2.401633870037364	-0.6468571173777686	-0.25234206784458046	-0.6048441788062895	0.5524387353808836	0.9394407560829113
ASB6	9.129289119374423	9.272406849186723	-0.14311772981229964	-0.261036666239513	-0.6080838069555886	0.5524926422643746	0.9394407560829113
RNF167	9.99333723041162	9.892990476316344	0.10034675409527694	0.2616195974448367	0.6083974446345803	0.5525523975055219	0.9394407560829113
ZMAT3	10.789364420253676	10.680691179567532	0.10867324068614437	0.2511798784731967	0.6047414911266862	0.5525725043265097	0.9394407560829113
SCML4	1.121892835900574	1.6872108773160577	-0.5653180414154837	-0.25105841061179185	-0.604748827492708	0.55258238082058	0.9394407560829113
SCNN1D	6.196460589609567	6.809002573102969	-0.6125419834934025	-0.2535731187486877	-0.6045186408200466	0.552722145945916	0.9394407560829113
LOC101929563	3.368359445124642	2.471489438147344	0.8968700069772981	0.2562681294743156	0.6051855850268937	0.5528028941516644	0.9394407560829113
RBM38	9.816515940876487	9.970039571103053	-0.1535236302265659	-0.26061286239224124	-0.6074286988682703	0.5528349659259684	0.9394407560829113
EFCAB11	4.856182680618857	5.36250140517488	-0.5063187245560234	-0.25273069523851427	-0.6042488271140826	0.5528390349697878	0.9394407560829113
MAK16	8.17098163987348	8.407229274316045	-0.2362476344425648	-0.25889276919052684	-0.6062663643634767	0.552954183795589	0.9394407560829113
CLEC18B	1.0474110513589654	1.6608000498934488	-0.6133889985344834	-0.25207724320032143	-0.6039718793621927	0.5530061237427014	0.9394407560829113
SLC27A5	4.228157965334168	4.843218056696911	-0.6150600913627438	-0.2576357770667684	-0.6055258702663022	0.5530202230903517	0.9394407560829113
EXOSC7	7.307981558510747	6.8428035791407416	0.46517797937000527	0.24607964748237884	0.6087121896776033	0.5530454476241602	0.9394407560829113
ELL3	6.071130457673557	6.572545470403155	-0.5014150127295984	-0.2613935400041321	-0.6076511163712639	0.5530908360414483	0.9394407560829113
WWTR1	6.87983107695492	7.494160933071488	-0.6143298561165675	-0.26254906923043364	-0.608438242009173	0.553100308475161	0.9394407560829113
LSM14B	8.9244581293354	8.810876610950645	0.1135815183847555	0.2622689560058098	0.6081775304629634	0.5531585224893734	0.9394407560829113
ULK3	10.314497414995625	10.496854498137267	-0.18235708314164256	-0.25640036436250474	-0.6047674640183287	0.5531743870931479	0.9394407560829113
TIMM10B	9.160975507961542	9.27305554184514	-0.11208003388359877	-0.257652105394021	-0.6051299021134582	0.5533531025574882	0.9394407560829113
SLAMF1	2.4993485041924024	1.8393403253766982	0.6600081788157042	0.2518603712197294	0.6033919828591019	0.553383794477238	0.9394407560829113
BTBD11	4.7700193038452765	4.154720133258472	0.6152991705868045	0.2537924054628789	0.603618648190779	0.5533901490294241	0.9394407560829113
ST3GAL6	10.145078318576891	9.966644260188326	0.1784340583885644	0.2614287528110517	0.6072518127458926	0.5534751845702498	0.9394407560829113
UBE2N	9.94459005517979	9.849392027397345	0.09519802778244468	0.25367464334389894	0.6033659249236017	0.5535527976821396	0.9394407560829113
MON1A	6.328327140142491	6.7872583802581605	-0.4589312401156693	-0.26787945775067507	-0.612176735250264	0.5535664581313353	0.9394407560829113
SOCS3	12.223087480432369	12.4642402675756	-0.24115278714323019	-0.25776663009087164	-0.6047816526176192	0.5536914966229062	0.9394407560829113
CRLF1	3.348591198394825	4.161510422348338	-0.8129192239535135	-0.2553311111160986	-0.6035945983403821	0.5537576074371103	0.9394407560829113
KCNH2	2.503357143701719	1.8817360404629377	0.6216211032387811	0.2561128796612459	0.603901447584265	0.5537639086951041	0.9394407560829113
LOC101927905	2.8045993905111706	2.173713438516127	0.6308859519950434	0.25003128160325844	0.6026619865115522	0.5539620694714013	0.9394407560829113
OBSL1	8.717095546708457	8.855105646061249	-0.13801009935279218	-0.2567544618536071	-0.6039336944560757	0.5539723287320347	0.9394407560829113
NTN4	4.854581239605386	5.585288967008595	-0.7307077274032094	-0.2532721087089499	-0.6025036512426167	0.5541079072469118	0.9394407560829113
CALHM2	8.343558514346142	8.498163429335602	-0.15460491498945927	-0.25728814668461986	-0.6039552902156865	0.5541727840870974	0.9394407560829113
LOC100507156	6.592737195625963	6.135452502347133	0.45728469327883037	0.2458729881395612	0.6058181169734027	0.5541750123863566	0.9394407560829113
CDC25A	2.077216060676361	2.7788587995970135	-0.7016427389206523	-0.25183768519745553	-0.602162148287074	0.5541972745813609	0.9394407560829113
ID1	9.514092504509506	9.816353973901467	-0.3022614693919614	-0.2525725634896267	-0.6022278797598672	0.5542094885844353	0.9394407560829113
LOC100652999	1.5361375675529643	0.9094957359874314	0.6266418315655329	0.25468631026677613	0.6027154449233284	0.5542533104541244	0.9394407560829113
KLHL42	7.8652694348485	7.669573681965084	0.19569575288341579	0.24708161985642949	0.6037463088836198	0.5542991613322061	0.9394407560829113
FAM234A	8.587023340931868	8.440250622680686	0.14677271825118154	0.24701554272487153	0.6037655918112121	0.5543225419687128	0.9394407560829113
TBXAS1	11.64598562008767	11.824335036929176	-0.17834941684150607	-0.26570147366982017	-0.6095820192280411	0.5543349188590714	0.9394407560829113
SLC45A3	5.575644174346186	5.021273985105959	0.5543701892402266	0.25343799875036016	0.6022205238126423	0.5543409813480654	0.9394407560829113
PTER	6.690484046532025	7.198310564143534	-0.5078265176115089	-0.26611410381231004	-0.6098914835247299	0.5543669045378653	0.9394407560829113
C19orf70	7.200493328418128	7.392741246745985	-0.19224791832785737	-0.25369062145877885	-0.6021462376952544	0.5544445909471812	0.9394407560829113
PGAP3	8.072693895690161	7.873981143036048	0.1987127526541137	0.26291115383111113	0.6072540309641411	0.5544622060426492	0.9394407560829113
KIF17	4.236308558932372	4.823008340500894	-0.5866997815685222	-0.2538286368492143	-0.6020100444833087	0.5545751933662467	0.9394407560829113
P2RY11	7.900184034022493	8.457446689897596	-0.5572626558751033	-0.2692708868558647	-0.6123168686942054	0.5546914744911161	0.9394407560829113
ADAM12	4.496224832106978	3.8540934432707483	0.6421313888362294	0.25490959743646546	0.6021852826767917	0.5547262805465953	0.9394407560829113
ASB2	4.397613417279862	4.996426075628519	-0.598812658348657	-0.2572811007706751	-0.6032812393920401	0.5547331397854678	0.9394407560829113
PQLC2	7.254586668251967	7.50642430668006	-0.2518376384280927	-0.2519062623786041	-0.6011055707229973	0.5549215174418983	0.9394407560829113
GCSHP3	3.3397649601089645	4.022755875208439	-0.6829909150994746	-0.25111740654377257	-0.6010152075203927	0.5549364647568583	0.9394407560829113
C19orf18	1.0826396476803228	1.5205870177958738	-0.43794737011555096	-0.25377404087094796	-0.6014297105986812	0.5549970087897279	0.9394407560829113
SLC2A8	7.911846608871717	8.073783041450922	-0.16193643257920431	-0.2634468322073542	-0.6071053842156918	0.5549971296992318	0.9394407560829113
LINC01311	1.1891449430897283	1.7790364523939544	-0.5898915093042261	-0.24882841987311208	-0.6008266111636904	0.5552289191477832	0.9394407560829113
RBM43	6.472813983909022	6.947456904182146	-0.4746429202731237	-0.2687323621388895	-0.6113120565201648	0.5552377407767765	0.9394407560829113
RAP1GDS1	8.551658410754918	8.700420128262959	-0.1487617175080409	-0.24865611567017845	-0.6008522487955743	0.555246969335422	0.9394407560829113
CD5	3.5815225810413445	2.9693666540589945	0.61215592698235	0.25454224271504944	0.6012900909594301	0.5553125042665915	0.9394407560829113
PHAX	8.387098068652845	8.177452648796493	0.20964541985635243	0.2520943446491877	0.600478458536	0.5553807244285227	0.9394407560829113
ANAPC7	9.079836852848505	8.96678625310672	0.11305059974178455	0.25801160356544095	0.602905942431025	0.5554052553685859	0.9394407560829113
IFFO2	9.28789627207322	9.142429192436827	0.1454670796363935	0.25136588235042123	0.6002195956093015	0.5554852281016105	0.9394407560829113
MED26	8.856496506357555	8.980439231601647	-0.12394272524409189	-0.24897921122056013	-0.6003357992107397	0.5554909140345378	0.9394407560829113
VRK2	7.87472561256841	8.090841304090366	-0.21611569152195642	-0.26044402344988216	-0.6043405418124299	0.5555227360454592	0.9394407560829113
COMMD4	7.440083596370414	7.985632534664447	-0.5455489382940328	-0.2654721438830105	-0.6081998426913285	0.5555286662092569	0.9394407560829113
EARS2	6.808245958177172	7.3001217738136726	-0.49187581563650085	-0.2660964626755862	-0.6087077098951138	0.5555468948578671	0.9394407560829113
TBKBP1	7.094365593886851	6.7799657557977415	0.3143998380891091	0.25467868124010473	0.6009452278836013	0.5556262295331819	0.9394407560829113
LINC01150	5.513239589335226	4.984277738647891	0.5289618506873355	0.252183736803109	0.6001014128727272	0.5556617055248092	0.9394407560829113
ZNF611	7.400670183571707	7.606013622300813	-0.20534343872910554	-0.25683196290593535	-0.6019130625138681	0.5556823143494217	0.9394407560829113
KIAA2012	3.2483292921567886	4.018089420819454	-0.7697601286626652	-0.25131518623529164	-0.5998623851165373	0.5557263746758594	0.9394407560829113
LOC100131303	1.435873104865156	0.9291044325775132	0.5067686722876429	0.25917520756624385	0.6031469054521651	0.5558323334930705	0.9394407560829113
GNAI3	11.000551386910422	10.930763879718718	0.06978750719170357	0.2542241877297305	0.6004629200846717	0.5558610294417923	0.9394407560829113
LIG4	8.716031012194648	8.862402547774847	-0.1463715355801991	-0.25637149762775313	-0.6014475186825596	0.5558670917247779	0.9394407560829113
PCNT	9.942966724377674	10.019347683706568	-0.076380959328894	-0.2612534014210448	-0.6045015510959867	0.5559076343945895	0.9394407560829113
C15orf38-AP3S2	7.382767882886394	8.04160684411562	-0.6588389612292262	-0.26326093455510663	-0.6060072610633276	0.5559230675441312	0.9394407560829113
GRAMD1C	3.0227564994691036	3.6722806727640758	-0.6495241732949721	-0.25734093704251526	-0.601867230390329	0.5559646286517659	0.9394407560829113
TTF2	8.077401000729337	8.231458878993273	-0.15405787826393613	-0.2493689327219651	-0.599411460286423	0.5560089029994455	0.9394407560829113
SPG7	10.264612629080991	10.357904070191315	-0.09329144111032406	-0.24687414124716484	-0.6001753587418766	0.5560991997335508	0.9395011877043878
GLCCI1	8.723015568866156	8.509962608314787	0.21305296055136935	0.26029660957722756	0.6035421562820077	0.5561647946259582	0.9395198790676179
DNAJB5	7.398850336712374	7.20327804754111	0.19557228917126412	0.25344763582246826	0.5995894219640008	0.5563119264945929	0.9396762923113081
APOOL	7.86368101233947	7.6935511835250905	0.1701298288143791	0.2505457810314756	0.5987175683621507	0.556452763778395	0.9398220436366992
CCL28	0.960529543002354	1.508941554869761	-0.5484120118674068	-0.25025803867212815	-0.5984077268351284	0.5566468101854869	0.939851977900939
LINC00880	3.521446613025256	4.184766881952699	-0.6633202689274431	-0.25380614714145133	-0.5991626646358036	0.5567497290221923	0.939851977900939
GLMP	9.179775221915088	9.04272274141178	0.13705248050330887	0.25586098374327676	0.6000862158812932	0.5567828175246851	0.939851977900939
FIGNL1	7.1383499277865265	7.647820535570161	-0.5094706077836344	-0.2672791462216979	-0.6085277563101125	0.5567925663118651	0.939851977900939
N4BP2L2	10.41480781636617	10.48845124861743	-0.07364343225125936	-0.25278932950333505	-0.5987045439629937	0.5568142866971215	0.939851977900939
LOC729683	5.414086461016185	5.822853196205497	-0.40876673518931117	-0.26397878192055735	-0.6056533055128668	0.556841581660086	0.939851977900939
ILVBL	8.873147882853132	8.737143419636293	0.1360044632168389	0.24527584189948015	0.6000362923257242	0.5568523414250848	0.939851977900939
GOLGA6C	3.51572814261957	2.7504311233772025	0.7652970192423676	0.2527568652208329	0.5983957654394056	0.5570407818530462	0.9400692267108075
PABPC4L	1.6059900158731104	2.263595564370387	-0.6576055484972765	-0.253732192427932	-0.598542575155128	0.5572153159794241	0.9400692267108075
ACTA2-AS1	1.1069896228411906	1.7013923223594178	-0.5944026995182272	-0.24868522585009142	-0.5975198433337798	0.5572375115798848	0.9400692267108075
DNTTIP2	11.825870848961433	11.688803784308464	0.13706706465296925	0.2527698842433041	0.598035925422213	0.5573195196627561	0.9400692267108075
SIPA1L2	11.074747603129891	11.194161867842153	-0.1194142647122618	-0.245404764329311	-0.5987827404898738	0.5573617230538078	0.9400692267108075
MFN1	8.529557650723364	8.655424618256772	-0.1258669675334083	-0.24826571561497024	-0.5973597532166881	0.5573705878417595	0.9400692267108075
HMGCR	10.412245295831873	10.58379937218758	-0.1715540763557062	-0.2474081967049491	-0.5975488211470653	0.5573798522680591	0.9400692267108075
POLE2	2.1020337770819673	1.4750310458254021	0.6270027312565651	0.2487875893303119	0.597211358434303	0.5574268833849274	0.9400692267108075
GJB2	2.8790631271791796	3.6156727434115954	-0.7366096162324158	-0.2531922959246991	-0.5979972463736811	0.5574721277673875	0.9400692267108075
TNFRSF17	0.8762823775892332	1.36877680408657	-0.49249442649733677	-0.24983207719462117	-0.596949364896988	0.5576099431770288	0.9401249668907429
SSSCA1	5.153704191995456	5.797022497878551	-0.6433183058830947	-0.2548590284965191	-0.5985114987496947	0.5576645199238996	0.9401249668907429
TLR3	10.146838146700041	9.962055432697152	0.18478271400288904	0.24850296134474295	0.5968513060235658	0.5576688816311679	0.9401249668907429
KIF6	1.1771475858986225	1.7559899689240326	-0.5788423830254101	-0.24706123937254645	-0.5970307895093603	0.5577439980005993	0.9401596068439806
TRMT61A	7.676275450412797	7.844570837535341	-0.16829538712254344	-0.2551425210410382	-0.5983873535726317	0.5578907224943918	0.9403149342453411
NFKBIB	9.218087387540825	9.369122159010493	-0.15103477146966782	-0.25121536795519916	-0.5966826932868403	0.55797483186763	0.9403371174684468
SLC25A37	11.834459733135846	12.046605490329574	-0.21214575719372775	-0.2637971048785377	-0.6043129447508349	0.5580349530501638	0.9403371174684468
ARL10	6.179828886066064	5.7226898238793975	0.4571390621866662	0.24341924657503658	0.5994343282123782	0.5582103139247759	0.9403371174684468
FAM66C	3.135988724420245	3.775482660366835	-0.6394939359465903	-0.2487491711589736	-0.5959530680937896	0.5582401052953493	0.9403371174684468
ALDOA	12.80969476805067	12.64073845491335	0.16895631313732018	0.25767091485052823	0.5994837699849025	0.5582462543063911	0.9403371174684468
SNORD35B	1.8985861579779697	2.522069340874508	-0.6234831828965381	-0.24761099755658775	-0.5959743557628718	0.558284523519713	0.9403371174684468
B9D2	4.46944253269366	5.007742057921333	-0.5382995252276732	-0.25217165402219865	-0.5965107184295666	0.558328132063079	0.9403371174684468
YPEL5	12.182675057237768	12.358394885025131	-0.17571982778736306	-0.25302401040764894	-0.5968273625405519	0.5583405137676134	0.9403371174684468
TMEM107	7.0374165950545535	7.55332934575783	-0.5159127507032766	-0.26463797233080394	-0.6045569312380014	0.5585109523462181	0.9404170290479937
PGD	10.366592534580292	10.232936644521759	0.13365589005853273	0.2553549860017117	0.597724880323488	0.5585510757570035	0.9404170290479937
LCP1	13.082703767672246	12.98591070433767	0.0967930633345766	0.2541749907872059	0.5970973285775409	0.5585517127081154	0.9404170290479937
TIGD5	5.7822922606845655	6.198004373109253	-0.4157121124246874	-0.2653610089396426	-0.6049226099507505	0.5587817215403006	0.940502840362351
CCDC96	7.710446163388696	7.946074237784169	-0.23562807439547306	-0.24859657091222895	-0.5951095352543557	0.5587944414772997	0.940502840362351
PITPNB	9.536512179290273	9.441456461768915	0.09505571752135822	0.2523571809302003	0.5959696691849894	0.5588029652757805	0.940502840362351
PLEKHG2	10.915664081133567	11.14065814919674	-0.22499406806317346	-0.2563626944785342	-0.5978614473025069	0.5589509237255758	0.940502840362351
CTBP1	10.618366046655964	10.70231314015298	-0.08394709349701479	-0.2480345246746765	-0.5948039732864914	0.5589942792884877	0.940502840362351
NUTM1	2.6444117191792063	2.021997278795125	0.6224144403840812	0.2497127542584049	0.5949238949218039	0.559003901561548	0.940502840362351
RAB2B	9.261552468920328	9.144437699613132	0.11711476930719655	0.2433688572669261	0.5974316126950423	0.5590168048317244	0.940502840362351
EVA1C	5.527223304210965	4.816168397471796	0.7110549067391689	0.245249492497994	0.5955197683751646	0.5590393863921781	0.940502840362351
IFIT2	10.82811827442047	10.624004958342967	0.20411331607750327	0.2457981656771144	0.5949399242590822	0.5591986246322694	0.9406413795302578
TOR1B	8.673760958625387	8.74888342777653	-0.07512246915114318	-0.2497264567097081	-0.5945768533900421	0.5592523008923116	0.9406413795302578
CCNYL1	8.853274798855095	9.0222507364321	-0.1689759375770059	-0.25017889828156264	-0.5945468232052565	0.5593463411491278	0.9406413795302578
FAM27E3	3.8464503192217863	4.360000129345431	-0.5135498101236444	-0.24938360591735217	-0.5942990734627824	0.5594047225477623	0.9406413795302578
PIGU	7.709154217499202	7.427731278541128	0.281422938958074	0.241842554327405	0.5987027631123542	0.5596618243040048	0.9406413795302578
FAM149A	10.149864272048198	10.35086416431474	-0.20099989226654102	-0.2416226018561616	-0.5993388907562907	0.5596634605680593	0.9406413795302578
NT5M	3.1360869381126326	3.8354739733279613	-0.6993870352153286	-0.25017315767123666	-0.5940722553380484	0.5596934613955891	0.9406413795302578
RAB35	9.792341917070186	9.692455768744644	0.09988614832554177	0.2538901422304808	0.5955395751315442	0.5597292169939195	0.9406413795302578
SLC25A35	7.167751467790377	7.360191929222808	-0.19244046143243132	-0.2436873495855787	-0.5952457325370217	0.559790277650236	0.9406413795302578
LDB1	10.300340663661768	10.195754669555306	0.1045859941064613	0.24482933821699254	0.5942426201376824	0.5598411527562324	0.9406413795302578
BVES-AS1	2.2211080740629456	2.778331097302204	-0.5572230232392585	-0.24754068849181735	-0.5934853971328591	0.5598570761134278	0.9406413795302578
LCLAT1	6.039368732288316	6.494400531831094	-0.4550317995427777	-0.260558642349941	-0.5997956755819348	0.559916863002805	0.9406413795302578
TMEM163	5.523600731545963	6.085708160898303	-0.5621074293523396	-0.24614608144895161	-0.593538950184958	0.5599361892626523	0.9406413795302578
UFSP2	8.58973015672706	8.369992182255901	0.21973797447115828	0.25640099183051307	0.5967680950238505	0.5599484687991623	0.9406413795302578
MLYCD	6.977593917616806	7.166366170449561	-0.1887722528327549	-0.2520145710606347	-0.5943387985249046	0.5599812573441826	0.9406413795302578
MED14OS	2.9719285002875875	3.5969232230775474	-0.6249947227899599	-0.2543378802551881	-0.5954682312664085	0.559995277139814	0.9406413795302578
KLK10	1.6404304182924796	1.056090087719692	0.5843403305727877	0.25683780608165485	0.5968921468601145	0.5600965177336248	0.9407197215863347
KCTD12	14.592282566404544	14.707534358862176	-0.11525179245763262	-0.25313821144324594	-0.5943206759416886	0.5604238906987932	0.9411347275568753
SUGT1	8.951515695999626	9.159020468363407	-0.20750477236378018	-0.2529966496067479	-0.5942143242447254	0.5604528588271833	0.9411347275568753
GAPVD1	10.282013801776834	10.341872262418764	-0.05985846064193012	-0.24067373458561928	-0.5990614947454457	0.5606335286102356	0.9413066996377735
DHDH	3.036614433665698	3.6474992677261797	-0.6108848340604816	-0.25322908487499857	-0.5940798382740783	0.5606645395369918	0.9413066996377735
PML	9.751569712494089	9.863528601257167	-0.11195888876307869	-0.2568038269102262	-0.5960549166909773	0.5608424098713441	0.9414061788889506
PSMD14	7.954250320724593	8.506237383172724	-0.5519870624481316	-0.2640581579931244	-0.6017551393087663	0.5608852672915654	0.9414061788889506
DYRK3	6.548835292119288	6.265212276561845	0.28362301555744285	0.24469364775020544	0.592376689666696	0.5608877141038411	0.9414061788889506
PCBP3	3.8830676197913596	4.496729506074107	-0.6136618862827476	-0.24636285687613046	-0.5918445470865292	0.5609512232049377	0.9414210622051308
LOC440311	7.368803531780318	7.581443759554512	-0.21264022777419367	-0.25983249974697936	-0.5980188734927562	0.561098097192729	0.9415244120723443
LYRM1	6.978955417967309	7.162998290942639	-0.18404287297533006	-0.2505442290869164	-0.592304150264905	0.5611221001311063	0.9415244120723443
MFSD12	10.089621529591358	9.965622513756179	0.1239990158351798	0.25060117426995365	0.5922000038552795	0.561219822933795	0.9415966821819413
MAL	3.040369854858283	3.7810043422690374	-0.7406344874107544	-0.24622589747676338	-0.5912696207162847	0.5613227412820834	0.9416776542890959
FLT3LG	5.716282526760959	5.183426811662263	0.5328557150986963	0.24888573883563228	0.5913268132379982	0.5614672920088798	0.9418284465018977
ABCD2	2.2932838154782234	2.886207968082226	-0.5929241526040028	-0.24538879937399288	-0.590971410719252	0.5615785173746008	0.9419051093293811
SARDH	3.572627438151902	4.197770865465507	-0.6251434273136045	-0.25049623769474466	-0.5913579762082427	0.5618483669655175	0.9419051093293811
DMC1	1.4074963841664605	0.9006427520441252	0.5068536321223353	0.24939277227929926	0.5909285316540736	0.5618724148384402	0.9419051093293811
ATXN1L	10.59039315399418	10.491631817328127	0.09876133666605291	0.2482283758206031	0.5903763796234532	0.5620460384915994	0.9419051093293811
RREB1	10.95538637391015	10.854421666246237	0.10096470766391263	0.2523593114598348	0.5919637193491356	0.5620608983493702	0.9419051093293811
ARL11	7.124175912768088	7.655198145690651	-0.5310222329225631	-0.2593300485103087	-0.5965545506513641	0.5621468583413755	0.9419051093293811
TMCC1	8.098795425142354	8.65194806836021	-0.5531526432178566	-0.264359769928991	-0.6008052670190505	0.5621638189531653	0.9419051093293811
ZBTB37	6.3369093163687555	6.803057749542888	-0.46614843317413257	-0.2592993969058978	-0.5964455515916747	0.5622302429982695	0.9419051093293811
MSX1	7.80454406328221	7.564806349166792	0.23973771411541733	0.2446609399429472	0.5900454545437775	0.5622325895143204	0.9419051093293811
TMEM56	1.7582830275183803	2.3908135451503987	-0.6325305176320184	-0.24764632925779953	-0.5899636697942534	0.5622576270107621	0.9419051093293811
AEN	8.948433734248244	9.194452521812812	-0.24601878756456763	-0.2556848204415624	-0.5937324401333048	0.5622768780705005	0.9419051093293811
NDUFAF4	7.710909098603712	7.852764679444201	-0.1418555808404891	-0.24498795999244588	-0.5898980235845956	0.5622778840659014	0.9419051093293811
CSF2RA	11.81291514818181	11.670035917281364	0.14287923090044607	0.2418035585515042	0.5914389901531201	0.5624359696724333	0.9419051093293811
SLC39A13	8.807735933284663	8.641105033267863	0.16663090001680025	0.24060041676224556	0.593177978949736	0.5624721572490736	0.9419051093293811
NRF1	8.29859487776822	8.406327603369787	-0.10773272560156677	-0.24816502249355438	-0.589546956355443	0.5626404527365793	0.9419051093293811
BTK	10.871853831258914	10.961653229855594	-0.08979939859668029	-0.24469769565839114	-0.5893452552851121	0.5626479987667415	0.9419051093293811
ITGA6	10.381151809438279	10.23740172118463	0.14375008825364866	0.24947197392871823	0.5897565694136646	0.5627931981672073	0.9419051093293811
LAMTOR4	9.655136511572522	9.545853508143114	0.10928300342940744	0.2479954443918993	0.5892958694180163	0.5627935214098528	0.9419051093293811
MRPL13	6.861609431573657	7.091465540581657	-0.2298561090079998	-0.2500319012880797	-0.5899091347953315	0.5628459386650156	0.9419051093293811
ALDH18A1	8.462933283893674	8.291118631820739	0.17181465207293556	0.2498622623153869	0.5897710442416262	0.5629004799942481	0.9419051093293811
KANTR	4.011331183050112	4.661621763597995	-0.6502905805478827	-0.24592849037561065	-0.588722763699344	0.5629838286416576	0.9419051093293811
BARX2	1.8605523768202938	2.459036628383899	-0.5984842515636051	-0.2505728895872899	-0.5898924388823225	0.5630486457234811	0.9419051093293811
BMP3	2.1141836829917415	2.8246906090352337	-0.7105069260434922	-0.24711804444224125	-0.5886545310499106	0.5631202194782324	0.9419051093293811
EOGT	8.891094688711686	8.722787528991235	0.16830715972045063	0.25662278789198495	0.5934853285371566	0.5631235210063207	0.9419051093293811
C20orf96	7.86479814992798	8.103207214960333	-0.2384090650323536	-0.25838054374728764	-0.5947883599205482	0.5631480238095383	0.9419051093293811
CYCS	12.215959119124594	12.376817837317132	-0.1608587181925376	-0.24171726710931926	-0.589925406603238	0.563171958445767	0.9419051093293811
PART1	3.7689769544316105	3.12411769206486	0.6448592623667504	0.246435479143241	0.588304809277016	0.5632934516946061	0.9419051093293811
KNSTRN	6.687887476201851	6.273066010720265	0.4148214654815865	0.2389277406468432	0.5952264467173353	0.5633150878570459	0.9419051093293811
FAM193A	9.530306021217871	9.612003106589997	-0.0816970853721255	-0.24408529719947689	-0.5882520504247087	0.5633864824787357	0.9419051093293811
RERGL	4.084154843018636	3.3004253428909465	0.7837295001276896	0.24817278303489967	0.5885358349947536	0.563393534277133	0.9419051093293811
WDR87	0.9676472987482964	1.5005881375636425	-0.5329408388153462	-0.24632035355185009	-0.5881088078851908	0.5634196414880701	0.9419051093293811
SH2B3	12.14731402177764	12.298272206709852	-0.15095818493221103	-0.2571588246026756	-0.593571141772636	0.5634203150143879	0.9419051093293811
ZNF827	4.492962888874071	3.9217949349380334	0.5711679539360373	0.24139958609968096	0.5896958977778209	0.5634251533884815	0.9419051093293811
DEPTOR	8.376214686821404	8.596516668366716	-0.22030198154531178	-0.25197869151459684	-0.5900797077339969	0.5634856800515571	0.9419051093293811
SFPQ	12.599601857219312	12.706844510628024	-0.10724265340871142	-0.246317483278501	-0.5879796891997091	0.5635086871076973	0.9419051093293811
ST6GALNAC6	10.24354311611049	10.155838906690366	0.08770420942012436	0.24518946201770564	0.5878744174331809	0.5635405425662758	0.9419051093293811
PLA2G4C	6.05712201009795	6.524960387182711	-0.46783837708476117	-0.25635586262019144	-0.5928149397665208	0.5635745308878539	0.9419051093293811
RBMS1	9.292807970092918	9.394751279491798	-0.10194330939888019	-0.2425145796536509	-0.5883975992218576	0.5636428381913062	0.9419051093293811
KHDRBS3	10.081579770370507	9.913404548166017	0.16817522220448922	0.24363554545443863	0.587931050804664	0.563645114468972	0.9419051093293811
MLF1	9.552437801838455	9.387131025090454	0.16530677674800032	0.2547881430344742	0.5915490941377227	0.5637245961367083	0.9419298579287362
PRDM16	2.7545813742813556	3.3728266282779127	-0.618245253996557	-0.24700419863403056	-0.587726291780771	0.5637692666411938	0.9419298579287362
PHF23	9.2031506149634	9.083444077745169	0.11970653721823155	0.24629054928720256	0.5874892048522279	0.5638475300720286	0.9419692713673016
FCRL1	2.4284820637192626	1.7700864236489644	0.6583956400702982	0.2470943681900236	0.5875507445832904	0.5639109503056419	0.941983882375015
NDUFB11	8.878104988385985	8.992373455739989	-0.11426846735400353	-0.24810857857094729	-0.5877115855946972	0.5640017378070356	0.9420442017137581
ATOX1	6.536627717801045	6.013064348043952	0.5235633697570927	0.24597701937436164	0.587060838920151	0.5641167566536998	0.9421446607973147
GIPR	3.88076262575657	4.445832208411626	-0.565069582655056	-0.25037491456176714	-0.5883229589679337	0.56425983940668	0.9421446607973147
AKR1B1	11.87683418003147	11.810511537017607	0.06632264301386215	0.24535139352662996	0.5867348357564959	0.5642992067866118	0.9421446607973147
NDUFA1	8.113980555868448	8.263672510556587	-0.149691954688139	-0.25505584402579234	-0.5909902712857243	0.5644147695898939	0.9421446607973147
RIMS2	1.6549168230281304	1.0821074625748086	0.5728093604533218	0.24923042311900398	0.5875039524243932	0.5644970702113542	0.9421446607973147
