gene	n_paired_donors	mean_delta	median_delta	sd_delta	dz	positive_fraction	wilcoxon_p	wilcoxon_fdr_bh
SERPINC1	10	0.00062435418999618	0	0.00253714819659833	0.246085029969192	0.2	0.789268026134281	1
AC025253.2	10	0.000616003179501306	0	0.00359923166557018	0.171148521889802	0.2	0.789268026134281	1
GAB4	10	0.000598156271969969	0	0.00232928854542583	0.256797842046923	0.2	0.789268026134281	1
MRGPRX3	10	0.000590567286788974	0	0.00332209769084827	0.177769392036806	0.2	0.789268026134281	1
GOLGA8T	10	0.00058327188110093	0	0.00278025258671684	0.209790967873788	0.2	0.789268026134281	1
PAX3	10	0.000570477447068501	0	0.00586961635321568	0.0971916072088704	0.2	0.789268026134281	1
AC079801.1	10	0.000569641822636077	0	0.00217156700255512	0.262318326796191	0.2	0.789268026134281	1
TWIST1	10	0.000549023172348626	0	0.00309799162940769	0.177219062549112	0.2	0.789268026134281	1
GJD2	10	0.000545951007164905	0	0.0024339947661637	0.22430245732426	0.2	0.789268026134281	1
AC234582.2	10	0.000531653287634941	0	0.00194276383035093	0.273658217910567	0.2	0.789268026134281	1
AC092490.1	10	0.000527379730009015	0	0.00257311667508033	0.204957565708734	0.2	0.789268026134281	1
AL139423.1	10	0.000523961232281533	0	0.00249338481140367	0.21014054063583	0.2	0.789268026134281	1
AL596247.1	10	0.000517117556187474	0	0.00212725658986116	0.243091293571324	0.2	0.789268026134281	1
MS4A13	10	0.000511490574792174	0	0.00220346241344173	0.232130383378423	0.2	0.789268026134281	1
AC096537.1	10	0.000509203606243468	0	0.00213158287530318	0.238885202233126	0.2	0.789268026134281	1
AC099521.3	10	0.000505941324343635	0	0.00269775876956382	0.187541351010208	0.2	0.789268026134281	1
AC010285.1	10	0.000505082996881374	0	0.00287650503483331	0.175589123177267	0.2	0.789268026134281	1
AC087289.5	10	0.000502651771264647	0	0.00310777754694873	0.161739945562757	0.2	0.789268026134281	1
AC005753.2	10	0.000494998097945493	0	0.00420881526230307	0.117609841985469	0.2	0.789268026134281	1
TAS2R20	10	0.000492768686214277	0	0.00227280102157979	0.216811186520746	0.2	0.789268026134281	1
LRRN4	10	0.000487280088492766	0	0.00179369202038796	0.271663185738749	0.2	0.789268026134281	1
AC008948.1	10	0.000485306632297409	0	0.00229454911016378	0.211504138284828	0.2	0.789268026134281	1
MYBL2	10	0.00048200143060983	0	0.00177498795530834	0.271551944433392	0.2	0.789268026134281	1
AC006197.2	10	0.000480814693669648	0	0.00423208533734556	0.113611767094286	0.2	0.789268026134281	1
AC087857.1	10	0.000480547668608737	0	0.00295142891573282	0.162818648976142	0.2	0.789268026134281	1
OR2L8	10	0.00048029197383991	0	0.00282851971361202	0.169803297296655	0.2	0.789268026134281	1
RASL12	10	0.000470335095991777	0	0.00301537909800911	0.15597876111243	0.2	0.789268026134281	1
AL033527.3	10	0.00046822249676911	0	0.00190995993042548	0.245147811380946	0.2	0.789268026134281	1
ACVRL1	10	0.000468184341039246	0	0.00255774093918933	0.183046036393207	0.2	0.789268026134281	1
AL356441.1	10	0.000451377424335122	0	0.00294736802356263	0.153145932481659	0.2	0.789268026134281	1
AC008537.2	10	0.000450857426684226	0	0.0017919529553482	0.251601151324097	0.2	0.789268026134281	1
NPAP1	10	0.000448411028161651	0	0.0029570588152356	0.151640889200888	0.2	0.789268026134281	1
AC026726.2	10	0.000448162657422056	0	0.00347017135863626	0.129147125921234	0.2	0.789268026134281	1
AC022034.1	10	0.00044378129503814	0	0.00262541209749637	0.169033004556251	0.2	0.789268026134281	1
GCM2	10	0.000443516101154518	0	0.00332275077353819	0.133478593906772	0.2	0.789268026134281	1
RHOD	10	0.000421764089509557	0	0.00342392064433874	0.123181619354094	0.2	0.789268026134281	1
C3orf22	10	0.000420784883519007	0	0.0017997483640795	0.233802064731545	0.2	0.789268026134281	1
CCN5	10	0.000419449208128716	0	0.00291354160346496	0.143965408844645	0.2	0.789268026134281	1
LCT	10	0.000416829317692263	0	0.00260225462223387	0.160180066212906	0.2	0.789268026134281	1
FGF10	10	0.000401842268814481	0	0.0038011936390938	0.105714758827777	0.2	0.789268026134281	1
AL356234.2	10	0.000399640467950149	0	0.00567204457126578	0.0704579209364296	0.2	0.789268026134281	1
C11orf91	10	0.000398377483074356	0	0.00283999978103195	0.140273772461208	0.2	0.789268026134281	1
TRHR	10	0.00039470518595777	0	0.00166700970084193	0.23677437855246	0.2	0.789268026134281	1
AC002551.1	10	0.000379385237837346	0	0.00265829155728089	0.142717692797178	0.2	0.789268026134281	1
PTH	10	0.000377275368007648	0	0.00264345844698945	0.142720370141363	0.2	0.789268026134281	1
MAPK6-DT	10	0.000360165088151919	0	0.0024192824352337	0.148872691714941	0.2	0.789268026134281	1
AC135782.1	10	0.000359811036633862	0	0.00289116414959401	0.124451957072167	0.2	0.789268026134281	1
AP002793.1	10	0.000359707276679144	0	0.00141111396226718	0.254910153465717	0.2	0.789268026134281	1
AC092745.4	10	0.000355404759211107	0	0.00303897122988016	0.11694903713357	0.2	0.789268026134281	1
ADAT3	10	0.000355331530245397	0	0.00154909715375668	0.229379757998839	0.2	0.789268026134281	1
THRSP	10	0.000348563266188767	0	0.00247923481540392	0.140593083004112	0.2	0.789268026134281	1
MYH13	10	0.000347381681071327	0	0.003322142461841	0.104565558238831	0.2	0.789268026134281	1
AC004895.1	10	0.000334034700339588	0	0.00294809477135522	0.11330527891613	0.2	0.789268026134281	1
AL161893.1	10	0.000333578898500584	0	0.00186663323478201	0.178706181956275	0.2	0.789268026134281	1
AC005387.1	10	0.000326308957023771	0	0.00198535041955419	0.164358369086825	0.2	0.789268026134281	1
CREB3L3	10	0.00031680888006124	0	0.00142493953228047	0.222331455394615	0.2	0.789268026134281	1
EXO1	10	0.000314632471265205	0	0.00228609912224679	0.137628534215079	0.2	0.789268026134281	1
FBN3	10	0.000313349839579599	0	0.00145764004130639	0.214970658530184	0.2	0.789268026134281	1
NPIPA2	10	0.000309236788997341	0	0.00232239234055153	0.133154413058347	0.2	0.789268026134281	1
TUSC7	10	0.000309191988630295	0	0.00190756899030217	0.1620869233051	0.2	0.789268026134281	1
TM4SF20	10	0.000308085940821218	0	0.00256881215297271	0.119933230798792	0.2	0.789268026134281	1
FFAR1	10	0.000303455859826591	0	0.00229453212954407	0.13225173704013	0.2	0.789268026134281	1
AC010983.1	10	0.000291209249161341	0	0.00299860789314351	0.0971148144534695	0.2	0.789268026134281	1
AC110491.1	10	0.000291159326715209	0	0.0040788261941857	0.0713831168217591	0.2	0.789268026134281	1
DNAI1	10	0.000286043292220846	0	0.00140357985940293	0.203795523499836	0.2	0.789268026134281	1
AP001793.1	10	0.000285508090321762	0	0.00139431443031062	0.204765929488485	0.2	0.789268026134281	1
AC011753.2	10	0.00028177709547126	0	0.00146335341216149	0.192555737479064	0.2	0.789268026134281	1
AC067945.3	10	0.000279945739831676	0	0.00146713075748842	0.190811717635117	0.2	0.789268026134281	1
AC012322.1	10	0.000277628630372608	0	0.0036327220614096	0.0764244072845145	0.2	0.789268026134281	1
AL121897.1	10	0.000274582519620013	0	0.00207273241720946	0.132473693825702	0.2	0.789268026134281	1
AC022726.1	10	0.000270166133773328	0	0.00155847774145349	0.173352577702754	0.2	0.789268026134281	1
AC107959.2	10	0.000269776670501145	0	0.00201539682622677	0.133857842282218	0.2	0.789268026134281	1
OR5H14	10	0.000266736021356923	0	0.00220131427151301	0.121171258828749	0.2	0.789268026134281	1
AC010884.2	10	0.000256844455920472	0	0.0015492248127528	0.165789015129501	0.2	0.789268026134281	1
AC239727.1	10	0.000253528866191061	0	0.00221897331889123	0.114255031384399	0.2	0.789268026134281	1
AC138123.2	10	0.000252560628857752	0	0.00268279745557936	0.0941407739643211	0.2	0.789268026134281	1
AC084756.1	10	0.000250288872375171	0	0.00122447331333328	0.204405330561129	0.2	0.789268026134281	1
INMT	10	0.000249649303089028	0	0.00140661492189823	0.177482336638464	0.2	0.789268026134281	1
AC115989.1	10	0.000243473093482447	0	0.00241362115547204	0.100874610305124	0.2	0.789268026134281	1
AL161644.1	10	0.000241832397238632	0	0.00140088491744792	0.172628311024429	0.2	0.789268026134281	1
CAPN11	10	0.00023774814537445	0	0.0013167655181684	0.180554656158641	0.2	0.789268026134281	1
AC010422.4	10	0.000228463956814855	0	0.00112582367484896	0.202930496061478	0.2	0.789268026134281	1
AL645940.1	10	0.000228360120872123	0	0.00127844623159966	0.178623171806285	0.2	0.789268026134281	1
AC016629.2	10	0.00022404393955631	0	0.00115861612662497	0.193372018917901	0.2	0.789268026134281	1
AC022023.2	10	0.000215425611780477	0	0.00246071559873723	0.0875459203375748	0.2	0.789268026134281	1
AC021733.4	10	0.000197504585044665	0	0.000918294181210967	0.215077683258553	0.2	0.789268026134281	1
STMND1	10	0.000197023987230957	0	0.00107405449755045	0.183439469487165	0.2	0.789268026134281	1
AC139100.1	10	0.000194307873654912	0	0.00140892636502098	0.137912014764532	0.2	0.789268026134281	1
AC007298.1	10	0.000178250123924163	0	0.00217943260335456	0.0817873989999977	0.2	0.789268026134281	1
AC092118.2	10	0.000175607882068025	0	0.00132229391327239	0.132805483187496	0.2	0.789268026134281	1
AL355922.4	10	0.000163218575510557	0	0.00282387152169932	0.0577995756026243	0.2	0.789268026134281	1
AC019254.1	10	0.00016304379617473	0	0.00196966721274837	0.0827773316829636	0.2	0.789268026134281	1
MIP	10	0.000162152570667492	0	0.00273593971372922	0.0592675963778711	0.2	0.789268026134281	1
NDC80	10	0.000145899179459523	0	0.000837698120622355	0.174166774244556	0.2	0.789268026134281	1
AC104370.1	10	0.000135713033214175	0	0.00118040206569439	0.114971870312968	0.2	0.789268026134281	1
ANKRD20A4	10	0.000125710109236144	0	0.000661592398136612	0.190011417286851	0.2	0.789268026134281	1
AC079117.1	10	0.000114906557890675	0	0.0010973862368393	0.104709312030037	0.2	0.789268026134281	1
POU3F4	10	9.78231100274494e-05	0	0.00124906071036077	0.0783173381533993	0.2	0.789268026134281	1
AC243571.2	10	6.72490963227057e-05	0	0.000824851783567226	0.0815287032924562	0.2	0.789268026134281	1
AKR1D1	10	-3.00756674095324e-05	0	0.00269885119510659	-0.011143877611357	0.1	0.789268026134281	1
DQX1	10	-0.000122134698695374	0	0.000776613450374385	-0.157265752526557	0.1	0.789268026134281	1
AL021707.8	10	-0.000127810500599764	0	0.00121870983730963	-0.10487361034347	0.1	0.789268026134281	1
AC117500.2	10	-0.000140501026786842	0	0.00118502125716389	-0.118564140463693	0.1	0.789268026134281	1
ABCG5	10	-0.000142165358184076	0	0.000726412728902268	-0.195708792711978	0.1	0.789268026134281	1
FGFR4	10	-0.000147896745203453	0	0.00109375424689868	-0.1352193562885	0.1	0.789268026134281	1
KIF26A	10	-0.000150195544356046	0	0.0021963720945158	-0.0683834696001988	0.1	0.789268026134281	1
AC097511.1	10	-0.000170101983150552	0	0.00122234662865526	-0.139160185141334	0.1	0.789268026134281	1
AL662791.1	10	-0.000174389492352789	0	0.00193382677382456	-0.0901784455118988	0.1	0.789268026134281	1
AL121832.3	10	-0.000177489685639363	0	0.00123616854269989	-0.143580490449718	0.1	0.789268026134281	1
AC068616.2	10	-0.000186859894122204	0	0.00118495275381327	-0.157693961654483	0.1	0.789268026134281	1
MTNR1B	10	-0.00018901551074015	0	0.00104301580659353	-0.181220178587197	0.1	0.789268026134281	1
AC010680.5	10	-0.000189615603101809	0	0.00110171850081922	-0.172108939770743	0.1	0.789268026134281	1
CCL26	10	-0.00019468810435152	0	0.00202703394655091	-0.0960458036150758	0.1	0.789268026134281	1
SEPTIN12	10	-0.000196988963885013	0	0.00134586455528906	-0.146366113225044	0.1	0.789268026134281	1
AC007009.1	10	-0.000214708826940339	0	0.00120988311472637	-0.177462454287495	0.1	0.789268026134281	1
PCDHGB4	10	-0.000241007016012188	0	0.00124819338131217	-0.193084677118564	0.1	0.789268026134281	1
AL513487.1	10	-0.000244426362075701	0	0.00203091249920196	-0.120352975409697	0.1	0.789268026134281	1
AC068389.2	10	-0.000244732262943713	0	0.00152957651824363	-0.160000013091684	0.1	0.789268026134281	1
ABCG8	10	-0.00024774106841267	0	0.00178309463091493	-0.138938822492865	0.1	0.789268026134281	1
AC006043.1	10	-0.000253040850727126	0	0.00171297290472622	-0.147720287944408	0.1	0.789268026134281	1
AC011731.1	10	-0.000262553733464047	0	0.00178810736409965	-0.146833315904522	0.1	0.789268026134281	1
AC114311.1	10	-0.000263519982045372	0	0.00203505968096441	-0.129490051083166	0.1	0.789268026134281	1
AC079148.2	10	-0.000265655070340227	0	0.00203899647204336	-0.130287165271063	0.1	0.789268026134281	1
AC011407.1	10	-0.000266682691560562	0	0.00160164279230672	-0.166505723274588	0.1	0.789268026134281	1
PACERR	10	-0.000274173667302349	0	0.00191434840171803	-0.143220360022393	0.1	0.789268026134281	1
AC079841.2	10	-0.000290986149028007	0	0.00225270077747365	-0.129172126159756	0.1	0.789268026134281	1
AC073111.1	10	-0.000293284340834251	0	0.00150563065600141	-0.194791690555201	0.1	0.789268026134281	1
AC136624.2	10	-0.000297038556034854	0	0.00131896018732584	-0.225206612670465	0.1	0.789268026134281	1
AL121974.1	10	-0.000298969251560956	0	0.00560918040394272	-0.0532999885956259	0.1	0.789268026134281	1
AC138028.6	10	-0.000304798361858107	0	0.0013547342098315	-0.224987572946886	0.1	0.789268026134281	1
PDCL2	10	-0.000309714091697068	0	0.00139355666122442	-0.22224721844101	0.1	0.789268026134281	1
AC092745.1	10	-0.000315719991072165	0	0.00140826938840006	-0.224190054596625	0.1	0.789268026134281	1
AC145423.2	10	-0.000317275095730064	0	0.00200440790640564	-0.158288687006334	0.1	0.789268026134281	1
AC074024.1	10	-0.00031807396709133	0	0.00235112550020048	-0.135285831004856	0.1	0.789268026134281	1
AL022328.1	10	-0.000319174027829368	0	0.00164445962827468	-0.19409052210314	0.1	0.789268026134281	1
C1orf146	10	-0.000323870891694684	0	0.00152616042976383	-0.212212874464844	0.1	0.789268026134281	1
AC016590.3	10	-0.000332951205244001	0	0.00200450283336464	-0.166101638621847	0.1	0.789268026134281	1
AC015917.2	10	-0.000336579986948285	0	0.00245543180181681	-0.137075681230179	0.1	0.789268026134281	1
AC020743.2	10	-0.000340287095101322	0	0.00138616685430037	-0.245487831458121	0.1	0.789268026134281	1
AC098850.1	10	-0.000344993474228057	0	0.00194226888608018	-0.177623951400628	0.1	0.789268026134281	1
AC007179.1	10	-0.000346447572886652	0	0.00201009601509194	-0.172353743445835	0.1	0.789268026134281	1
TTLL2	10	-0.000350163275194767	0	0.00449040221121497	-0.0779803809824026	0.1	0.789268026134281	1
AC012301.1	10	-0.000353545307714484	0	0.00184906299325837	-0.191202413873134	0.1	0.789268026134281	1
AC092110.1	10	-0.000354036451276594	0	0.00172700538091902	-0.205000201613845	0.1	0.789268026134281	1
SH2D1A	10	-0.000355838812717706	0	0.00283515184937085	-0.125509613460976	0.1	0.789268026134281	1
AC100849.2	10	-0.000362133950761417	0	0.00345193681435791	-0.104907467962671	0.1	0.789268026134281	1
TNFRSF13B	10	-0.000369393435974525	0	0.00195926334723896	-0.188536899082547	0.1	0.789268026134281	1
AC079610.2	10	-0.000374784916158619	0	0.00243435256167671	-0.153956711964712	0.1	0.789268026134281	1
Z97987.1	10	-0.000378243907300989	0	0.00185688537627116	-0.203698037657308	0.1	0.789268026134281	1
AL357172.1	10	-0.000379089395829065	0	0.00147652153719377	-0.256744914503278	0.1	0.789268026134281	1
AC021739.3	10	-0.000379961259188069	0	0.00162342785378725	-0.234048749565106	0.1	0.789268026134281	1
AC034229.1	10	-0.00038776429520892	0	0.00170237325801151	-0.227778657461911	0.1	0.789268026134281	1
TGM4	10	-0.000390114066262908	0	0.00251523944723684	-0.155100170161324	0.1	0.789268026134281	1
AC007952.6	10	-0.00039117014279265	0	0.00173442180901357	-0.225533454872274	0.1	0.789268026134281	1
USP41	10	-0.000391961852545584	0	0.0016559113201698	-0.236704615622406	0.1	0.789268026134281	1
BX323046.2	10	-0.000395713239324399	0	0.00261937942415885	-0.151071370445491	0.1	0.789268026134281	1
AL158829.1	10	-0.000400496285860785	0	0.00277230526627451	-0.144463270597534	0.1	0.789268026134281	1
AC011816.2	10	-0.000400709967686275	0	0.00173855249222782	-0.230484825438199	0.1	0.789268026134281	1
AC015574.1	10	-0.000405325523068937	0	0.00446040970734812	-0.0908718143988432	0.1	0.789268026134281	1
CR382287.2	10	-0.000406061009076496	0	0.00192373890916656	-0.21107906438947	0.1	0.789268026134281	1
KLHL14	10	-0.0004065956969634	0	0.00169127284018852	-0.240408104063255	0.1	0.789268026134281	1
F2RL3	10	-0.00041150077686416	0	0.00233583519308244	-0.176168583332769	0.1	0.789268026134281	1
PCDHGA4	10	-0.00041829270496059	0	0.00156784870973196	-0.266794048663089	0.1	0.789268026134281	1
AC114271.1	10	-0.000421368360866893	0	0.00190797470265527	-0.220845884529018	0.1	0.789268026134281	1
AL133255.1	10	-0.000426749359140076	0	0.0031270036955546	-0.136472291269355	0.1	0.789268026134281	1
AL157831.3	10	-0.000429555244342959	0	0.00219771054357692	-0.195455787204728	0.1	0.789268026134281	1
AL031432.3	10	-0.000438222240994057	0	0.0024986570690594	-0.175383107358155	0.1	0.789268026134281	1
AL512603.1	10	-0.000439835241467247	0	0.00188834942350343	-0.232920473294199	0.1	0.789268026134281	1
AC084117.1	10	-0.000451562607475919	0	0.00216117232134255	-0.208943360516204	0.1	0.789268026134281	1
AC016876.3	10	-0.000458182122611253	0	0.0062242838661252	-0.0736120222769474	0.1	0.789268026134281	1
KCNG4	10	-0.000458398159764522	0	0.00201299042463918	-0.22771999019652	0.1	0.789268026134281	1
AL450322.2	10	-0.000470172687877915	0	0.00185621313676917	-0.253296713919541	0.1	0.789268026134281	1
AC068254.1	10	-0.000473320484840602	0	0.00248870905579811	-0.190187150939912	0.1	0.789268026134281	1
AC012629.2	10	-0.00047638448286988	0	0.00176686884738809	-0.26962073816294	0.1	0.789268026134281	1
CD79B	10	-0.000477157587299172	0	0.00192221366227801	-0.248233376269782	0.1	0.789268026134281	1
AC005580.1	10	-0.000493285287570573	0	0.00212609588046831	-0.232014601082769	0.1	0.789268026134281	1
AC026801.2	10	-0.000495081949068122	0	0.00220085611049477	-0.22494971239025	0.1	0.789268026134281	1
ITIH6	10	-0.000496343205263878	0	0.00325008381086907	-0.152717047973959	0.1	0.789268026134281	1
ADAMTS5	10	-0.000507086932360325	0	0.00375334135232683	-0.135102801679886	0.1	0.789268026134281	1
AC089983.1	10	-0.000511152302302577	0	0.00225662407037608	-0.226511942778928	0.1	0.789268026134281	1
THEGL	10	-0.00051810929771164	0	0.00340330960318072	-0.152236898232067	0.1	0.789268026134281	1
AC113137.1	10	-0.00053024253191056	0	0.00262199293181743	-0.202228818192513	0.1	0.789268026134281	1
CCL19	10	-0.000533368939223773	0	0.00212042158509721	-0.251539100984637	0.1	0.789268026134281	1
AC105137.2	10	-0.000543052982995579	0	0.00197092996156607	-0.275531344890651	0.1	0.789268026134281	1
AC011912.1	10	-0.00054501464445984	0	0.00249894616290606	-0.218097793601937	0.1	0.789268026134281	1
AL356056.1	10	-0.000545108692044633	0	0.00208996608325746	-0.260821788645975	0.1	0.789268026134281	1
AC009118.2	10	-0.000546927571272563	0	0.00214179925208069	-0.25535893279505	0.1	0.789268026134281	1
AL512408.1	10	-0.000550208953186285	0	0.00241171521387197	-0.22814010129452	0.1	0.789268026134281	1
AC012676.1	10	-0.000571632280946771	0	0.00205671744620123	-0.277934279209125	0.1	0.789268026134281	1
AL121894.3	10	-0.000572301014935258	0	0.00235358094773856	-0.243161814971842	0.1	0.789268026134281	1
AL136379.1	10	-0.000574481302889733	0	0.00298509563037338	-0.192449882356994	0.1	0.789268026134281	1
AP005059.1	10	-0.000576781085265956	0	0.00214382396434442	-0.26904311867898	0.1	0.789268026134281	1
ASB12	10	-0.000590690121344055	0	0.00233477989206163	-0.252996063291633	0.1	0.789268026134281	1
AC011491.3	10	-0.000608528535246836	0	0.00230362550215486	-0.264161225284928	0.1	0.789268026134281	1
AC106052.1	10	-0.000610509886154775	0	0.00244178393816315	-0.250026170052554	0.1	0.789268026134281	1
AC009365.1	10	-0.000612167167451935	0	0.00275010975459993	-0.222597358679232	0.1	0.789268026134281	1
AC004067.1	10	-0.00061330352226258	0	0.00243822831795566	-0.251536543048932	0.1	0.789268026134281	1
AC092120.1	10	-0.000624389923302562	0	0.00301479944842079	-0.207108278339917	0.1	0.789268026134281	1
AL031666.1	10	-0.000630691433526593	0	0.00252140579581361	-0.250134839292333	0.1	0.789268026134281	1
AC092755.2	10	-0.00063347149574352	0	0.00228944208272837	-0.276692518462228	0.1	0.789268026134281	1
AC004870.4	10	-0.00063443027791253	0	0.00311420448947739	-0.203721457616612	0.1	0.789268026134281	1
AC018521.7	10	-0.000641298294627521	0	0.00232400199633174	-0.275945672869369	0.1	0.789268026134281	1
AL596325.2	10	-0.000651069441516985	0	0.00248312840014684	-0.262197251450422	0.1	0.789268026134281	1
CCNO	10	-0.000661231928373089	0	0.00272007809681897	-0.243092993964539	0.1	0.789268026134281	1
RNF17	10	-0.000664905388769201	0	0.00275777489696595	-0.24110212530425	0.1	0.789268026134281	1
AC013270.1	10	-0.000668962178856676	0	0.00377128601647564	-0.177383040144443	0.1	0.789268026134281	1
CLCF1	10	-0.0006719286576527	0	0.00235320229221471	-0.285537992154646	0.1	0.789268026134281	1
AC007922.4	10	-0.000673586808572447	0	0.0026381768046877	-0.255322845449771	0.1	0.789268026134281	1
CTXN2	10	-0.000674799143773666	0	0.00268169198150704	-0.251631860939692	0.1	0.789268026134281	1
CCDC116	10	-0.000678403930883646	0	0.00296993086601828	-0.228424149075621	0.1	0.789268026134281	1
FGF14-IT1	10	-0.000686411586551406	0	0.00250132035179793	-0.274419702401581	0.1	0.789268026134281	1
SLC30A2	10	-0.000686890413864098	0	0.00253527292910169	-0.270933518036451	0.1	0.789268026134281	1
AC073270.2	10	-0.000689314809033095	0	0.00363376303940616	-0.189697237149989	0.1	0.789268026134281	1
AL136305.1	10	-0.000693291542644047	0	0.00307177196412893	-0.225697594333193	0.1	0.789268026134281	1
AC092683.2	10	-0.000700599446664461	0	0.00342474069314538	-0.204570070974048	0.1	0.789268026134281	1
AC008966.3	10	-0.000707341608070078	0	0.0025675793302634	-0.275489680000467	0.1	0.789268026134281	1
AC004870.3	10	-0.000709879381502098	0	0.00268207796621652	-0.264675147569811	0.1	0.789268026134281	1
AC090948.4	10	-0.000729173714091544	0	0.00311454905979173	-0.234118551383584	0.1	0.789268026134281	1
GPR179	10	-0.00078292866783969	0	0.00306314340868725	-0.255596478316771	0.1	0.789268026134281	1
SSTR3	10	-0.000795134292006354	0	0.00369298305477457	-0.215309488349356	0.1	0.789268026134281	1
AC005999.2	10	-0.000796467799812471	0	0.00493076643340856	-0.161530222647737	0.1	0.789268026134281	1
AC025162.2	10	-0.000800124567837971	0	0.00508563061164322	-0.157330452983773	0.1	0.789268026134281	1
TMEM217	10	-0.000800875977481627	0	0.00534145171012962	-0.149936013829879	0.1	0.789268026134281	1
AC012101.2	10	-0.000806570548302897	0	0.00454765583431246	-0.177359628276452	0.1	0.789268026134281	1
AL365434.2	10	-0.000857867940388192	0	0.00332275902589663	-0.258179402629626	0.1	0.789268026134281	1
AP004247.2	10	-0.000877618820652777	0	0.00298288748745278	-0.294217875915331	0.1	0.789268026134281	1
PON1	10	-0.000899404750298256	0	0.00511814539488023	-0.175728644051016	0.1	0.789268026134281	1
AC010991.1	10	-0.000910564416317119	0	0.00441429772723442	-0.206276167259699	0.1	0.789268026134281	1
COLCA2	10	-0.000912754445820266	0	0.00319734489187997	-0.285472627034485	0.1	0.789268026134281	1
AL355310.1	10	-0.00091898454610019	0	0.00473372865474202	-0.194135450746547	0.1	0.789268026134281	1
MYOC	10	-0.000952363603580574	0	0.00381520498389591	-0.249623180825284	0.1	0.789268026134281	1
AC010525.1	10	-0.00101010876374709	0	0.00498055412879198	-0.2028105181927	0.1	0.789268026134281	1
AC092127.2	10	-0.00101184607829383	0	0.00541391374098198	-0.186897340205922	0.1	0.789268026134281	1
AC007406.4	10	-0.00103321462916801	0	0.00570382203055084	-0.181144261450287	0.1	0.789268026134281	1
AC092803.3	10	-0.00108479319170769	0	0.00393229552120486	-0.27586766708096	0.1	0.789268026134281	1
Z93930.3	10	-0.00111109241972805	0	0.00512798777373835	-0.216672205307942	0.1	0.789268026134281	1
AC090589.3	10	-0.0011320952749015	0	0.00401296725781613	-0.282109272807171	0.1	0.789268026134281	1
EME1	10	-0.00113378561004663	0	0.0039775054051162	-0.285049420319647	0.1	0.789268026134281	1
MYH7	10	-0.00116321249515983	0	0.0047091394281662	-0.247011691393643	0.1	0.789268026134281	1
AC010395.1	10	-0.00120309562737432	0	0.00469010704860951	-0.25651773294407	0.1	0.789268026134281	1
AL109933.5	10	-0.00131406102569789	0	0.00559109546958115	-0.235027470528298	0.1	0.789268026134281	1
AL161910.1	10	-0.00133522979831422	0	0.00487797000953921	-0.273726528802572	0.1	0.789268026134281	1
PNMT	10	-0.00137175524651971	0	0.00657690489170516	-0.208571549856191	0.1	0.789268026134281	1
AL136988.1	10	-0.00141104129881744	0	0.00494699587111037	-0.28523195401429	0.1	0.789268026134281	1
CYP2F1	10	-0.00145597451569084	0	0.00476026135834889	-0.305860205162316	0.1	0.789268026134281	1
CAVIN3	10	-0.0014673512720481	0	0.0058332388083542	-0.251550008538413	0.1	0.789268026134281	1
PRSS16	10	-0.00154683304596698	0	0.00506778601599664	-0.305228563535309	0.1	0.789268026134281	1
MYLK2	10	-0.00161652352365072	0	0.00603461829306391	-0.267875024590822	0.1	0.789268026134281	1
AC016598.1	10	-0.0016318749609764	0	0.00600283507134648	-0.271850707470855	0.1	0.789268026134281	1
AC016710.1	10	-0.00165311125652766	0	0.00579020817681566	-0.285501178204061	0.1	0.789268026134281	1
AC084116.3	10	-0.00173128697285588	0	0.00561617209362577	-0.30826814848157	0.1	0.789268026134281	1
AC009318.4	10	-0.00176857656623328	0	0.00655941197551047	-0.269624254862517	0.1	0.789268026134281	1
AL357093.1	10	-0.0019226146292123	0	0.00648859462231289	-0.296306787698038	0.1	0.789268026134281	1
AL353709.1	10	-0.00217593712039702	0	0.00991114925018194	-0.219544380320686	0.1	0.789268026134281	1
AC124248.2	10	-0.00223587602998525	0	0.00719136970811877	-0.310911011494936	0.1	0.789268026134281	1
AC112481.2	10	-0.00249298188581135	0	0.00827267171035624	-0.301351482700622	0.1	0.789268026134281	1
AC107021.1	10	-0.0025479323730283	0	0.00864074860343084	-0.294874031170937	0.1	0.789268026134281	1
AC073848.1	10	-0.00271285210491403	0	0.00889297634047272	-0.305055585559989	0.1	0.789268026134281	1
AC012574.1	10	-0.00316801017986778	0	0.010302853386743	-0.307488620962436	0.1	0.789268026134281	1
TTTY10	10	0.00327193064440443	0	0.0585887021922842	0.0558457607349994	0.4	0.799846105662473	1
AC096576.2	10	0.0029877958470719	0	0.0107691549826325	0.277440138236505	0.3	0.799846105662473	1
IGFBP6	10	0.00264930865687526	0	0.014472657212051	0.18305613254415	0.3	0.799846105662473	1
AC006064.4	10	0.00251385236365208	0	0.00944255608682419	0.266225833401173	0.3	0.799846105662473	1
C22orf23	10	0.00246145465447868	0	0.00892242146560163	0.275872941439526	0.4	0.799846105662473	1
AC093523.1	10	0.00225666661042357	0	0.00889180132895633	0.253791838901606	0.4	0.799846105662473	1
STOX1	10	0.00221899123317215	0	0.00956875196432194	0.231899754685447	0.4	0.799846105662473	1
ATP10A	10	0.00195526286439281	0	0.00883668283410576	0.221266611136743	0.3	0.799846105662473	1
PACSIN1	10	0.00186055415708868	0	0.0357764826994134	0.0520049489694296	0.3	0.799846105662473	1
