source	analysis	dataset	disease_name	compartment	unit_id	group_label	group	axis_family	module	n_cells	mean_score	high_fraction	cell_types
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3604	Sjogren syndrome	case	COVARIATE	hif_nampt_metabolic	1120.0	0.10785851198800245	0.3294642857142857	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3604	Sjogren syndrome	case	COVARIATE	lipid_loader_repair	1120.0	0.052273692363204484	0.24910714285714286	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3604	Sjogren syndrome	case	COVARIATE	lysosomal_apc	1120.0	0.16790699012741878	0.3892857142857143	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	OSM_OSMR	osm_ligand_inflammatory	2746.0	-0.07328087466711432	0.053532410779315365	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	OSM_OSMR	osmr_receptor_response	2746.0	-0.24139736831913522	0.06664238892935179	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	OSM_OSMR	osm_osmr_core	2746.0	-0.13926744782402933	0.09104151493080845	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	C1Q_COMPLEMENT	c1q_core	2746.0	-0.011805177410612317	0.001820830298616169	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	2746.0	-0.018266862611405938	0.01711580480699199	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	COVARIATE	ifn_apc	2746.0	-0.07700262189065901	0.07392571012381646	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	COVARIATE	inflammatory_nfkb	2746.0	-0.06387907164274523	0.0549890750182083	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	COVARIATE	hif_nampt_metabolic	2746.0	-0.16587375875426605	0.09796067006554988	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	COVARIATE	lipid_loader_repair	2746.0	-0.051583852893322416	0.08048069919883467	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3606	normal	control	COVARIATE	lysosomal_apc	2746.0	-0.01583003309394919	0.23415877640203933	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	OSM_OSMR	osm_ligand_inflammatory	1050.0	0.03385151615523688	0.3476190476190476	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	OSM_OSMR	osmr_receptor_response	1050.0	0.04777835510238873	0.31047619047619046	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	OSM_OSMR	osm_osmr_core	1050.0	0.12696643868657187	0.38095238095238093	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	C1Q_COMPLEMENT	c1q_core	1050.0	0.0328052843702439	0.006666666666666667	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	1050.0	0.04790841358062258	0.10285714285714286	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	COVARIATE	ifn_apc	1050.0	-0.00862922478026774	0.2904761904761905	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	COVARIATE	inflammatory_nfkb	1050.0	0.022200684916847437	0.3495238095238095	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	COVARIATE	hif_nampt_metabolic	1050.0	0.15199928495313425	0.4228571428571429	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	COVARIATE	lipid_loader_repair	1050.0	0.08255680501293103	0.38761904761904764	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3607	normal	control	COVARIATE	lysosomal_apc	1050.0	0.31443920725275015	0.5552380952380952	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	OSM_OSMR	osm_ligand_inflammatory	527.0	0.1332149806501094	0.6148007590132827	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	OSM_OSMR	osmr_receptor_response	527.0	0.4506222968770595	0.713472485768501	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	OSM_OSMR	osm_osmr_core	527.0	0.48773131405619247	0.7628083491461101	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	C1Q_COMPLEMENT	c1q_core	527.0	0.02202635714023765	0.003795066413662239	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	527.0	0.0464621082201525	0.13282732447817835	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	COVARIATE	ifn_apc	527.0	0.22460809344992178	0.6072106261859582	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	COVARIATE	inflammatory_nfkb	527.0	0.09761532901610795	0.6166982922201139	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	COVARIATE	hif_nampt_metabolic	527.0	0.4808884474268925	0.7400379506641366	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	COVARIATE	lipid_loader_repair	527.0	0.1841940108279888	0.6774193548387096	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3614	normal	control	COVARIATE	lysosomal_apc	527.0	0.6159609871762967	0.7817836812144212	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	OSM_OSMR	osm_ligand_inflammatory	1538.0	0.11829583802531596	0.4798439531859558	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	OSM_OSMR	osmr_receptor_response	1538.0	0.22194569514852994	0.44928478543563066	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	OSM_OSMR	osm_osmr_core	1538.0	0.22910615486241837	0.4986996098829649	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	C1Q_COMPLEMENT	c1q_core	1538.0	0.030744104218192052	0.008452535760728219	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	C1Q_COMPLEMENT	c1q_phagolysosomal	1538.0	0.08654507633821601	0.1918075422626788	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	COVARIATE	ifn_apc	1538.0	0.22968641345891547	0.4908972691807542	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	COVARIATE	inflammatory_nfkb	1538.0	0.08739822520744418	0.48439531859557866	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	COVARIATE	hif_nampt_metabolic	1538.0	0.32881140333918374	0.5318595578673602	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	COVARIATE	lipid_loader_repair	1538.0	0.1551677411037638	0.46228868660598177	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3617	Sjogren syndrome	case	COVARIATE	lysosomal_apc	1538.0	0.3594915626148216	0.5767230169050716	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	OSM_OSMR	osm_ligand_inflammatory	1260.0	-0.030594587141085736	0.15476190476190477	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	OSM_OSMR	osmr_receptor_response	1260.0	-0.08732511904351878	0.16904761904761906	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	OSM_OSMR	osm_osmr_core	1260.0	0.015417573648241669	0.28015873015873016	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	C1Q_COMPLEMENT	c1q_core	1260.0	0.002223384589656114	0.0031746031746031746	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	C1Q_COMPLEMENT	c1q_phagolysosomal	1260.0	-0.012728602828950315	0.0373015873015873	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	COVARIATE	ifn_apc	1260.0	0.05847538746640387	0.2626984126984127	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	COVARIATE	inflammatory_nfkb	1260.0	-0.023365384894152366	0.15873015873015872	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	COVARIATE	hif_nampt_metabolic	1260.0	0.02368134287624896	0.2753968253968254	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	COVARIATE	lipid_loader_repair	1260.0	0.016326455616765153	0.22301587301587303	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3618	Sjogren syndrome	case	COVARIATE	lysosomal_apc	1260.0	0.1171329666595306	0.3547619047619048	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	OSM_OSMR	osm_ligand_inflammatory	1256.0	0.10798965100848373	0.4020700636942675	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	OSM_OSMR	osmr_receptor_response	1256.0	0.16790613198941307	0.39490445859872614	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	OSM_OSMR	osm_osmr_core	1256.0	0.13413855094467558	0.4211783439490446	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	C1Q_COMPLEMENT	c1q_core	1256.0	0.011150837961485565	0.005573248407643312	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	1256.0	0.062289431445472956	0.16162420382165604	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	COVARIATE	ifn_apc	1256.0	0.23028396066532336	0.4538216560509554	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	COVARIATE	inflammatory_nfkb	1256.0	0.0758172362176257	0.4020700636942675	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	COVARIATE	hif_nampt_metabolic	1256.0	0.18935782196851383	0.4251592356687898	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	COVARIATE	lipid_loader_repair	1256.0	0.07485154910884528	0.32404458598726116	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3621	normal	control	COVARIATE	lysosomal_apc	1256.0	0.20540392784444889	0.4004777070063694	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	OSM_OSMR	osm_ligand_inflammatory	3167.0	0.053352414034299724	0.2772339753710136	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	OSM_OSMR	osmr_receptor_response	3167.0	0.11287432565774129	0.33628039153773287	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	OSM_OSMR	osm_osmr_core	3167.0	0.05633953423250084	0.31133564887906534	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	C1Q_COMPLEMENT	c1q_core	3167.0	0.08865328919470233	0.011367224502683928	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	C1Q_COMPLEMENT	c1q_phagolysosomal	3167.0	0.06359339805719884	0.09093779602147142	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	COVARIATE	ifn_apc	3167.0	0.19735981003643954	0.3779602147142406	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	COVARIATE	inflammatory_nfkb	3167.0	0.05040370200993972	0.2848121250394695	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	COVARIATE	hif_nampt_metabolic	3167.0	0.1058861739937435	0.33564887906536156	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	COVARIATE	lipid_loader_repair	3167.0	0.09616464786401503	0.32207136090937794	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3622	Sjogren syndrome	case	COVARIATE	lysosomal_apc	3167.0	0.1257620094210033	0.34733185980423115	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	OSM_OSMR	osm_ligand_inflammatory	776.0	0.07368776254301207	0.5451030927835051	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	OSM_OSMR	osmr_receptor_response	776.0	0.20442422282267406	0.45489690721649484	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	OSM_OSMR	osm_osmr_core	776.0	0.2517659969963165	0.5644329896907216	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	C1Q_COMPLEMENT	c1q_core	776.0	0.03835894085767533	0.011597938144329897	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	776.0	0.09072264900840382	0.18427835051546393	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	COVARIATE	ifn_apc	776.0	0.11047261533977894	0.520618556701031	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	COVARIATE	inflammatory_nfkb	776.0	0.04821654923530731	0.5451030927835051	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	COVARIATE	hif_nampt_metabolic	776.0	0.3825345669251729	0.6082474226804123	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	COVARIATE	lipid_loader_repair	776.0	0.14244806964256318	0.6108247422680413	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3623	normal	control	COVARIATE	lysosomal_apc	776.0	0.4930133221339191	0.7680412371134021	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	OSM_OSMR	osm_ligand_inflammatory	1312.0	-0.01936578396041025	0.38948170731707316	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	OSM_OSMR	osmr_receptor_response	1312.0	0.031156233050808013	0.25	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	OSM_OSMR	osm_osmr_core	1312.0	0.32314418905952685	0.5914634146341463	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	C1Q_COMPLEMENT	c1q_core	1312.0	-0.012169475008501233	0.003048780487804878	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	1312.0	0.01706492597564268	0.08841463414634146	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	COVARIATE	ifn_apc	1312.0	0.02263579025601125	0.3910060975609756	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	COVARIATE	inflammatory_nfkb	1312.0	-0.024582104907439437	0.38948170731707316	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	COVARIATE	hif_nampt_metabolic	1312.0	0.2079808531984857	0.46875	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	COVARIATE	lipid_loader_repair	1312.0	0.11183025984148369	0.5434451219512195	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	COVARIATE	lysosomal_apc	1312.0	0.352954900319402	0.6219512195121951	acinar cell of salivary gland,duct epithelial cell
direct_h5ad	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	OSM_OSMR	osm_ligand_inflammatory	2084.0	0.1522784635349384	0.43138195777351246	acinar cell of salivary gland,duct epithelial cell
