n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_z	median_one_step_log_hr	median_events	median_usable_n	stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	seed
600	600	597	0.995	0.9854037936547144	0.998298122341722	0.995	0.0	4.707949217005085	0.3044129953250779	243.0	810.0	clean	none	none	none	balanced	guarded_within_site_stratified	900	0.3	1.5	55309
600	600	600	1.0	0.9936382989862994	1.0000000000000002	1.0	0.0	6.087315039803947	0.3968424862368083	244.0	810.0	clean	none	none	none	balanced	guarded_within_site_stratified	900	0.3	1.7	55309
600	600	37	0.06166666666666667	0.045067361772116676	0.08384306278322762	0.02666666666666667	0.035	-0.013756155779223513	-0.00113083698686204	162.0	1080.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.15	1.0	55309
600	600	260	0.43333333333333335	0.39423111501886426	0.47328377844962927	0.43333333333333335	0.0	1.7679365837402998	0.1390486729714872	162.0	1080.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.15	1.2	55309
600	600	452	0.7533333333333333	0.7173016098226437	0.7861417949970813	0.7533333333333333	0.0	2.6045779261533926	0.205264224776455	161.0	1081.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.15	1.3	55309
600	600	590	0.9833333333333333	0.9695947528170743	0.9909222695363482	0.9833333333333333	0.0	4.085327043622938	0.32133320480779204	163.0	1081.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.15	1.5	55309
600	600	600	1.0	0.9936382989862994	1.0000000000000002	1.0	0.0	5.204690112166324	0.4120020355175291	162.0	1081.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.15	1.7	55309
600	600	32	0.05333333333333334	0.038029103590111496	0.07432068264879449	0.025	0.028333333333333332	0.04894370988634747	0.002749625198173659	324.0	1081.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.3	1.0	55309
600	600	413	0.6883333333333334	0.6501728707185476	0.7240975552329586	0.6883333333333334	0.0	2.5016982745555953	0.1399573320348606	324.0	1079.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.3	1.2	55309
600	600	569	0.9483333333333334	0.9275970853316893	0.9633652560926926	0.9483333333333334	0.0	3.6505987872036973	0.20451468622036928	325.0	1079.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.3	1.3	55309
600	600	600	1.0	0.9936382989862994	1.0000000000000002	1.0	0.0	5.403101714988382	0.30339832521592436	323.5	1080.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.3	1.5	55309
600	600	600	1.0	0.9936382989862994	1.0000000000000002	1.0	0.0	7.044450114493247	0.39690297402822716	324.0	1079.0	clean	none	none	none	balanced	guarded_within_site_stratified	1200	0.3	1.7	55309
600	600	26	0.043333333333333335	0.02974099813478266	0.06273602212439733	0.025	0.018333333333333333	-0.03331625255642688	-0.002372399470844444	202.0	1351.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.0	55309
600	600	343	0.5716666666666667	0.531739759024989	0.6106817304963805	0.5716666666666667	0.0	2.130271836678282	0.15081575369104816	203.0	1350.5	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.2	55309
600	600	516	0.86	0.8299394099868245	0.8854801652833111	0.86	0.0	3.010573068627619	0.2124275437036569	202.0	1351.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.3	55309
600	600	596	0.9933333333333333	0.9829852895846635	0.9974044987484852	0.9933333333333333	0.0	4.463785481925838	0.31723078224144163	201.0	1351.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.5	55309
600	600	600	1.0	0.9936382989862994	1.0000000000000002	1.0	0.0	5.974482865626857	0.42081640038343027	201.0	1351.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.7	55309
600	600	31	0.051666666666666666	0.036634743907307504	0.0724029146683108	0.02666666666666667	0.025	0.03294915748771392	0.0016483935808246854	404.0	1351.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	55309
600	600	472	0.7866666666666666	0.7521174440924547	0.8175685139930235	0.7866666666666666	0.0	2.8266466394383016	0.1412898101223095	404.0	1351.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.2	55309
600	600	586	0.9766666666666667	0.9612176696483747	0.9860508420518974	0.9766666666666667	0.0	4.010333460500371	0.20045115444640196	405.0	1350.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.3	55309
600	600	600	1.0	0.9936382989862994	1.0000000000000002	1.0	0.0	6.052034482854779	0.3035395433236352	405.0	1351.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	55309
600	600	600	1.0	0.9936382989862994	1.0000000000000002	1.0	0.0	7.771469466762183	0.39298895383774823	405.0	1350.0	clean	none	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.7	55309
