sample_id	ifng_input	tnf_input	disease_ptpn2_activity	intervention	S_ifn_jak_stat	N_tnf_nfkb	A_apc_antigen_processing	L_lipid_lysosomal_state	B_barrier_injury	host_defense_signal	apc_lipid_composite
8	0.75	0.75	0.3	jak_50pct_inhibition	0.3125031370155367	0.47735247309225065	0.9525471111930566	0.839652922384983	0.09562114364690892	0.386685338250058	0.9073894356698271
8	0.75	0.75	0.3	jak_70pct_inhibition	0.21143678381722672	0.45677411058201484	0.8481368581465477	0.8141079440170124	0.048930214048011365	0.3218385808613814	0.8345252924947335
8	0.75	0.75	0.3	tnf_70pct_inhibition	0.5441825112347177	0.24427235959803117	0.972946821598391	0.8053356601960913	0.10329019445658438	0.4092229429982088	0.9059023570374711
8	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.29877695754569317	0.2872918753090434	0.8508780378866294	0.7880531392503617	0.022885338353751165	0.2936086705392008	0.8257480784321223
9	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.588635116678381	0.8068146620635653	1.4377087899467813	0.9073604501114839	0.6098478917552215	0.6868159121017139	1.2255694540126623
9	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.37410847059640734	0.5796953038311827	1.2236673982402622	0.8582324545547728	0.09129953972497919	0.4666225455520563	1.0774934207660665
9	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.3151787498537309	0.5035270572282683	1.13780482559136	0.8353533128229839	0.0	0.39993548817227276	1.0168242204840094
9	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.27388167212116316	0.44604230032661424	1.0666287678426383	0.8148029057497099	0.0	0.3513539548136162	0.9658984230054669
9	0.75	0.75	0.3	jak_50pct_inhibition	0.2742001265288498	0.6505627227831132	1.1196780794412025	0.8550117676632999	0.2389218880614951	0.44356329484326834	1.0138115547300415
9	0.75	0.75	0.3	jak_70pct_inhibition	0.1971208527415245	0.629437861971871	0.9931443257708621	0.8338496580241811	0.18852269186110257	0.3916635068951804	0.9294264586721896
9	0.75	0.75	0.3	tnf_70pct_inhibition	0.44106094856810235	0.30902900457018967	1.1964030937470609	0.7984258943092352	0.11948832054279973	0.38164657376904165	1.0372122139719306
9	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.2574533307931097	0.37988411871071437	1.0198461750331962	0.7933052021781923	0.07094410815269529	0.3125471853560318	0.9292297858911946
10	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.91568857177733	0.8364826208317206	1.3311983079641656	0.7830103316969522	0.8103610017242534	0.8800458938518059	1.1119231174572803
10	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.5866427344918423	0.6206410029339261	1.1826164481448325	0.749747332358771	0.21845934236396428	0.6019419552907801	1.0094688018304079
10	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.4926940285101836	0.5453587715300143	1.1172349572672526	0.733766876725149	0.0	0.5163931628691075	0.9638477250504112
10	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.42623731412621013	0.48748469622714513	1.0605652895084265	0.719160573612789	0.0	0.4537986360716309	0.9240034031501715
10	0.75	0.75	0.3	jak_50pct_inhibition	0.40255338659997414	0.6884311791087202	1.107662079171484	0.7474220328813981	0.3208187952465119	0.5311983932289099	0.9635660606554497
10	0.75	0.75	0.3	jak_70pct_inhibition	0.2710272028681786	0.6642830973305097	1.0014961049100317	0.7311274482996719	0.23646712739606104	0.4479923553762276	0.8933486422658878
10	0.75	0.75	0.3	tnf_70pct_inhibition	0.7088041600399465	0.3313070178555902	1.1099388547633964	0.6990605924487532	0.2778739608722274	0.5389304460569863	0.945587549837539
10	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.38822136251646927	0.4075721713756891	1.003446012151834	0.6992115565607656	0.1505185673571261	0.39692922650311824	0.8817522299154067
11	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.8888569696796188	0.6321316453600966	2.00833410796747	0.8248091486841092	0.5970672737816244	0.7733305737358338	1.5349241242541256
11	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.6322401871618402	0.47115949985695826	1.803518269362643	0.7945923801099559	0.049945490378169685	0.5597538778746434	1.399947913661568
11	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.5478101770260009	0.41595436153058624	1.711730595181733	0.7805143025716159	0.0	0.4884750600530643	1.3392440781376862
11	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.4846073702963095	0.3737234715804933	1.6313469572377524	0.7678305114371435	0.0	0.4347096158741922	1.2859403789175088
11	0.75	0.75	0.3	jak_50pct_inhibition	0.4286806691895135	0.5184135034453585	1.678922610294517	0.7931376104434693	0.18524914276153948	0.4690604446046438	1.324608610354098
11	0.75	0.75	0.3	jak_70pct_inhibition	0.2989196798496824	0.498935483802465	1.520676421546119	0.779227091855097	0.11952618548842553	0.3889267916284346	1.22409668966971
11	0.75	0.75	0.3	tnf_70pct_inhibition	0.7187841637497873	0.2654769034906544	1.6794920320553939	0.747802808274806	0.1304056914503723	0.5147958966331775	1.3068163425431587
11	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.406420727564877	0.3159925872634829	1.509987918665756	0.7473670753506745	0.038486317656010315	0.36572806442924966	1.2049395813397235
12	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.7142150926579067	0.8636952181210236	1.1690590022395038	1.2408461756198141	0.7528068715935736	0.7814811491163094	1.197773871591628
12	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.4833692245436018	0.6133762816071919	1.0329569324177783	1.185607540052711	0.30227278032841276	0.5418724002222174	1.0940171754717514
12	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.4137238573174263	0.5316469145747291	0.9742874210359893	1.159442439230927	0.11154788856089506	0.46678923308321263	1.0483494283139643
12	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.36326316240318374	0.4705812177299639	0.9239330459926549	1.1356929176947541	0.0	0.41155628730023486	1.0086369946734945
12	0.75	0.75	0.3	jak_50pct_inhibition	0.34568230395059807	0.6978763577129113	0.9738891697682115	1.1794385844443602	0.44187945104369303	0.5041696281436391	1.056108935638671
12	0.75	0.75	0.3	jak_70pct_inhibition	0.24896156483417684	0.6783286261733966	0.8928336080539279	1.1538027778661655	0.40185269972364646	0.44217674243682575	0.9972212759788229
12	0.75	0.75	0.3	tnf_70pct_inhibition	0.5549779808905647	0.3210508267416803	0.9588656754669095	1.1153954278022744	0.20309213179310232	0.44971076152356676	1.0214775764010555
12	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.32497963031045796	0.4050051449493096	0.8729163886151831	1.1082043423988723	0.20917998952915884	0.3609911118979412	0.9670315701286588
13	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.6958937885641097	0.8433702402469787	1.3883889737529	0.9213582727808433	0.7146989633910652	0.7622581918214008	1.2015766933640775
13	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.4603467056566107	0.6109266452803469	1.223138616608871	0.8783617038262245	0.3375361130776524	0.528107678487292	1.0852278514958122
13	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.3920107236022693	0.5320853863574629	1.152393338097642	0.8580014549010601	0.18242703268673954	0.45504432184210647	1.034636584819009
13	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.34317357117128555	0.47230012095988433	1.091812661648544	0.8395468880524387	0.04638249943467207	0.401280518576155	0.9909063522101018
13	0.75	0.75	0.3	jak_50pct_inhibition	0.3345384384319178	0.6930139484433442	1.1657014052715957	0.8810272920447011	0.4225315138079999	0.4958524179370597	1.0518317599808378
13	0.75	0.75	0.3	jak_70pct_inhibition	0.2425215747456731	0.6762897187344435	1.0777120467007195	0.8668631094795505	0.37797193580318134	0.4377172395406198	0.9933724718122519
13	0.75	0.75	0.3	tnf_70pct_inhibition	0.5303223305669403	0.3039090123840796	1.1061234159486062	0.8035380730823053	0.2539053260268092	0.42843633738465303	0.9850892788020857
13	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.31292970836464523	0.39446390756530125	1.0279043605284686	0.814417145963286	0.2293124146992221	0.3496200980049404	0.9425094747023955
14	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.5950438450689676	0.8069874388267534	1.114447009418325	0.9936064859871551	0.7853014104255466	0.6904184622599712	1.066110800045857
14	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.37484663606327423	0.5986805471832327	0.964472425671665	0.942175667818408	0.2551366655713002	0.4755718960672556	0.9555537225303623
14	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.3164517669911468	0.5255845047339481	0.9042304922786004	0.9182535798812754	0.024693924049842324	0.4105614989754074	0.9098397273196704
14	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.27592827678711257	0.4693379749854453	0.854042207429981	0.8967432511680911	0.0	0.3629626409763623	0.8711226249252251
14	0.75	0.75	0.3	jak_50pct_inhibition	0.2829644473160021	0.6641542389049151	0.9140940240912563	0.9403496939295618	0.40983637698530856	0.45449985353101297	0.9245962920265786
14	0.75	0.75	0.3	jak_70pct_inhibition	0.2087497929052282	0.6443667192605186	0.840290171031028	0.9208843417672402	0.3594663237284091	0.4047774097651089	0.8725278393255128
14	0.75	0.75	0.3	tnf_70pct_inhibition	0.43793497134109155	0.31285731457724764	0.8958814706430438	0.8695673167140763	0.19735486257608073	0.38165002579736185	0.8853558090714568
14	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.26318520754969077	0.38749332013241516	0.8117765905049745	0.8690193360822297	0.17683567625521038	0.3191238582119168	0.8346736887358766
15	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.5722389566203157	0.7158196997539045	0.7821263472815835	0.7868586836633668	0.6910239879766051	0.6368502910304306	0.7840192818342968
15	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.34203828128696234	0.4923808930283914	0.6581373850113754	0.729665634926319	0.24376230683011962	0.40969245657060543	0.6867486849773529
15	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.2833357284346302	0.42194817631939335	0.6095205399811263	0.7039853309639132	0.06996911794485235	0.34571132998277365	0.647306456374241
15	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.2432271398653717	0.37010699823551213	0.5696477983849589	0.6813600327285985	0.0	0.3003230761319349	0.6143326921224148
15	0.75	0.75	0.3	jak_50pct_inhibition	0.2540540894327856	0.5576438906438371	0.6231413131693525	0.7272280523673438	0.32258376919661313	0.3906694999777588	0.664776008848549
15	0.75	0.75	0.3	jak_70pct_inhibition	0.18034345776224456	0.5358643932983614	0.565378000199258	0.7051440907001094	0.2636751894737632	0.3403278787534972	0.6212844363995986
15	0.75	0.75	0.3	tnf_70pct_inhibition	0.4154510257539246	0.2799557855800369	0.6254343217402498	0.6806660619575023	0.26184149750969116	0.3544781676756752	0.6475270178271508
15	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.23895403124350353	0.331676894821134	0.5541273870614177	0.6681587672516802	0.18135518396688655	0.28067931985343725	0.5997399391375227
16	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.6480412996610362	0.8709233269645451	1.6001341629599328	0.6814476475782278	0.9435954719610867	0.7483382119476152	1.2326595568072507
16	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.44092335726421134	0.6314125057649532	1.4125177253552674	0.6500248408527166	0.47830239963027793	0.5266434740895451	1.107520571554247
16	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.3778980546967002	0.5509077784240406	1.3316222983774655	0.6352463704811595	0.28939106947533316	0.45575243037400337	1.053071927218943
16	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.3321032619597733	0.49000400313325765	1.262178381162484	0.6218997211430014	0.12512361862576876	0.4031585954878413	1.006066917154691
16	0.75	0.75	0.3	jak_50pct_inhibition	0.3118160370961998	0.705102017025775	1.3247155288976717	0.6513857574820858	0.5468781071261929	0.4887947280645087	1.0553836203314373
16	0.75	0.75	0.3	jak_70pct_inhibition	0.22261256437329552	0.6813765697508721	1.2102514648672855	0.640443652496224	0.4760101083170849	0.429056366793205	0.9823283399188609
16	0.75	0.75	0.3	tnf_70pct_inhibition	0.5083425500729026	0.3413785433579257	1.311538379618965	0.5993326181358639	0.3995613461798142	0.4332087470511631	1.0266560750257245
16	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.294718491766364	0.41635342624287786	1.1844188225458179	0.6039342957812924	0.3259834523350346	0.34945421228079526	0.9522250118400076
17	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.684966204142872	0.5838573303382895	1.3520434664782883	0.7162150608872413	0.4322756041927033	0.6394672109308099	1.0977121042418694
17	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.45781307871998733	0.43454884977488883	1.177859452225717	0.6723326486884991	0.11816359553517775	0.447344175694693	0.9756487308108299
17	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.38996147708133433	0.38283506576130405	1.1040457123412175	0.6522909838435718	0.0	0.38675459198732076	0.9233438209421592
17	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.34102428417929237	0.34313993986307817	1.0413100340198105	0.6344864679806701	0.0	0.341976329236996	0.8785806076041542
17	0.75	0.75	0.3	jak_50pct_inhibition	0.3236092259820122	0.47081764010024785	1.0720528608814237	0.6715844162179186	0.18350968039106183	0.38985301233521824	0.9118654830160218
17	0.75	0.75	0.3	jak_70pct_inhibition	0.22874983642510835	0.44908696924628483	0.9484390810705776	0.6538106330932484	0.1414316195871442	0.3279015461946378	0.8305877018796459
17	0.75	0.75	0.3	tnf_70pct_inhibition	0.5325262298198261	0.2584401931995513	1.1480352044492819	0.6137187629627862	0.1488287374216339	0.40918751334070247	0.9343086278546835
17	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.304876275748148	0.29290866296865276	0.9786529812454038	0.6108927857211873	0.09023614580484975	0.2994908499973752	0.8315489030357172
18	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.6934085094248701	0.6345862762354385	1.186214166610023	0.7572024195832535	0.5949013939627877	0.6669385044896259	1.0146094677993152
18	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.4603999743675528	0.5033185875513357	1.0460179091266144	0.7200385308729739	0.18752386294813533	0.47971335030025514	0.9156261578251581
18	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.3941383173138715	0.4530448475635221	0.9877983808529779	0.7025149143680557	0.002010190986012798	0.4206462559262143	0.873684994259009
18	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.34704704752320664	0.4127072418742955	0.9385966412427094	0.6866806920993063	0.0	0.37659413498119665	0.8378302615853481
18	0.75	0.75	0.3	jak_50pct_inhibition	0.3424307888354417	0.5361226270046662	0.973109586428587	0.7177811716184631	0.28758438951009047	0.42959211601159275	0.8709782205045374
18	0.75	0.75	0.3	jak_70pct_inhibition	0.25401977781505053	0.5167988325490919	0.8853949620309636	0.7024613530060886	0.23902576310513723	0.37227035244536916	0.8122215184210135
18	0.75	0.75	0.3	tnf_70pct_inhibition	0.5252201131314606	0.2788238494667238	0.9940416916453441	0.652820904387423	0.18283405849550444	0.41434179448232905	0.8575533767421757
18	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.3171253848031145	0.3276356308764132	0.8790284985822208	0.654461879249587	0.1336172886153123	0.32185499553609886	0.7892018508491672
19	0.75	0.75	0.3	disease_baseline_ptpn2_50pct	0.596382505159963	0.6612096770663205	1.747464844844631	1.003080774354654	0.7094942980338678	0.6255547325178239	1.44971121664864
19	0.75	0.75	0.3	ptpn2_restore_to_75pct	0.38252844928126883	0.4650118679658612	1.4887194595094098	0.9414950161418029	0.2847167802598646	0.4196459876893354	1.2698296821623671
19	0.75	0.75	0.3	ptpn2_restore_to_100pct	0.32184999038314804	0.40151608300347447	1.3821500154079027	0.9134878762563889	0.11407938927886131	0.357699732062295	1.1946851597472972
19	0.75	0.75	0.3	ptpn2_restore_to_125pct	0.27891485442852204	0.3542243261424005	1.2928684443246392	0.8886411757650376	0.0	0.3128041166997674	1.1311775369007986
19	0.75	0.75	0.3	jak_50pct_inhibition	0.2731207790684525	0.5220645534342574	1.3858814559217338	0.9463337147596848	0.3424114414527769	0.3851454775330647	1.2100623594569142
19	0.75	0.75	0.3	jak_70pct_inhibition	0.1917040896891646	0.501699918770563	1.2423353856104253	0.9265003165097129	0.27767264373924466	0.33120221277579387	1.1160013579701404
19	0.75	0.75	0.3	tnf_70pct_inhibition	0.452992814471382	0.26098401003112665	1.4032668070544485	0.861445223514638	0.2963534011947005	0.3665888524732671	1.1865381736385243
19	0.75	0.75	0.3	jak_plus_tnf_50pct_inhibition	0.2575483730723889	0.31042598736665084	1.2270751866570382	0.8646923773904714	0.20168987895997423	0.2813432995048068	1.0821220629504116
