analysis	disease_name	compartment	role	gene	metric	n_case	n_control	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_nominal	negative_nominal	residual_layer	residual_model	covariate_set	covariate_count	n_complete_for_model	covariate_slope	covariate_r2	raw_n_case	raw_n_control	raw_mean_case	raw_mean_control	raw_delta_case_minus_control	raw_hedges_g	raw_welch_t	raw_p	residual_n_case	residual_n_control	residual_mean_case	residual_mean_control	residual_delta_case_minus_control	residual_hedges_g	residual_welch_t	residual_p	residual_fdr	retains_nominal_positive	retains_direction_only
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SP140													residual	univariate	mif_cd74_receptor_state	1.0	6.0	0.1187387477497566	0.5429784600025863	3.0	3.0	0.0606836317934519	-0.0060401562683982	0.0667237880618502	1.4971940845581713	2.2921009706755564	0.0872830036283447	3.0	3.0	0.0104642851712769	-0.0104642851712769	0.0209285703425538	0.4874686925910652	0.7462809765185877	0.5136090660157091	0.8686346789959312	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SP140													residual	univariate	mixscale_validated_ifng_readout	1.0	6.0	0.1511588290658591	0.7357412730805081	3.0	3.0	0.0606836317934519	-0.0060401562683982	0.0667237880618502	1.4971940845581713	2.2921009706755564	0.0872830036283447	3.0	3.0	0.0044149253351539	-0.0044149253351539	0.0088298506703078	0.2583065384276738	0.3954495102327599	0.7144871973738817	0.9345203833382754	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SP140													residual	multivariable	core_inflammation_stress	3.0	6.0			3.0	3.0	0.0606836317934519	-0.0060401562683982	0.0667237880618502	1.4971940845581713	2.2921009706755564	0.0872830036283447	0.0	0.0								False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SP140													residual	multivariable	core_lysosomal_lipid	2.0	6.0		0.8023674443519915	3.0	3.0	0.0606836317934519	-0.0060401562683982	0.0667237880618502	1.4971940845581713	2.2921009706755564	0.0872830036283447	3.0	3.0	-0.0024468760191938	0.0024468760191937	-0.0048937520383876	-0.1636679234440601	-0.2505643123117798	0.8170320800498259	0.9589371284382444	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SP140													residual	multivariable	core_all	5.0	6.0			3.0	3.0	0.0606836317934519	-0.0060401562683982	0.0667237880618502	1.4971940845581713	2.2921009706755564	0.0872830036283447	0.0	0.0								False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	ifn_apc	1.0	6.0	0.2931559106852675	0.3910593552611517	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0061210496337106	-0.0061210496337106	0.0122420992674213	0.0886105323143829	0.1356566187541489	0.9026588598457512	0.9781392566751028	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	inflammatory_nfkb	1.0	6.0	-6.729625331977595e-05	1.5399441301907777e-08	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0718676630482093	-0.0718676630482094	0.1437353260964187	1.032393949648143	1.5805239938590865	0.2147685161549828	0.729065387149864	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	hif_nampt_metabolic	1.0	6.0	0.4043169995292631	0.2560874530605184	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0870219213195204	-0.0870219213195204	0.1740438426390409	2.3100710058481417	3.5365595212036505	0.0274074662814446	0.4844946246626271	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	hla_ii_apc	1.0	6.0	0.2651613032333306	0.2513439861971061	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0362449731383398	-0.0362449731383398	0.0724899462766796	0.5063474544996958	0.7751830600508604	0.5139633687282589	0.8687307564682477	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	lysosomal_apc	1.0	6.0	0.0144486579692976	0.0001971311211609	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0711084557806265	-0.0711084557806265	0.142216911561253	1.0150099634934926	1.553910309000024	0.2204845369326127	0.7343025182662277	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	lipid_loader_repair	1.0	6.0	-0.5720079283581735	0.1458444638588522	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0613796300348005	-0.0613796300348005	0.122759260069601	0.9133062698141314	1.3982089624558005	0.2803248717867394	0.7706598985838766	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	c1q_phagocytic_myeloid	1.0	6.0	-0.2566079194947895	0.1467988144169995	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0712250501734944	-0.0712250501734944	0.1424501003469888	1.1640070868497705	1.7820146373534005	0.1728531193837097	0.6960166694368137	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	complement_effector	1.0	6.0	0.2689092494765593	0.1213104003292692	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0455628728680229	-0.0455628728680229	0.0911257457360458	0.6034481948930146	0.9238376023071646	0.4294928636037199	0.8357141299088087	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	complement_phagocytosis	1.0	6.0	-0.2195327527503681	0.1752925965900025	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0719025398362254	-0.0719025398362254	0.1438050796724509	1.2218446976171304	1.8705600338044843	0.1555271273596426	0.676460405312178	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	mif_cd74_receptor_state	1.0	6.0	0.5081227917954821	0.5611725847045069	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0495323114615485	-0.0495323114615485	0.099064622923097	1.102899654631253	1.6884633695864777	0.167210354535197	0.6893998317759292	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	univariate	mixscale_validated_ifng_readout	1.0	6.0	0.3467457400814437	0.2603386998972987	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0200112222054251	-0.0200112222054251	0.0400224444108502	0.2676940949357277	0.4098212123429321	0.7160352316796856	0.9349053715667646	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	multivariable	core_inflammation_stress	3.0	6.0			3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	0.0	0.0								False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	multivariable	core_lysosomal_lipid	2.0	6.0		0.3136855967841021	3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	3.0	3.0	0.0178522566821142	-0.0178522566821143	0.0357045133642285	0.2471837114953515	0.3784212286818374	0.7379757254999887	0.9397469218094184	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IFI30													residual	multivariable	core_all	5.0	6.0			3.0	3.0	0.140552269881923	-0.0032017914656157	0.1437540613475386	1.0326125708558176	1.580858687862683	0.2146870594615818	0.0	0.0								False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	ifn_apc	1.0	6.0	0.9076244773321296	0.5575196105099762	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.0120676856251477	-0.0120676856251477	0.0241353712502955	0.0789988840644084	0.1209418476294286	0.914788553182485	0.9812712329519796	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	inflammatory_nfkb	1.0	6.0	-1.0469932690071084	0.5543874001004412	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.069910031034729	-0.0699100310347289	0.1398200620694579	0.4856467390316126	0.7434916911712712	0.4992860728115125	0.8627300342873542	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	hif_nampt_metabolic	1.0	6.0	-0.4994604954885968	0.0581231260031929	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.1969425212845985	-0.1969425212845984	0.3938850425691969	1.1957533095875246	1.8306159167085496	0.1791458434046206	0.7019675117890789	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	hla_ii_apc	1.0	6.0	1.050223130149725	0.5864267135359211	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.0745235701776279	-0.074523570177628	0.1490471403552559	0.5459046789057805	0.8357424446981587	0.4663872048285085	0.850206822400655	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	lysosomal_apc	1.0	6.0	0.0204682370691357	5.883874848329455e-05	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.2145625158896413	-0.2145625158896413	0.4291250317792826	1.3319038266803205	2.0390529761419423	0.1441185127031225	0.6639772491991502	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	lipid_loader_repair	1.0	6.0	-2.4572428426564485	0.4002988917725144	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.1705563544370314	-0.1705563544370314	0.3411127088740628	1.406857757377748	2.153802278907337	0.1093872139161029	0.6247881384703752	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	c1q_phagocytic_myeloid	1.0	6.0	-0.6825965079844778	0.1544944704870657	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.2139169758206104	-0.2139169758206104	0.4278339516412208	1.597135957695467	2.445105091378271	0.1059359149586899	0.620157599649629	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	complement_effector	1.0	6.0	0.6163020746214056	0.0947711592224297	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.1553429548329266	-0.1553429548329266	0.3106859096658532	0.8452827453055489	1.2940696339859674	0.2683535222585109	0.7641262252215199	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	complement_phagocytosis	1.0	6.0	-0.4961023131525972	0.1331403857197271	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.215708939210004	-0.215708939210004	0.431417878420008	1.580868159968637	2.4202002140848076	0.1083073296706066	0.6237291522679163	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	mif_cd74_receptor_state	1.0	6.0	1.19276211526486	0.4599060754111271	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.1631995336901262	-0.1631995336901262	0.3263990673802525	1.4324042690426733	2.19291222783679	0.0968449901035324	0.6079332664314991	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	univariate	mixscale_validated_ifng_readout	1.0	6.0	1.2726631272719726	0.5216098271932365	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	0.0252878818526409	-0.0252878818526408	0.0505757637052817	0.1601068895940941	0.2451126148810327	0.8284196689363472	0.961889444617122	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	multivariable	core_inflammation_stress	3.0	6.0			3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	0.0	0.0								False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	multivariable	core_lysosomal_lipid	2.0	6.0		0.8312345997036336	3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	3.0	3.0	-0.0102935613706529	0.0102935613706524	-0.0205871227413053	-0.1092923677504317	-0.1673190836057309	0.880428754076566	0.973441180167606	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL7R													residual	multivariable	core_all	5.0	6.0			3.0	3.0	0.5100063364568213	0.0787037497583674	0.4313025866984538	1.345716194125515	2.0601987588797908	0.142364388301386	0.0	0.0								False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	ifn_apc	1.0	6.0	0.3581633117370633	0.5403878354622115	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	-0.0146161745707984	0.0146161745707984	-0.0292323491415968	-0.237632419017528	-0.3637988580851181	0.7381852486297046	0.9397469218094184	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	inflammatory_nfkb	1.0	6.0	-0.0871762329109841	0.023923096360414	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0535862978209524	-0.0535862978209524	0.1071725956419048	0.658722520345765	1.0084587855795215	0.3923816260394463	0.8216235632375071	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	hif_nampt_metabolic	1.0	6.0	-0.066696034109889	0.0064512269262822	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0632229152435077	-0.0632229152435077	0.1264458304870154	0.8090459100133733	1.238593536261525	0.3154009874339307	0.7874943160961686	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	hla_ii_apc	1.0	6.0	0.3945245552916437	0.5151032461272025	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0127054767147959	-0.0127054767147959	0.0254109534295918	0.2001726649749112	0.3064505560260115	0.774791132757621	0.948555128952174	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	lysosomal_apc	1.0	6.0	-0.3476984896185464	0.1056826705612738	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0842165172802191	-0.0842165172802191	0.1684330345604383	1.4339676691717067	2.195305685699248	0.0988063753748779	0.6108161687401081	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	lipid_loader_repair	1.0	6.0	-0.9773691588868162	0.3941859247448647	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0477846857604129	-0.047784685760413	0.0955693715208259	0.7737793759959628	1.1846029029245493	0.3135497810932947	0.7868018533499178	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	c1q_phagocytic_myeloid	1.0	6.0	-0.4714006184139201	0.4586281766888451	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0645234943899324	-0.0645234943899324	0.1290469887798649	1.386985092412217	2.1233785982855644	0.1526815440007629	0.6716522684779322	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	complement_effector	1.0	6.0	-0.1541624392838675	0.0369098008299906	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0808068029897306	-0.0808068029897306	0.1616136059794613	1.2232659489745457	1.8727358716931752	0.1628072921694546	0.6860379929506858	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	complement_phagocytosis	1.0	6.0	-0.3675390403812575	0.4548517628389349	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0657639198553051	-0.0657639198553051	0.1315278397106102	1.4345425296131775	2.19618575742107	0.1443739398105147	0.6642556855131665	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	mif_cd74_receptor_state	1.0	6.0	0.2612810107605739	0.1373639560175925	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0542313702826312	-0.0542313702826312	0.1084627405652625	0.7239074444395992	1.1082524124244884	0.3299281119243296	0.7954998677262618	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	univariate	mixscale_validated_ifng_readout	1.0	6.0	0.4792897023780579	0.4604798805084611	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	-0.0059703613295414	0.0059703613295414	-0.0119407226590828	-0.0883459794409997	-0.1352516065355389	0.9009660746342352	0.9777650256104756	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	multivariable	core_inflammation_stress	3.0	6.0			3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	0.0	0.0								False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	multivariable	core_lysosomal_lipid	2.0	6.0		0.4252076200560787	3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	3.0	3.0	0.0283356970883868	-0.0283356970883869	0.0566713941767737	0.426337704701875	0.652693646643104	0.5533485374410883	0.8826041499363856	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SP140													residual	multivariable	core_all	5.0	6.0			3.0	3.0	0.1152934509731747	-0.0161489744840032	0.131442425457178	0.8503905345990566	1.3018893074126827	0.2945173688075582	0.0	0.0								False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	ifn_apc	1.0	6.0	0.4133520834135113	0.7779609420983606	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0087951515807744	-0.0087951515807744	0.0175903031615489	0.7382121800023882	1.1301519768209118	0.3332203095556635	0.796865205719235	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	inflammatory_nfkb	1.0	6.0	0.0973880911835693	0.1545865245921806	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0335653676915855	-0.0335653676915855	0.0671307353831711	4.614979765775902	7.065215999637492	0.0043619886904833	0.3651479192445829	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	hif_nampt_metabolic	1.0	6.0	0.1330748102907653	0.2624813204858335	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0306636209570672	-0.0306636209570672	0.0613272419141344	3.636463287661853	5.567174701959565	0.0087577535956755	0.4147247015546483	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	hla_ii_apc	1.0	6.0	1.0840805500609745	0.7860707903750324	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0035359484602655	-0.0035359484602655	0.007071896920531	0.2687512853610646	0.4114396980323265	0.7052940658556266	0.931579564199288	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	lysosomal_apc	1.0	6.0	0.482137564030683	0.5965899050764315	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0080674341709032	-0.0080674341709032	0.0161348683418065	0.4641458344610501	0.7105752879174257	0.5242918221208251	0.8717674149343457	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	lipid_loader_repair	1.0	6.0	0.0450750703901466	0.0023709613996116	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0332801934800013	-0.0332801934800013	0.0665603869600026	2.398987120761771	3.6726839658593167	0.0286351158040959	0.4871279497907367	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	c1q_phagocytic_myeloid	1.0	6.0	-0.38425556666134	0.2530948018473869	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0290256917756495	-0.0290256917756495	0.058051383551299	2.4861453689868505	3.806117237750743	0.0232468935213739	0.4734432919858932	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	complement_effector	1.0	6.0	0.1148879991525601	0.065780652538481	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0264683359744296	-0.0264683359744296	0.0529366719488592	1.3623866720345523	2.0857201117832167	0.1338287841782989	0.6538312955917694	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	complement_phagocytosis	1.0	0.0			3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	0.0	0.0								False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	mif_cd74_receptor_state	1.0	0.0			3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	0.0	0.0								False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	univariate	mixscale_validated_ifng_readout	1.0	0.0			3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	0.0	0.0								False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	multivariable	core_inflammation_stress	3.0	6.0			3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	0.0	0.0								False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	multivariable	core_lysosomal_lipid	2.0	6.0		0.6403705483196447	3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	3.0	3.0	0.0043342286719081	-0.0043342286719081	0.0086684573438162	0.2535069280299732	0.388101637458683	0.7185880747044108	0.9354498354716512	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30													residual	multivariable	core_all	5.0	6.0			3.0	3.0	0.0612489503273252	-0.0046684926272267	0.065917442954552	2.2912006182722453	3.5076702581977126	0.0352034533784011	0.0	0.0								False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL7R													residual	univariate	ifn_apc	1.0	6.0	0.5416142585608151	0.4037520520494643	3.0	3.0	0.1038322140532097	0.0024838280975623	0.1013483859556473	1.413342574206787	2.163730086598936	0.1492887409165631	3.0	3.0	0.0190127244166897	-0.0190127244166897	0.0380254488333794	0.4989882097358728	0.763916563448601	0.4911115703849458	0.859815858457473	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL7R													residual	univariate	inflammatory_nfkb	1.0	6.0	0.238003783697494	0.2790902608527575	3.0	3.0	0.1038322140532097	0.0024838280975623	0.1013483859556473	1.413342574206787	2.163730086598936	0.1492887409165631	3.0	3.0	0.0521567571457492	-0.0521567571457492	0.1043135142914985	2.552620137933845	3.907885528181709	0.0209811092672994	0.4627642560897902	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL7R													residual	univariate	hif_nampt_metabolic	1.0	6.0	0.3042307874204117	0.4146961911471838	3.0	3.0	0.1038322140532097	0.0024838280975623	0.1013483859556473	1.413342574206787	2.163730086598936	0.1492887409165631	3.0	3.0	0.0454272177092023	-0.0454272177092023	0.0908544354184047	2.206358493972827	3.3777828124306124	0.0572505504829005	0.5483339515676757	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL7R													residual	univariate	hla_ii_apc	1.0	6.0	1.6184438188792685	0.5296034953259767	3.0	3.0	0.1038322140532097	0.0024838280975623	0.1013483859556473	1.413342574206787	2.163730086598936	0.1492887409165631	3.0	3.0	0.0067483932565852	-0.0067483932565852	0.0134967865131705	0.1881985237259672	0.2881189709210583	0.7877217565974882	0.9518699446987262	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL7R													residual	univariate	lysosomal_apc	1.0	6.0	1.0054296027654352	0.7842496444135484	3.0	3.0	0.1038322140532097	0.0024838280975623	0.1013483859556473	1.413342574206787	2.163730086598936	0.1492887409165631	3.0	3.0	-0.001233061249673	0.001233061249673	-0.0024661224993461	-0.0502942115193222	-0.0769969720237171	0.9432460756241234	0.9870940440599972	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL7R													residual	univariate	lipid_loader_repair	1.0	6.0	0.7995325487048807	0.2254971129362826	3.0	3.0	0.1038322140532097	0.0024838280975623	0.1013483859556473	1.413342574206787	2.163730086598936	0.1492887409165631	3.0	3.0	0.0563763988191356	-0.0563763988191356	0.1127527976382712	3.2620651840419628	4.993997005375568	0.0212453588175433	0.4640740219531146	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL7R													residual	univariate	c1q_phagocytic_myeloid	1.0	6.0	-0.2676509427228223	0.0371191034092386	3.0	3.0	0.1038322140532097	0.0024838280975623	0.1013483859556473	1.413342574206787	2.163730086598936	0.1492887409165631	3.0	3.0	0.0479346643965111	-0.0479346643965111	0.0958693287930222	1.3093585614126395	2.0045377286284984	0.1554618653332419	0.6764489340535462	False	False
