n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_z	median_one_step_log_hr	median_events	median_usable_n	stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	median_latent_events	median_confirmable_events	median_missed_confirmations	median_false_confirmations	seed
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.0325	0.02375	0.02948772097486836	0.001681178672519385	292.0	1351.0	independent_miss_10pct	independent	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	450.0	361.0	36.0	0.0	55409
800	800	800	1.0	0.995221123794324	1.0	1.0	0.0	5.225207147336514	0.30328583622232475	294.0	1351.0	independent_miss_10pct	independent	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	449.0	362.0	36.0	0.0	55409
800	800	66	0.0825	0.065371587866808	0.10361877376493153	0.01	0.0725	-0.5566347446249287	-0.085484347092467	42.0	405.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	67.0	52.0	5.0	0.0	55409
800	800	303	0.37875	0.34579143263559686	0.4128674448442796	0.3775	0.00125	1.6801328333515109	0.2567870414692549	43.0	405.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	68.0	53.0	5.0	0.0	55409
800	800	108	0.135	0.11305682866203172	0.16043175096811185	0.00125	0.13375	-0.8365724245688952	-0.08931567990264921	87.0	405.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	135.0	108.0	11.0	0.0	55409
800	800	422	0.5275	0.49285594123034665	0.5618812205783411	0.5275	0.0	2.0614358704885065	0.21874325144877704	88.0	405.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	135.0	109.0	11.0	0.0	55409
800	800	93	0.11625	0.09585046185745172	0.1403173256304047	0.0025	0.11375	-0.7147749029509187	-0.07900911636285984	85.0	810.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	900	0.15	1.0	135.0	105.0	10.0	0.0	55409
800	800	484	0.605	0.5707005298166873	0.6382959061801207	0.605	0.0	2.192973980613243	0.24321489017141873	85.0	810.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	900	0.15	1.5	135.0	105.0	10.0	0.0	55409
800	800	145	0.18125	0.156099345000851	0.2094471885802675	0.00125	0.18	-1.0908033677647317	-0.08258105398062224	176.0	810.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	900	0.3	1.0	270.0	217.0	21.0	0.0	55409
800	800	654	0.8175	0.7892379757245189	0.8427274378848768	0.8175	0.0	2.815017308484625	0.21247108232448536	177.0	811.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	900	0.3	1.5	270.0	218.0	22.0	0.0	55409
800	800	127	0.15875	0.13506536278657047	0.18569622022380347	0.00125	0.1575	-0.9610415690306755	-0.07925450036714243	141.0	1350.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.0	226.0	175.0	17.0	0.0	55409
800	800	659	0.82375	0.7958168704018341	0.8485888072549906	0.82375	0.0	2.842933808018474	0.24092387704592216	141.0	1350.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.5	225.0	175.0	18.0	0.0	55409
800	800	252	0.315	0.283760212629381	0.34800797156671925	0.0	0.315	-1.4546696466340467	-0.08504253889082333	292.0	1350.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	449.0	361.0	36.0	0.0	55409
800	800	768	0.96	0.9440779676513313	0.9715254662394468	0.96	0.0	3.6599865213854423	0.21317627566115604	295.0	1350.0	score_miss_10pct	score	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	450.0	363.0	36.0	0.0	55409
800	800	38	0.0475	0.03480005831285475	0.06452482465328206	0.02625	0.02125	-0.01484780367775556	-0.002455284109098916	42.0	405.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	67.0	52.0	5.0	0.0	55409
800	800	453	0.56625	0.5316719852806203	0.6001948136221277	0.56625	0.0	2.1077052515792825	0.32139548138888024	43.0	405.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	68.0	53.0	5.0	0.0	55409
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.0225	0.02125	-0.024030539096485653	-0.0026138050717417326	88.0	406.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	135.0	108.0	11.0	0.0	55409
800	800	665	0.83125	0.8037275429364357	0.8556064515773041	0.83125	0.0	2.910380599200329	0.31026974365716864	88.0	405.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	135.0	109.0	11.0	0.0	55409
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.01875	0.03	-0.04652432130736872	-0.005205140054286531	85.0	810.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	900	0.15	1.0	135.0	105.0	10.0	0.0	55409
800	800	662	0.8275	0.799769976003393	0.8520998600818894	0.8275	0.0	2.926617939288975	0.31940564958973316	85.0	810.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	900	0.15	1.5	135.0	105.0	10.0	0.0	55409
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.02125	0.03	-0.0013282851336646815	-9.699268042787954e-05	176.0	810.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	900	0.3	1.0	271.0	217.0	22.0	0.0	55409
800	800	784	0.98	0.9677598954072832	0.9876523834352677	0.98	0.0	4.036910846717281	0.3065273184693954	177.0	811.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	900	0.3	1.5	270.0	218.0	22.0	0.0	55409
800	800	34	0.0425	0.03057072542368845	0.05880194630450512	0.0225	0.02	-0.010663072935497736	-0.0009358398851340092	140.0	1350.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.0	224.0	174.0	17.0	0.0	55409
800	800	781	0.97625	0.9632045371458249	0.9847435832682687	0.97625	0.0	3.8299414207121605	0.3222782975884072	142.0	1350.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.5	225.0	176.0	17.0	0.0	55409
800	800	37	0.04625	0.033738403716588684	0.06309842644006232	0.02125	0.025	-0.02098085683437436	-0.001202664608767868	293.0	1350.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	450.0	361.0	36.0	0.0	55409
800	800	799	0.99875	0.992953760767665	0.9997793102171734	0.99875	0.0	5.2352241950624885	0.30903412633677063	293.0	1350.0	risk_miss_10pct	risk	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	449.0	362.0	36.0	0.0	55409
800	800	78	0.0975	0.07882711251857823	0.12001988282699101	0.00125	0.09625	-0.6217835401382794	-0.09734421155048067	42.0	405.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	67.0	52.0	5.0	0.0	55409
800	800	237	0.29625	0.26564400999474935	0.3288033820590637	0.29625	0.0	1.4143720201302101	0.21869328405049732	42.0	405.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	68.0	52.0	5.0	0.0	55409
800	800	148	0.185	0.15962038503206316	0.21339030697751277	0.0025	0.1825	-1.0161992214089661	-0.10933389252593817	88.0	405.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	135.0	109.0	11.0	0.0	55409
800	800	354	0.4425	0.4084382975158542	0.4771112732477986	0.4425	0.0	1.8277970006142532	0.19611400359848713	88.0	405.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	135.0	109.0	11.0	0.0	55409
800	800	118	0.1475	0.12461319784369018	0.17375590988131145	0.005	0.1425	-0.89972220469839	-0.09890534597724968	84.0	810.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	900	0.15	1.0	135.0	105.0	11.0	0.0	55409
800	800	439	0.54875	0.5141162154260436	0.582917844143903	0.54875	0.0	2.115535466836657	0.22887081333051185	84.5	810.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	900	0.15	1.5	135.0	105.0	10.0	0.0	55409
800	800	227	0.28375	0.25360158842408104	0.3159652755348739	0.00125	0.2825	-1.3525720363513107	-0.10292525963946891	175.0	810.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	900	0.3	1.0	270.0	216.0	22.0	0.0	55409
800	800	609	0.76125	0.7305038578498542	0.7894991793326802	0.76125	0.0	2.690497506694924	0.2047929136340968	176.0	810.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	900	0.3	1.5	270.0	217.0	22.0	0.0	55409
800	800	144	0.18	0.1549265957030899	0.20813188506854283	0.0	0.18	-1.1755507666517238	-0.09927445609896944	141.0	1349.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.0	225.0	174.0	17.0	0.0	55409
800	800	589	0.73625	0.7046371387277292	0.7656048422650888	0.73625	0.0	2.631830348128295	0.22078116993673763	142.5	1350.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	1500	0.15	1.5	226.0	176.0	17.0	0.0	55409
800	800	333	0.41625	0.382571499981681	0.45072896178276983	0.00125	0.415	-1.7132593798681202	-0.10009955449753591	292.0	1351.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	449.0	360.0	36.0	0.0	55409
800	800	750	0.9375	0.9185455662565782	0.9522729170634554	0.9375	0.0	3.5584016564843823	0.20732368874978244	294.0	1350.0	joint_miss_10pct	joint	none	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	450.0	363.0	36.0	0.0	55409
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.02125	0.0225	-0.016814952084120968	-0.002258862914192968	54.0	405.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	450	0.15	1.0	67.0	51.0	0.0	8.0	55409
800	800	435	0.54375	0.5091081534905834	0.5779736948414199	0.54375	0.0	2.0708519806845103	0.28508258457492663	54.0	405.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	450	0.15	1.5	67.0	52.0	0.0	7.0	55409
800	800	44	0.055	0.04122362792595932	0.07302957189709236	0.025	0.03	0.0071446629961680296	0.0007189289731180067	103.0	405.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	450	0.3	1.0	135.0	108.0	0.0	7.0	55409
800	800	678	0.8475	0.8209315571663153	0.8707471238707399	0.8475	0.0	2.9253767111418227	0.2917386955774887	104.0	405.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	450	0.3	1.5	136.0	109.0	0.0	7.0	55409
800	800	30	0.0375	0.026392096712790934	0.05302836377745939	0.02	0.0175	-0.019709327472523627	-0.001901994951759896	109.0	810.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	900	0.15	1.0	135.0	104.0	0.0	16.0	55409
800	800	668	0.835	0.8076896885868566	0.8591084643553405	0.835	0.0	2.8743611603709356	0.2763687949330568	109.0	810.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	900	0.15	1.5	135.0	105.0	0.0	16.0	55409
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.0175	0.02625	-0.008056768338983743	-0.0005867431000868893	207.0	809.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	900	0.3	1.0	270.0	215.5	0.0	14.0	55409
800	800	792	0.99	0.9803923891900549	0.9949243121283827	0.99	0.0	4.1791111807790795	0.29036847137731925	208.0	810.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	900	0.3	1.5	270.0	216.0	0.0	13.0	55409
800	800	48	0.06	0.04555127089333948	0.07865414016765543	0.0325	0.0275	0.020572914119786595	0.0015437670377647622	180.0	1350.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	1500	0.15	1.0	223.0	174.0	0.0	26.0	55409
800	800	778	0.9725	0.9587135934055472	0.981770368580089	0.9725	0.0	3.7262184563756016	0.2783446036485582	181.0	1350.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	1500	0.15	1.5	225.0	175.0	0.0	26.0	55409
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.0275	0.02375	-0.02941355859320604	-0.0015579535760449452	346.0	1350.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	451.0	361.0	0.0	23.0	55409
800	800	800	1.0	0.995221123794324	1.0	1.0	0.0	5.350494241881435	0.28888596731800037	348.0	1350.0	independent_false_2pct	none	independent	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	451.0	363.0	0.0	23.0	55409
800	800	125	0.15625	0.13273868901788394	0.1830467883735184	0.1525	0.00375	0.8481683048262668	0.11344993619278061	54.0	405.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	450	0.15	1.0	68.0	52.0	0.0	8.0	55409
800	800	660	0.825	0.797134083552032	0.8497596469142785	0.825	0.0	2.936493610244689	0.39819231346095474	54.0	405.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	450	0.15	1.5	68.0	52.0	0.0	8.0	55409
800	800	82	0.1025	0.08334645066294645	0.12545275592056604	0.0975	0.005	0.5569564057178438	0.05627528041398125	104.0	405.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	450	0.3	1.0	135.0	109.0	0.0	7.0	55409
800	800	742	0.9275	0.907414766663006	0.943499294181141	0.9275	0.0	3.508043488952825	0.34963504493700753	104.0	405.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	450	0.3	1.5	134.0	108.0	0.0	7.0	55409
800	800	180	0.225	0.1974170693657335	0.2552113125473884	0.22375	0.00125	1.1623904767381668	0.11375512117800893	108.0	810.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	900	0.15	1.0	135.0	105.0	0.0	16.0	55409
800	800	785	0.98125	0.96929547305938	0.9886048585926569	0.98125	0.0	4.063592490313005	0.39125083822387813	109.0	810.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	900	0.15	1.5	134.5	105.0	0.0	16.0	55409
800	800	112	0.14	0.11767176853742264	0.16576902233066418	0.135	0.005	0.7570436578342306	0.05289890924209332	206.0	811.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	900	0.3	1.0	270.0	216.0	0.0	13.0	55409
800	800	798	0.9975	0.9909308762821831	0.9993141418931695	0.9975	0.0	4.935433958486576	0.348582555293098	209.0	810.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	900	0.3	1.5	270.0	219.0	0.0	13.0	55409
800	800	253	0.31625	0.2849701355337735	0.3492861014718125	0.31625	0.0	1.5003507691802325	0.11115165860652126	181.0	1349.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	1500	0.15	1.0	225.0	175.0	0.0	26.0	55409
800	800	800	1.0	0.995221123794324	1.0	1.0	0.0	5.295251459246266	0.3974241329920778	181.0	1350.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	1500	0.15	1.5	225.0	175.0	0.0	26.0	55409
800	800	140	0.175	0.15024035308572142	0.20286591644796803	0.175	0.0	1.0138439644113155	0.05467212088560146	344.0	1350.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	450.0	360.0	0.0	23.0	55409
800	800	800	1.0	0.995221123794324	1.0	1.0	0.0	6.362958876561369	0.3439872958409812	347.0	1350.0	score_false_2pct	none	score	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	450.0	363.0	0.0	22.0	55409
800	800	57	0.07125	0.055398305362103356	0.09119958098426384	0.05	0.02125	0.2721664481089955	0.039262287221063945	49.0	405.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	450	0.15	1.0	67.0	52.0	5.0	8.0	55409
800	800	477	0.59625	0.5618686709717572	0.6297113953586501	0.59625	0.0	2.1733363724858337	0.31195813854964893	50.0	405.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	450	0.15	1.5	67.0	52.0	5.0	8.0	55409
800	800	58	0.0725	0.05650070581885901	0.09258523333699402	0.0125	0.06	-0.35429048937195057	-0.03638494268493807	93.0	405.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	450	0.3	1.0	135.0	108.0	11.0	7.0	55409
800	800	490	0.6125	0.5782796592183684	0.6456450936353545	0.6125	0.0	2.2861122407690826	0.23659077417366547	94.0	405.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	450	0.3	1.5	135.0	109.0	11.0	6.0	55409
800	800	57	0.07125	0.055398305362103356	0.09119958098426384	0.06125	0.01	0.36486747817045556	0.03639815818507128	99.0	810.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	900	0.15	1.0	136.0	105.0	10.0	16.0	55409
800	800	687	0.85875	0.8328982738586257	0.8811728824638019	0.85875	0.0	3.1088074029303456	0.3118406295035067	100.0	810.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	900	0.15	1.5	135.0	105.5	10.5	16.0	55409
800	800	85	0.10625	0.08674600286420671	0.12951736214776322	0.0125	0.09375	-0.5744097380710586	-0.0420862251750892	188.0	810.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	900	0.3	1.0	270.0	217.0	22.0	13.0	55409
800	800	734	0.9175	0.8963812262350686	0.934628412133192	0.9175	0.0	3.3971899727809465	0.24711136773404513	188.0	810.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	900	0.3	1.5	269.0	217.0	22.0	13.0	55409
800	800	71	0.08875	0.07095812172603243	0.11047250395313614	0.0775	0.01125	0.446997765226186	0.035324442770283744	164.0	1351.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	1500	0.15	1.0	224.0	173.0	17.0	26.0	55409
800	800	780	0.975	0.9617010785457061	0.9837589890589018	0.975	0.0	3.9355505344463655	0.3060832267906143	166.0	1350.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	1500	0.15	1.5	225.0	175.0	17.0	26.0	55409
800	800	84	0.105	0.08561189202600936	0.12816342017647472	0.01	0.095	-0.6418344083832606	-0.03561945586201272	313.0	1351.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	1500	0.3	1.0	449.0	361.0	36.0	23.0	55409
800	800	792	0.99	0.9803923891900549	0.9949243121283827	0.99	0.0	4.330173769472941	0.2446394649712147	315.0	1351.0	mixed_joint_miss_score_false	joint	score	none	balanced	guarded_within_site_stratified	1500	0.3	1.5	449.0	363.0	36.0	23.0	55409
