predictor	analysis	disease_name	compartment	role	n_case	rho	p
gene:NLRP3	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-0.5	0.6666666666666666
gene:NLRP3	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.35	0.35581957250178897
gene:NLRP3	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	-0.4719399037242694	0.14275619048457355
gene:NLRP3	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.26628760937957835	0.45707302998528754
gene:NLRP3	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.0	1.0
gene:NLRP3	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.7826237921249264	0.11761376087345812
gene:NLRP3	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	1.0	0.0
gene:NME1	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.6	0.208
gene:NME1	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.3714285714285715	0.4684781341107872
gene:NME1	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.4285714285714286	0.3965014577259473
gene:NME1	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	-0.48571428571428577	0.3287230320699708
gene:NME1	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.028571428571428574	0.9571545189504373
gene:NME1	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.48571428571428577	0.3287230320699708
gene:NME1	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:NME1	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	0.5	0.6666666666666666
gene:NME1	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	1.0	0.0
gene:NME1	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	-0.2333333333333333	0.5456987782182728
gene:NME1	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.45454545454545453	0.16014543725525887
gene:NME1	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.6242424242424242	0.053717767217167436
gene:NME1	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.6	0.28475697986529386
gene:NME1	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:NME1	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.6	0.28475697986529386
gene:NME1	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.6	0.28475697986529386
gene:NME1	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.6000000000000001	0.4
gene:NMI	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.7714285714285715	0.07239650145772594
gene:NMI	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.08571428571428573	0.8717434402332361
gene:NMI	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.7714285714285715	0.07239650145772594
gene:NMI	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.3142857142857143	0.5440932944606415
gene:NMI	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.14285714285714288	0.7871720116618076
gene:NMI	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	1.0	0.0
gene:NMI	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:NMI	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	0.5	0.6666666666666666
gene:NMI	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	0.5	0.6666666666666666
gene:NMI	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.7833333333333333	0.012519873019449885
gene:NMI	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.6000000000000001	0.05100326070695072
gene:NMI	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.13939393939393938	0.7009318849100583
gene:NMI	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.49999999999999994	0.3910022189557703
gene:NMI	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:NMI	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.7999999999999999	0.10408803866182788
gene:NMI	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.8999999999999998	0.03738607346849874
gene:NMI	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.7999999999999999	0.2000000000000001
gene:NOP14	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.14285714285714288	0.7871720116618076
gene:NOP14	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.08571428571428573	0.8717434402332361
gene:NOP14	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.5428571428571429	0.26570262390670546
gene:NOP14	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.3714285714285715	0.4684781341107872
gene:NOP14	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.4285714285714286	0.3965014577259473
gene:NOP14	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.3142857142857143	0.5440932944606415
gene:NOP14	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:NOP14	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	1.0	0.0
gene:NOP14	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	1.0	0.0
gene:NOP14	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.75	0.01994212613199253
gene:NOP14	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.22727272727272727	0.5015356676049371
gene:NOP14	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.4787878787878787	0.161522928017456
gene:NOP14	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.3	0.623837664781073
gene:NOP14	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:NOP14	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.7999999999999999	0.10408803866182788
gene:NOP14	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.8999999999999998	0.03738607346849874
gene:NOP14	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	1.0	0.0
gene:NPTX2	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.08571428571428573	0.8717434402332361
gene:NPTX2	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.2704493615131253	0.6042166772370778
gene:NPTX2	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.033806170189140665	0.9493100625278257
gene:NPTX2	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	-0.17393131069573453	0.7417339277316278
gene:NPTX2	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.6546536707079772	0.15830242337545788
gene:NPTX2	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.033806170189140665	0.9493100625278257
gene:NPTX2	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:NPTX2	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	-0.5	0.6666666666666666
gene:NPTX2	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-1.0	0.0
gene:NPTX2	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	-0.33903175181040524	0.3721117934172025
gene:NPTX2	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.45454545454545453	0.16014543725525887
gene:NPTX2	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.601826488243264	0.0656459921362531
gene:NPTX2	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.0	1.0
gene:NPTX2	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	-0.5	0.6666666666666666
gene:NPTX2	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.6	0.28475697986529386
gene:NPTX2	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.7999999999999999	0.10408803866182788
gene:NPTX2	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.7378647873726218	0.26213521262737816
gene:NR1H3	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.028571428571428574	0.9571545189504373
gene:NR1H3	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.028571428571428574	0.9571545189504373
gene:NR1H3	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.4285714285714286	0.3965014577259473
gene:NR1H3	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	-0.08571428571428573	0.8717434402332361
gene:NR1H3	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.14285714285714288	0.7871720116618076
gene:NR1H3	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.48571428571428577	0.3287230320699708
gene:NR1H3	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	-1.0	0.0
gene:NR1H3	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	1.0	0.0
gene:NR1H3	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	0.5	0.6666666666666666
gene:NR1H3	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.6359888306543495	0.06559475746297287
gene:NR1H3	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.5090909090909091	0.10973723224165632
gene:NR1H3	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	-0.06666666666666665	0.8548130882487427
gene:NR1H3	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.09999999999999999	0.8728885715695384
gene:NR1H3	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.5	0.6666666666666666
gene:NR1H3	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.49999999999999994	0.3910022189557703
gene:NR1H3	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.6	0.28475697986529386
gene:NR1H3	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	-0.19999999999999998	0.8
gene:NUP205	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.08571428571428573	0.8717434402332361
gene:NUP205	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	-0.028571428571428574	0.9571545189504373
gene:NUP205	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.3142857142857143	0.5440932944606415
gene:NUP205	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.028571428571428574	0.9571545189504373
gene:NUP205	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.2571428571428572	0.6227871720116619
gene:NUP205	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	-0.08571428571428573	0.8717434402332361
gene:NUP205	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:NUP205	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	-1.0	0.0
gene:NUP205	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	0.5	0.6666666666666666
gene:NUP205	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.6833333333333333	0.04244227208707231
gene:NUP205	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.8363636363636365	0.001333185079950856
gene:NUP205	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.3939393939393939	0.2599977668348876
gene:NUP205	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.3	0.623837664781073
gene:NUP205	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.5	0.6666666666666666
gene:NUP205	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.7999999999999999	0.10408803866182788
gene:NUP205	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.8999999999999998	0.03738607346849874
gene:NUP205	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	1.0	0.0
gene:OLFM4	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.6	0.208
gene:OLFM4	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	-0.33394720739540396	0.5177002083054396
gene:OLFM4	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.33394720739540396	0.5177002083054396
gene:OLFM4	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.5428571428571429	0.26570262390670546
gene:OLFM4	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.39279220242478635	0.4411128091213039
gene:OLFM4	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.50709255283711	0.3045587846805348
gene:OLFM4	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	-0.5	0.6666666666666666
gene:OLFM4	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	0.5	0.6666666666666666
gene:OLFM4	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.4727272727272727	0.14199852020631987
gene:OLFM4	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.27609440361293197	0.44001452222946097
gene:OLFM4	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.49999999999999994	0.3910022189557703
gene:OLFM4	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.5	0.6666666666666666
gene:OLFM4	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	-0.49999999999999994	0.3910022189557703
gene:OLFM4	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.39999999999999997	0.5046315754686912
gene:OLFM4	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	-0.39999999999999997	0.6
gene:OSM	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.550782483869826	0.2573693316225746
gene:OSM	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	-0.3714285714285715	0.4684781341107872
gene:OSM	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.13522468075656266	0.7983993188035018
gene:OSM	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	-0.6546536707079772	0.15830242337545788
gene:OSM	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.5428571428571429	0.26570262390670546
gene:OSM	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:OSM	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	0.5	0.6666666666666666
gene:OSM	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-1.0	0.0
gene:OSM	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.06666666666666667	0.8646897846262036
gene:OSM	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.011562432251572009	0.9730844342240142
gene:OSM	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.14167668282961582	0.69622845197724
gene:OSM	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.7	0.1881204043741873
gene:OSM	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.0	1.0
gene:OSM	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	-0.49999999999999994	0.3910022189557703
gene:OSM	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.0	1.0
gene:OSM	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.10540925533894598	0.894590744661054
gene:OSMR	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.23190841426097936	0.6583735712609272
gene:OSMR	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.39279220242478635	0.4411128091213039
gene:OSMR	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.6	0.208
gene:OSMR	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.033806170189140665	0.9493100625278257
gene:OSMR	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.39279220242478635	0.4411128091213039
gene:OSMR	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.6571428571428573	0.1561749271137024
gene:OSMR	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:OSMR	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	-0.5	0.6666666666666666
gene:OSMR	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	1.0	0.0
gene:OSMR	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.0	1.0
gene:OSMR	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.8363636363636365	0.001333185079950856
gene:OSMR	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.41818181818181815	0.22911284098281895
gene:OSMR	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.3	0.623837664781073
gene:OSMR	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:OSMR	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.3	0.623837664781073
gene:OSMR	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.09999999999999999	0.8728885715695384
gene:OSMR	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.7999999999999999	0.2000000000000001
gene:P4HB	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.5428571428571429	0.26570262390670546
gene:P4HB	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.2571428571428572	0.6227871720116619
gene:P4HB	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.5428571428571429	0.26570262390670546
gene:P4HB	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	-0.5428571428571429	0.26570262390670546
gene:P4HB	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.2	0.7040000000000001
gene:P4HB	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.6	0.208
gene:P4HB	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	1.0	0.0
gene:P4HB	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	1.0	0.0
gene:P4HB	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	1.0	0.0
gene:P4HB	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	-0.016666666666666666	0.9660548039946862
gene:P4HB	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.09090909090909091	0.7903727377532904
gene:P4HB	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.4787878787878787	0.161522928017456
gene:P4HB	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.7	0.1881204043741873
gene:P4HB	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	-0.5	0.6666666666666666
gene:P4HB	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	-0.09999999999999999	0.8728885715695384
gene:P4HB	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.39999999999999997	0.5046315754686912
