analysis	disease_name	compartment	role	module	module_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lysosomal_apc	covariate	high_fraction	6	6	0.2584331741575763	0.2763351294679492	-0.01790195531037292	-0.21058059362212309	-0.3951309778449928	0.7013641678886691	0.8296441792893783
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osm_ligand_inflammatory_myeloid	target	mean_score	6	6	0.7221051799021447	-0.00240439241771243	0.7245095723198571	0.5585636186759299	1.0480822807067585	0.3423754939107658	0.5720704455217859
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osm_ligand_inflammatory_myeloid	target	high_fraction	6	6	0.29120715597381486	0.23727315610492847	0.05393399986888639	0.30018018822952885	0.5632546155590606	0.5879110562411474	0.7633205844967028
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osmr_receptor_core	target	mean_score	6	6	-0.06241317280012737	-0.015835927721517668	-0.046577245078609705	-0.21292180309414696	-0.39952399608142525	0.6995850729498313	0.8296441792893783
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osmr_receptor_core	target	high_fraction	6	6	0.237086461767214	0.2579093463428024	-0.02082288457558837	-0.1564484358676711	-0.29355802632811134	0.7754171036451009	0.8798429027033237
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osmr_signal_response	target	mean_score	6	6	0.05389238463888745	-0.024083347091373112	0.07797573173026057	0.29517162695543053	0.5538566094095373	0.5933454183895182	0.7653576080855022
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	osmr_signal_response	target	high_fraction	6	6	0.31241230971901973	0.22910280136096964	0.0833095083580501	0.40260214466365934	0.7554379839431241	0.4675116424779548	0.6732167651682549
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	c1q_phagocytic_myeloid	target	mean_score	6	6	0.0722166206354392	0.0030697393610466923	0.0691468812743925	1.5590792878620063	2.9254382512390724	0.025379653513743116	0.14357632559203248
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	c1q_phagocytic_myeloid	target	high_fraction	6	6	0.2524166041939811	0.22377724010598576	0.028639364087995334	0.2801783719810109	0.5257234400741302	0.6113170178638347	0.7783972317494487
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	complement_effector	target	mean_score	6	6	0.2545551813410727	0.004424074734207337	0.2501311066068653	1.4135886873519834	2.6524413797897513	0.044729048064759795	0.19252938080048781
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	complement_effector	target	high_fraction	6	6	0.49898161065924224	0.2490734513821337	0.24990815927710855	4.807403112774542	9.020555314106135	1.7829314554603754e-05	0.006463289744750422
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hif_nampt_metabolic	covariate	mean_score	6	6	0.40485923434212995	0.008670607828053062	0.3961886265140769	2.2042513819690743	4.136031668409712	0.006365354656873635	0.08524883304682028
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hif_nampt_metabolic	covariate	high_fraction	6	6	0.5012614322726802	0.2614245698232509	0.23983686244942926	2.0825354125963345	3.9076452384431217	0.004989805783841421	0.07797178452772166
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hla_ii_apc	covariate	mean_score	6	6	0.33913299843472794	-0.04211714344836903	0.38125014188309697	1.571999960468735	2.9496824511137913	0.01484795435016573	0.11158445736449804
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	hla_ii_apc	covariate	high_fraction	6	6	0.5185026245881509	0.21674450427626477	0.3017581203118861	1.6484023000024577	3.093042912827457	0.013613136649150257	0.10781604226127003
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	ifn_apc	covariate	mean_score	6	6	0.25348474762815737	-0.03611196636635227	0.28959671399450965	1.5785251194189207	2.9619261835120745	0.01701924714830462	0.11823898018822156
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	ifn_apc	covariate	high_fraction	6	6	0.5256083729184323	0.22017988113660417	0.3054284917818282	1.9365511611349866	3.6337220860874915	0.006676103050164401	0.08524883304682028
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	inflammatory_nfkb	covariate	mean_score	6	6	0.19404485212871406	0.008333110696175284	0.18571174143253877	3.3298491315490826	6.248090200497289	0.00033990582270332603	0.026920541158103422
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	inflammatory_nfkb	covariate	high_fraction	6	6	0.32892986283266423	0.26868941277580016	0.06024045005686407	0.5878605007071783	1.1030546095700222	0.2986312333406954	0.5424677449675017
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lipid_loader_repair	covariate	mean_score	6	6	0.030191409887312143	0.0021160744801332417	0.0280753354071789	0.6565482561886778	1.2319395154511659	0.26877025955001943	0.511697224912537
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lipid_loader_repair	covariate	high_fraction	6	6	0.17005920598344196	0.24000911644120582	-0.06994991045776386	-1.3541277776302498	-2.5408696200289174	0.0296442258299369	0.15863666795479744
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lysosomal_apc	covariate	mean_score	6	6	0.01629016891974429	0.0048955424560349625	0.011394626463709326	0.14447925303455808	0.27109919080340905	0.7918480220635983	0.8883054298503822
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	lysosomal_apc	covariate	high_fraction	6	6	0.26329607653886095	0.2483795660694439	0.014916510469417055	0.19615278120175492	0.3680587983446626	0.7209037732372976	0.8421176820117104
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osm_ligand_inflammatory_myeloid	target	mean_score	6	6	0.19404485212871406	0.008333110696175297	0.18571174143253877	3.3298491315490826	6.248090200497289	0.00033990582270332603	0.026920541158103422
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osm_ligand_inflammatory_myeloid	target	high_fraction	6	6	0.32892986283266423	0.26868941277580016	0.06024045005686407	0.5878605007071783	1.1030546095700222	0.2986312333406954	0.5424677449675017
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osmr_receptor_core	target	mean_score	6	6	0.028445212668178177	-0.0024606375356159733	0.03090585020379415	0.8890301189661839	1.6681657801341365	0.13012550638488238	0.3603475561427512
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osmr_receptor_core	target	high_fraction	6	6	0.12070137224530264	0.07426727594874043	0.04643409629656221	0.6892585097836039	1.293316655035613	0.24079464897985972	0.48208021402798207
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osmr_signal_response	target	mean_score	6	6	0.5941292344773986	0.010601999751437033	0.5835272347259616	2.1637231753787636	4.059985012709472	0.009022222764285616	0.08714146865017326
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	osmr_signal_response	target	high_fraction	6	6	0.5071710643972953	0.2714272083544849	0.2357438560428104	2.093314107566124	3.9278702563806642	0.003496348490092194	0.06604664825764378
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	c1q_phagocytic_myeloid	target	mean_score	6	6	-0.11575196666873631	0.025682239270033408	-0.1414342059387697	-0.8686149720883805	-1.6298590358614384	0.15209476594926102	0.39257434180787787
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	c1q_phagocytic_myeloid	target	high_fraction	6	6	0.10605021472113997	0.2610968508672797	-0.15504663614613973	-1.3560182040343638	-2.5444167941571365	0.036201641030680104	0.17066487914463477
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	complement_effector	target	mean_score	6	6	0.200505810999506	0.015555652061941922	0.18495015893756409	1.3414688976841798	2.517116644859283	0.03110718548546079	0.16424593936323298
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	complement_effector	target	high_fraction	6	6	0.4291905222612147	0.25883901816749716	0.17035150409371752	1.2999140078400755	2.4391435326369564	0.035491089737718605	0.17066487914463477
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	mean_score	6	6	0.6818226494823264	-0.013313771804476045	0.6951364212868024	2.061433384468718	3.8680496381783604	0.008424766532845575	0.08524883304682028
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	high_fraction	6	6	0.6509554085465239	0.23967782015718908	0.4112775883893348	2.3746606749635597	4.455785684753746	0.001782714706390506	0.06417772943005821
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	hla_ii_apc	covariate	mean_score	6	6	0.17439546363571856	0.029057126557000202	0.14533833707871835	0.7668214976355503	1.4388549437609	0.196785802610297	0.4504461146455353
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	hla_ii_apc	covariate	high_fraction	6	6	0.2626479150469137	0.2608543518090443	0.0017935632378693889	0.02693242170778003	0.050535682999474786	0.9608901793434196	0.9832364625839642
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ifn_apc	covariate	mean_score	6	6	0.5187954188088361	0.03407899581022665	0.4847164229986094	2.358543424842494	4.425543463991766	0.0012969113476323881	0.06417772943005821
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ifn_apc	covariate	high_fraction	6	6	0.5464344168862625	0.27853050461464696	0.26790391227161553	2.2258654129348288	4.176587984847853	0.0020367878181654707	0.06529270915588845
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	inflammatory_nfkb	covariate	mean_score	6	6	0.9545141181783378	0.0020303291005169624	0.9524837890778208	2.169404569909906	4.070645515360738	0.007784069643370809	0.08524883304682028
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	inflammatory_nfkb	covariate	high_fraction	6	6	0.6230099866192783	0.26102368217153815	0.36198630444774016	2.665746163283698	5.001975111129929	0.0005908491146993166	0.0334251784887042
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	lipid_loader_repair	covariate	mean_score	6	6	0.13680623842500933	0.01659372498121618	0.12021251344379315	0.9066788957788818	1.7012817397760926	0.1213084047654657	0.35342902834841344
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	lipid_loader_repair	covariate	high_fraction	6	6	0.3963934962586226	0.26339012816561364	0.13300336809300894	0.9295452850332717	1.744187966748197	0.11182179405697731	0.34062638805048473
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	lysosomal_apc	covariate	mean_score	6	6	0.2680750883578571	0.020131586810617778	0.24794350154723932	1.660122892299652	3.1150352959604586	0.014934283435147465	0.11158445736449804
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	lysosomal_apc	covariate	high_fraction	6	6	0.3617864903177133	0.2564378820568141	0.1053486082608992	1.0886527571208038	2.042735377727604	0.08080199701838937	0.271166023892222
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	osm_ligand_inflammatory_myeloid	target	mean_score	6	6	0.9545141181783378	0.0020303291005169875	0.9524837890778207	2.1694045699099056	4.070645515360738	0.007784069643370809	0.08524883304682028
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	osm_ligand_inflammatory_myeloid	target	high_fraction	6	6	0.6230099866192783	0.26102368217153815	0.36198630444774016	2.665746163283698	5.001975111129929	0.0005908491146993166	0.0334251784887042
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	osmr_receptor_core	target	mean_score	6	6	0.05390043218674965	-0.0019744702971744646	0.05587490248392411	0.6834466822145853	1.2824114093483792	0.24083063349245606	0.48208021402798207
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	osmr_receptor_core	target	high_fraction	6	6	0.14672784030016325	0.1525718523655417	-0.005844012065378434	-0.0783173420074939	-0.14695375009328843	0.8864525342598997	0.9498966657177307
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	osmr_signal_response	target	mean_score	6	6	0.2685557283777921	0.021219311862459882	0.24733641651533225	1.5783222998952666	2.961545615315695	0.01659322935713535	0.11823898018822156
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	osmr_signal_response	target	high_fraction	6	6	0.5264787141589803	0.27115044048903275	0.25532827366994754	1.775842436015233	3.3321701025332047	0.007941122923259896	0.08524883304682028
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	c1q_phagocytic_myeloid	target	mean_score	6	6	-0.11444438566394437	0.015254315019476638	-0.12969870068342101	-1.8994853124806734	-3.5641721585679855	0.006327859212378152	0.08524883304682028
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	c1q_phagocytic_myeloid	target	high_fraction	6	6	0.11501141095264798	0.2887028360664594	-0.17369142511381142	-1.736658905145374	-3.258646580722788	0.010638124112848708	0.09361549219306864
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	complement_effector	target	mean_score	6	6	-0.01667294661527565	-0.0065092620780375365	-0.010163684537238114	-0.05175866265600729	-0.09711935290635772	0.9254791413087112	0.9630061140577788
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	complement_effector	target	high_fraction	6	6	0.2746660198219027	0.26261513538493947	0.012050884436963227	0.07809981463283643	0.146545584256266	0.8870659821534	0.9498966657177307
