analysis	dataset_path	disease_name	compartment	donor_id	disease	group	module	n_cells	mean_score	high_fraction	cell_types
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	complement_phagocytosis	150	0.07853501545186073	0.08	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	hif_nampt_metabolic	150	0.30328328433516993	0.5066666666666667	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	inflammatory_nfkb	150	0.029789025870621818	0.5	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	ifn_apc	194	0.0035240101351191404	0.27319587628865977	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	hla_ii_apc	194	0.021506475720195917	0.211340206185567	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	lysosomal_apc	194	0.22521505572988026	0.39690721649484534	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	mif_cd74_receptor_state	194	0.0451736838095573	0.3556701030927835	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	mixscale_validated_ifng_readout	194	0.015114994200196102	0.24742268041237114	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	lipid_loader_repair	194	0.028375551954465617	0.26288659793814434	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	complement_phagocytosis	194	-0.0016715501681687005	0.02577319587628866	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	hif_nampt_metabolic	194	0.06856403777302844	0.30412371134020616	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	inflammatory_nfkb	194	-0.012127187174242304	0.26288659793814434	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	ifn_apc	1036	0.07968629052750249	0.4700772200772201	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	hla_ii_apc	1036	-0.00038960385103604245	0.19594594594594594	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	lysosomal_apc	1036	0.3092133949884461	0.5994208494208494	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	mif_cd74_receptor_state	1036	0.032434140275564564	0.34459459459459457	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	mixscale_validated_ifng_readout	1036	0.019953276960105064	0.3281853281853282	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	lipid_loader_repair	1036	0.1318307714399077	0.5501930501930502	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	complement_phagocytosis	1036	0.005360794106992778	0.02027027027027027	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	hif_nampt_metabolic	1036	0.4213486997689439	0.6196911196911197	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	inflammatory_nfkb	1036	0.171969140984543	0.638030888030888	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	ifn_apc	86	-0.0739453625689552	0.08139534883720931	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	hla_ii_apc	86	-0.04670300221398327	0.06976744186046512	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	lysosomal_apc	86	-0.04780473429023787	0.27906976744186046	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	mif_cd74_receptor_state	86	-0.04692985461390616	0.1744186046511628	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	mixscale_validated_ifng_readout	86	-0.021800946069692004	0.3023255813953488	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	lipid_loader_repair	86	-0.09646768668155854	0.0	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	complement_phagocytosis	86	-0.028930167729532545	0.0	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	hif_nampt_metabolic	86	-0.18114061615859647	0.09302325581395349	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	inflammatory_nfkb	86	-0.08269505357410414	0.023255813953488372	acinar cell of salivary gland
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	ifn_apc	2292	0.08025896301068584	0.3089005235602094	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	hla_ii_apc	2292	0.13335498346956867	0.2670157068062827	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	lysosomal_apc	2292	0.13562497394842818	0.36387434554973824	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	mif_cd74_receptor_state	2292	0.14819287752195648	0.36038394415357766	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	mixscale_validated_ifng_readout	2292	0.1698792418968208	0.5645724258289704	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	lipid_loader_repair	2292	0.021383192189214924	0.18717277486910994	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	complement_phagocytosis	2292	0.04237039522462938	0.011343804537521814	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	hif_nampt_metabolic	2292	0.006124679075575454	0.2469458987783595	acinar cell of salivary gland,duct epithelial cell
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3247	Sjogren syndrome	case	inflammatory_nfkb	2292	0.03939757028628842	0.21596858638743455	acinar cell of salivary gland,duct epithelial cell
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	ifn_apc	125	0.18112349635255237	0.392	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	hla_ii_apc	125	0.09529603571994134	0.312	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	lysosomal_apc	125	-0.04219628492314693	0.224	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	mif_cd74_receptor_state	125	0.06107281676623469	0.248	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	mixscale_validated_ifng_readout	125	-0.004175570982767743	0.312	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	lipid_loader_repair	125	-0.04246551636145507	0.112	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	complement_phagocytosis	125	-0.0780541003623821	0.048	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	hif_nampt_metabolic	125	-0.06440719535317167	0.16	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control01_1_A_M	normal	control	inflammatory_nfkb	125	-0.17389632428464868	0.12	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	ifn_apc	65	-0.09591804637736204	0.15384615384615385	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	hla_ii_apc	65	-0.15387914685885484	0.13846153846153847	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	lysosomal_apc	65	-0.027304269204825243	0.23076923076923078	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	mif_cd74_receptor_state	65	-0.18060084020363681	0.12307692307692308	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	mixscale_validated_ifng_readout	65	-0.13405962225018708	0.15384615384615385	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	lipid_loader_repair	65	0.043774653474337594	0.15384615384615385	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	complement_phagocytosis	65	-0.05396014613568542	0.1076923076923077	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	hif_nampt_metabolic	65	-0.035728120621992016	0.23076923076923078	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control03_1_C_F	normal	control	inflammatory_nfkb	65	-0.1896946010807267	0.09230769230769231	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	ifn_apc	728	0.0533746184781885	0.2802197802197802	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	hla_ii_apc	728	-0.04749415488712931	0.18543956043956045	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	lysosomal_apc	728	0.019916792424733806	0.2760989010989011	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	mif_cd74_receptor_state	728	-0.030446332361648912	0.20604395604395603	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	mixscale_validated_ifng_readout	728	0.002748401710415288	0.2802197802197802	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	lipid_loader_repair	728	-0.03844138428693901	0.11675824175824176	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	complement_phagocytosis	728	0.027365977486584144	0.15384615384615385	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	hif_nampt_metabolic	728	0.054980533400959195	0.260989010989011	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control04_1_C_F	normal	control	inflammatory_nfkb	728	0.01239199545062357	0.2239010989010989	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	ifn_apc	1115	0.03642673428903365	0.25291479820627805	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	hla_ii_apc	1115	0.04949925742242149	0.24753363228699551	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	lysosomal_apc	1115	0.05153526692342602	0.2726457399103139	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	mif_cd74_receptor_state	1115	-0.01300334258453546	0.20089686098654708	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	mixscale_validated_ifng_readout	1115	0.0689500493506608	0.34798206278026905	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	lipid_loader_repair	1115	0.005071543371983221	0.21076233183856502	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	complement_phagocytosis	1115	0.020675205736880167	0.16771300448430493	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	hif_nampt_metabolic	1115	0.15869168833969682	0.3874439461883408	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control05_1_C_M	normal	control	inflammatory_nfkb	1115	0.02890983218989781	0.25829596412556055	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	ifn_apc	272	0.04088805126820229	0.25	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	hla_ii_apc	272	-0.005125224131070174	0.1948529411764706	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	lysosomal_apc	272	0.09513821374702967	0.2757352941176471	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	mif_cd74_receptor_state	272	-0.11146964510558537	0.13970588235294118	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	mixscale_validated_ifng_readout	272	0.05224806618916489	0.34558823529411764	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	lipid_loader_repair	272	-0.03902402883312256	0.17647058823529413	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	complement_phagocytosis	272	-0.05246990556936071	0.10661764705882353	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	hif_nampt_metabolic	272	-0.08396290767639268	0.15808823529411764	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control06_1_C_M	normal	control	inflammatory_nfkb	272	-0.17517974822699867	0.11397058823529412	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	ifn_apc	2411	-0.03716355062235654	0.23019493985897968	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	hla_ii_apc	2411	0.010014019578102603	0.26337619245126503	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	lysosomal_apc	2411	0.032407352340102676	0.27581916217337205	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	mif_cd74_receptor_state	2411	0.047412398707915755	0.2861883036084612	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	mixscale_validated_ifng_readout	2411	0.016883695117402495	0.23185400248859395	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	lipid_loader_repair	2411	0.03486460730100032	0.2994608046453754	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	complement_phagocytosis	2411	-0.029336950225403426	0.12069680630443799	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	hif_nampt_metabolic	2411	0.03329989891059595	0.3002903359601825	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control07_1_C_F	normal	control	inflammatory_nfkb	2411	0.08522187933532577	0.33471588552467857	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	ifn_apc	582	0.0899364100732658	0.3127147766323024	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	hla_ii_apc	582	0.07834630965670973	0.27319587628865977	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	lysosomal_apc	582	0.061595386650194595	0.2869415807560137	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	mif_cd74_receptor_state	582	0.027643604462228723	0.22164948453608246	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	mixscale_validated_ifng_readout	582	0.0792813173038752	0.3694158075601375	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	lipid_loader_repair	582	-0.022285327361634688	0.18556701030927836	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	complement_phagocytosis	582	0.036287404006924893	0.14948453608247422	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	hif_nampt_metabolic	582	0.061193771453088686	0.29381443298969073	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control08_1_C_M	normal	control	inflammatory_nfkb	582	0.019844934142843385	0.24398625429553264	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control09_1_C_M	normal	control	ifn_apc	1494	-0.13527754996202365	0.12583668005354753	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control09_1_C_M	normal	control	hla_ii_apc	1494	-0.11092201710980625	0.15261044176706828	classical monocyte,myeloid dendritic cell,non-classical monocyte
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	Control09_1_C_M	normal	control	lysosomal_apc	1494	-0.02843620867858592	0.23092369477911648	classical monocyte,myeloid dendritic cell,non-classical monocyte
