seed	n_requested	latent_event_probability	allocation	score_site_structure	effect_pattern	n_simulated_cohorts	n_valid_fits	valid_fit_rate	pooled_significant_count	pooled_significant_probability	pooled_significant_ci_low	pooled_significant_ci_high	pooled_positive_probability	pooled_negative_probability	stratified_significant_count	stratified_significant_probability	stratified_significant_ci_low	stratified_significant_ci_high	stratified_positive_probability	stratified_negative_probability	transport_pass_probability	heterogeneity_detection_probability	median_pooled_z	median_stratified_z	median_heterogeneity_p	median_minimum_site_events	median_minimum_site_n
54961	450	0.3	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	243	0.6075	0.5588413833413011	0.6541134733768252	0.6075	0.0	233	0.5825	0.5336117391164401	0.629818732318401	0.5825	0.0	0.015	0.5	2.1787396649491577	2.126703221992207	0.04948896156595223	20.0	41.0
54961	450	0.3	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	345	0.8625	0.8252880733424808	0.8928155132651543	0.8625	0.0	334	0.835	0.7954717951637494	0.8681549676322718	0.835	0.0	0.0325	0.785	3.026652658302583	2.934658035437221	0.006118497732031139	20.0	41.0
54961	450	0.3	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	181	0.4525	0.404404788515386	0.5014988794463721	0.45	0.0025	15	0.0375	0.022855029814710867	0.060943842444513396	0.01	0.0275	0.0025	0.065	1.819150386955209	-0.05415017712322626	0.5330255641705421	21.0	41.0
54961	450	0.3	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	399	0.9975	0.9859767149241766	0.9995585522131983	0.9975	0.0	394	0.985	0.9676653664151732	0.9931077080805591	0.985	0.0	0.7425	0.065	5.580965597484007	4.277492438438188	0.4276108536522831	21.0	41.0
54961	450	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	385	0.9625	0.9390561575554867	0.9771449701852891	0.9625	0.0	238	0.595	0.5462106166004184	0.6419820474760654	0.595	0.0	0.0275	0.495	3.6732989088869044	2.205047167298077	0.05257114758951638	21.0	41.0
54961	450	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	400	1.0	0.9904877056657034	0.9999999999999999	1.0	0.0	340	0.85	0.8116863892693679	0.8816550046966246	0.85	0.0	0.0175	0.7925	4.45383133896005	2.9510803962243353	0.006731040226177788	20.0	41.0
54962	180	0.15	balanced	balanced_score	null	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.03	0.0425	27	0.0675	0.04680146916375965	0.09642666543540682	0.03	0.0375	0.0	0.06	-0.06993596044929737	-0.008897837023412358	0.48212460783905714	4.0	52.0
54962	180	0.15	balanced	balanced_score	homogeneous	400	400	1.0	196	0.49	0.441339288394901	0.5388509574917849	0.49	0.0	190	0.475	0.4265327259812066	0.5239428887355082	0.475	0.0	0.0	0.0625	1.8986609035030835	1.909013319667608	0.49622787139893115	4.0	52.0
54962	180	0.15	balanced	balanced_score	one_site_only	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.06	0.0025	27	0.0675	0.04680146916375965	0.09642666543540682	0.0575	0.01	0.0	0.1175	0.40338116844852456	0.366752597596988	0.355588128098006	5.0	52.0
54962	180	0.15	balanced	balanced_score	one_site_reversed	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0425	0.025	29	0.0725	0.05095051840227673	0.10218249325354675	0.04	0.0325	0.0	0.37	0.12383921661015655	0.07016038873703051	0.08711794910073542	4.0	52.0
54962	180	0.15	balanced	hazard_aligned_score	null	400	400	1.0	79	0.1975	0.1614426641926397	0.23931227387960974	0.1975	0.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0225	0.0225	0.0	0.065	1.1223511804028847	0.029324573934803626	0.51163814652322	4.0	52.0
54962	180	0.15	balanced	hazard_aligned_score	homogeneous	400	400	1.0	312	0.78	0.7368470079068086	0.8178261072659854	0.78	0.0	207	0.5175	0.46859763274320027	0.5660694369550994	0.5175	0.0	0.0	0.07	2.862108238420108	1.9784581277824336	0.4587748571022266	4.0	52.0
54962	180	0.15	balanced	hazard_aligned_score	one_site_only	400	400	1.0	111	0.2775	0.2358942363133194	0.3233387346654426	0.2775	0.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0575	0.0025	0.0	0.1325	1.4210042336594944	0.37897226007130147	0.38758903293121627	4.5	52.0
54962	180	0.15	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	87	0.2175	0.1798616207098898	0.2605128255889877	0.2175	0.0	26	0.065	0.04474048189620036	0.09353521417463759	0.04	0.025	0.0	0.43	1.2063239977245883	0.21808152016847604	0.07081061136808567	4.0	52.0
54962	180	0.15	imbalanced_60_30_10	balanced_score	null	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.02	0.015	15	0.0375	0.022855029814710867	0.060943842444513396	0.025	0.0125	0.0	0.055	0.07779025103356402	0.09871509345622827	0.5169526587601275	4.5	16.0
54962	180	0.15	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	191	0.4775	0.4289974607340835	0.5264305925109598	0.4775	0.0	197	0.4925	0.44381128061271025	0.5413314038023042	0.4925	0.0	0.0	0.055	1.90199349928844	1.9366527036354726	0.4814412291925082	4.0	16.0
54962	180	0.15	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	61	0.1525	0.12058718801590881	0.19102385654642726	0.1525	0.0	57	0.1425	0.1116383145426319	0.18016297590639008	0.1425	0.0	0.0	0.14	0.9822747226419677	1.0340868147329754	0.2885707151511666	4.0	16.0
54962	180	0.15	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	112	0.28	0.23825142339704647	0.32593398611004404	0.2775	0.0025	110	0.275	0.23353872471100914	0.3207418077394244	0.2725	0.0025	0.0	0.25	1.244831034976269	1.2233194295624923	0.1843539854705608	4.0	16.0
54962	180	0.15	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	73	0.1825	0.14772734739355886	0.22331295950871943	0.1825	0.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0425	0.015	0.0	0.0525	0.9272909665595364	0.038919992251794024	0.4912699361861623	4.0	16.0
54962	180	0.15	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	289	0.7225	0.6766612653345575	0.7641057636866807	0.7225	0.0	201	0.5025	0.45371132720791196	0.5512411113204164	0.5025	0.0	0.0	0.055	2.6656792421712305	1.9776578220075152	0.45843701239081047	4.0	16.0
54962	180	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	146	0.365	0.3193122416823519	0.4132560777879081	0.365	0.0	71	0.1775	0.14317591908715524	0.217959510758466	0.1775	0.0	0.0	0.16	1.574760687524056	1.103820950327128	0.3214422462813144	4.0	16.0
54962	180	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	223	0.5575	0.5085079945949651	0.6053980915565909	0.5575	0.0	118	0.295	0.25242899167233757	0.341471049004724	0.295	0.0	0.0	0.225	2.1035392189381152	1.368031816208359	0.20333939257217803	4.0	16.0
54962	180	0.3	balanced	balanced_score	null	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0225	0.0175	17	0.0425	0.026701694991131116	0.06700205432475019	0.03	0.0125	0.0	0.05	0.006239176612103613	-0.00473554318442877	0.4759379976978582	10.0	52.0
54962	180	0.3	balanced	balanced_score	homogeneous	400	400	1.0	306	0.765	0.7210494588154521	0.8039090251873708	0.765	0.0	319	0.7975	0.7553739799055185	0.833966204965575	0.7975	0.0	0.1775	0.0425	2.7090484575224663	2.727398658591059	0.5148679133218573	10.0	52.0
54962	180	0.3	balanced	balanced_score	one_site_only	400	400	1.0	37	0.0925	0.06785393449857381	0.12489858538387784	0.09	0.0025	33	0.0825	0.05934587622971528	0.1135968895394223	0.0775	0.005	0.0075	0.145	0.6948534111992448	0.6305551363537457	0.29605426555632747	10.0	52.0
54962	180	0.3	balanced	balanced_score	one_site_reversed	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.04	0.0025	16	0.04	0.024769063069711758	0.06398224771784103	0.035	0.005	0.0	0.645	0.3487675754959968	0.23590778161096465	0.020193115312774276	10.0	52.0
54962	180	0.3	balanced	hazard_aligned_score	null	400	400	1.0	125	0.3125	0.2690415608130786	0.35952554956228255	0.3125	0.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0175	0.02	0.0	0.055	1.4966923835429427	-0.044322742849197655	0.46700484215971144	10.0	52.0
54962	180	0.3	balanced	hazard_aligned_score	homogeneous	400	400	1.0	383	0.9575	0.9329979456752499	0.9732983050088689	0.9575	0.0	312	0.78	0.7368470079068086	0.8178261072659854	0.78	0.0	0.165	0.035	3.773775765702542	2.6726989970057833	0.4662106089672181	10.0	52.0
54962	180	0.3	balanced	hazard_aligned_score	one_site_only	400	400	1.0	189	0.4725	0.4240692032756731	0.5214539729127131	0.4725	0.0	40	0.1	0.07429925914003437	0.13331057632740284	0.0975	0.0025	0.0075	0.18	1.9074810375383384	0.5744786272339095	0.27656575244990983	10.0	52.0
54962	180	0.3	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	185	0.4625	0.41422725327343163	0.5114861688016406	0.4625	0.0	30	0.075	0.05303774392284765	0.10504770626130436	0.06	0.015	0.0	0.66	1.874935361249605	0.2640289110325327	0.018175380669224635	10.0	52.0
54962	180	0.3	imbalanced_60_30_10	balanced_score	null	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.02	0.03	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	0.0	0.0525	-0.009014140949417444	-0.016397582924027376	0.47789295043299795	8.0	16.0
54962	180	0.3	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	313	0.7825	0.7394871744110122	0.8201383792901101	0.7825	0.0	311	0.7775	0.7342089511162986	0.8155117255281668	0.7775	0.0	0.1025	0.0475	2.6996201078635385	2.710941383743834	0.5264439666521817	8.0	16.0
54962	180	0.3	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	126	0.315	0.2714209156648816	0.3620986332388081	0.3125	0.0025	115	0.2875	0.24533290309016223	0.33370982200191374	0.285	0.0025	0.0075	0.2175	1.4574698659489091	1.3576386959891908	0.23374442993031977	8.0	16.0
54962	180	0.3	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	198	0.495	0.44628448078239025	0.5438106421609528	0.495	0.0	188	0.47	0.4216068935658794	0.5189638440941783	0.47	0.0	0.005	0.4225	1.9479358993190152	1.8624345041566155	0.08906088630354264	8.0	16.0
54962	180	0.3	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	99	0.2475	0.20774293744415318	0.29206077119466656	0.2475	0.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0275	0.025	0.0	0.055	1.2493089234625803	0.057368453854670765	0.4728576739851939	8.0	16.0
54962	180	0.3	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	374	0.935	0.9064647858253625	0.9552595181037997	0.935	0.0	307	0.7675	0.7236773296522552	0.8062335928788962	0.7675	0.0	0.07	0.045	3.437534161135783	2.6418001136582427	0.48501804156494077	8.0	16.0
54962	180	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	269	0.6725	0.6250583013725689	0.7166599570820987	0.6725	0.0	121	0.3025	0.25953936408389566	0.3492179921781514	0.3025	0.0	0.0025	0.21	2.3438805974669092	1.4831065093766356	0.24327692849102794	8.0	16.0
54962	180	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	337	0.8425	0.8035652075632727	0.8749188708177342	0.8425	0.0	221	0.5525	0.50350210232178	0.6004991067731187	0.5525	0.0	0.01	0.3675	2.950551224683573	2.129716399544159	0.11625361730244929	8.0	16.0
54962	300	0.15	balanced	balanced_score	null	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0375	0.03	31	0.0775	0.05513293467684451	0.10790495403563602	0.04	0.0375	0.0	0.0475	-0.022832658463869657	-0.027549646570254258	0.49981341787797023	8.0	88.0
54962	300	0.15	balanced	balanced_score	homogeneous	400	400	1.0	299	0.7475	0.7027083556965948	0.7875830586079285	0.7475	0.0	313	0.7825	0.7394871744110122	0.8201383792901101	0.7825	0.0	0.0875	0.0675	2.6090264683612756	2.6590071461287685	0.47317892251309257	8.0	88.0
54962	300	0.15	balanced	balanced_score	one_site_only	400	400	1.0	38	0.095	0.06999661149327467	0.12770834691750552	0.0925	0.0025	37	0.0925	0.06785393449857381	0.12489858538387784	0.09	0.0025	0.0025	0.14	0.5441073588853154	0.5242311173364402	0.3119941601357681	8.0	88.0
54962	300	0.15	balanced	balanced_score	one_site_reversed	400	400	1.0	35	0.0875	0.06358691021150324	0.11926073261429136	0.0625	0.025	32	0.08	0.05723575041013351	0.11075457683067555	0.05	0.03	0.0	0.6325	0.21999725526970249	0.07204825715913786	0.023886241890068598	8.0	88.0
54962	300	0.15	balanced	hazard_aligned_score	null	400	400	1.0	130	0.325	0.28095326743154514	0.3723760355854586	0.325	0.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.0	0.045	1.4398165160885412	0.04971251661540013	0.5054768155018261	7.0	87.0
54962	300	0.15	balanced	hazard_aligned_score	homogeneous	400	400	1.0	387	0.9675	0.9451958471762332	0.9809101576211996	0.9675	0.0	314	0.785	0.7421294764669898	0.8224485157624611	0.785	0.0	0.0825	0.0425	3.7132034695226794	2.713504370217776	0.5073860665344718	8.0	88.0
54962	300	0.15	balanced	hazard_aligned_score	one_site_only	400	400	1.0	167	0.4175	0.37018126768159904	0.46638826088355984	0.4175	0.0	42	0.105	0.07862372743733602	0.1388909850867582	0.1025	0.0025	0.0025	0.15	1.7407381067536147	0.5373610218854742	0.3111198130944598	8.0	88.0
54962	300	0.15	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	128	0.32	0.2761841236239046	0.36724030233644217	0.32	0.0	24	0.06	0.040647970113724695	0.0877228489004562	0.035	0.025	0.0	0.5725	1.5787292631256733	0.1822716326357406	0.030056436624831477	7.0	88.0
54962	300	0.15	imbalanced_60_30_10	balanced_score	null	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0275	0.0225	22	0.055	0.03659849414955068	0.08186744780797323	0.0275	0.0275	0.0	0.0425	0.02434251683457409	-0.004315094355831652	0.5076259459705098	8.0	27.0
54962	300	0.15	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	299	0.7475	0.7027083556965948	0.7875830586079285	0.7475	0.0	299	0.7475	0.7027083556965948	0.7875830586079285	0.7475	0.0	0.0575	0.0475	2.5957012103013826	2.632882141451436	0.46812214802597174	8.0	27.0
54962	300	0.15	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	108	0.27	0.22883278412268437	0.31554287127109204	0.27	0.0	109	0.2725	0.23118490254462754	0.3181431913774774	0.2725	0.0	0.0	0.2025	1.4069856434054344	1.3921915137445562	0.23385868553856443	7.0	27.0
54962	300	0.15	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	179	0.4475	0.39950089322688126	0.4964978976782199	0.4475	0.0	175	0.4375	0.3897078504391739	0.48648118635261317	0.4375	0.0	0.0	0.4025	1.811621561605648	1.8188698469527567	0.07365616516123658	7.0	27.0
54962	300	0.15	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	89	0.2225	0.18448827447183322	0.2657910488837013	0.2225	0.0	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	0.0	0.0325	1.2490603714819077	0.07094264297652308	0.4870937720410943	8.0	27.0
54962	300	0.15	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	372	0.93	0.9006910535722495	0.9511283733002555	0.93	0.0	292	0.73	0.684457128728908	0.7711672158773156	0.73	0.0	0.05	0.055	3.4300914346747593	2.5426992697363517	0.4734460716458623	8.0	27.0
54962	300	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	213	0.5325	0.48352749876023604	0.5808542021080347	0.5325	0.0	85	0.2125	0.17524350992363666	0.2552260593185839	0.2125	0.0	0.0025	0.225	2.0288482075465053	1.177006929562878	0.24400200526861468	7.0	27.0
54962	300	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	309	0.7725	0.7289390669951599	0.8108767325926485	0.7725	0.0	171	0.4275	0.3799345878043344	0.47644469487413854	0.4275	0.0	0.0	0.4075	2.6786595227498653	1.719400491502089	0.08998244660015928	7.0	27.0
54962	300	0.3	balanced	balanced_score	null	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.025	0.035	19	0.0475	0.030617076962711882	0.07299154940982647	0.0175	0.03	0.0	0.055	-0.006959839951516256	0.030391876841512053	0.49893990436429647	17.0	88.0
54962	300	0.3	balanced	balanced_score	homogeneous	400	400	1.0	373	0.9325	0.9035733345645931	0.9531985308362403	0.9325	0.0	376	0.94	0.9122771510995438	0.9593520298862752	0.94	0.0	0.615	0.05	3.5351208559089047	3.635927911464781	0.4755504669139253	17.0	88.0
54962	300	0.3	balanced	balanced_score	one_site_only	400	400	1.0	59	0.1475	0.1161060733583933	0.18560009414728573	0.1475	0.0	58	0.145	0.11387048965924287	0.18288323931810765	0.145	0.0	0.0225	0.2875	0.812952666110573	0.7347290761541369	0.15030240870920125	18.0	88.0
54962	300	0.3	balanced	balanced_score	one_site_reversed	400	400	1.0	40	0.1	0.07429925914003437	0.13331057632740284	0.1	0.0	30	0.075	0.05303774392284765	0.10504770626130436	0.0675	0.0075	0.0025	0.885	0.7141423905426708	0.407881295226255	0.001833889326474788	17.0	87.0
54962	300	0.3	balanced	hazard_aligned_score	null	400	400	1.0	205	0.5125	0.4636306970848221	0.5611314955568205	0.5125	0.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0225	0.025	0.0025	0.055	1.9957920762374162	0.007104307723727261	0.4540689865120895	17.0	87.5
54962	300	0.3	balanced	hazard_aligned_score	homogeneous	400	400	1.0	400	1.0	0.9904877056657034	0.9999999999999999	1.0	0.0	374	0.935	0.9064647858253625	0.9552595181037997	0.935	0.0	0.605	0.045	4.816522831015996	3.489040020475093	0.4649249718788562	17.0	87.0
54962	300	0.3	balanced	hazard_aligned_score	one_site_only	400	400	1.0	299	0.7475	0.7027083556965948	0.7875830586079285	0.7475	0.0	54	0.135	0.10496299061600528	0.1719809842480312	0.135	0.0	0.005	0.2425	2.5556998767941956	0.8504625398986074	0.19842344816091	18.0	88.0
54962	300	0.3	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	261	0.6525	0.6045847907403059	0.6975139594877335	0.6525	0.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.055	0.0125	0.0	0.8625	2.291467503133779	0.4330020100987667	0.001877064394897941	17.0	88.0
54962	300	0.3	imbalanced_60_30_10	balanced_score	null	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0275	0.035	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	0.0025	0.0375	-0.00306331045059097	-0.0575801484766587	0.4956360544553392	14.0	27.0
54962	300	0.3	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	370	0.925	0.8949522937386957	0.9469622560771523	0.925	0.0	376	0.94	0.9122771510995438	0.9593520298862752	0.94	0.0	0.5225	0.075	3.334726665709517	3.4558815546690367	0.464765055403613	14.0	27.0
54962	300	0.3	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	191	0.4775	0.4289974607340835	0.5264305925109598	0.4775	0.0	189	0.4725	0.4240692032756731	0.5214539729127131	0.4725	0.0	0.0175	0.325	1.9104438773438697	1.8705981364671849	0.13687368027971542	13.0	27.0
54962	300	0.3	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	277	0.6925	0.6456251644125997	0.7357126022686962	0.6925	0.0	267	0.6675	0.6199313395835853	0.7118820418144254	0.6675	0.0	0.0325	0.595	2.506761615281686	2.455287942387471	0.027712322205197593	14.0	27.0
54962	300	0.3	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	140	0.35	0.3048856490077627	0.3979680392925262	0.35	0.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0325	0.035	0.0	0.0625	1.4808448769550304	0.004961664339244873	0.5111766974067609	14.0	27.0
54962	300	0.3	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	395	0.9875	0.9710762638040326	0.9946492492200284	0.9875	0.0	380	0.95	0.9240363649362803	0.9674025701628527	0.95	0.0	0.4875	0.055	4.424025818539457	3.4066438318151784	0.4791540859211127	14.0	27.0
54962	300	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	337	0.8425	0.8035652075632727	0.8749188708177342	0.8425	0.0	163	0.4075	0.3604480792409669	0.4563116952108779	0.4075	0.0	0.0225	0.33	2.967055142837984	1.7582057062279504	0.12362297984425154	13.0	27.0
54962	300	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	389	0.9725	0.9514345181143852	0.9845763637397046	0.9725	0.0	292	0.73	0.684457128728908	0.7711672158773156	0.73	0.0	0.0325	0.5825	3.6902133701654307	2.4590294171548552	0.027855785052385455	14.0	27.0
54962	450	0.15	balanced	balanced_score	null	400	400	1.0	13	0.0325	0.01908984237880045	0.0548041528237668	0.015	0.0175	14	0.035	0.02096129419797776	0.057885139532918004	0.0175	0.0175	0.0025	0.0475	-0.023685026964374436	-0.02365809193532955	0.49953679985817295	11.0	132.0
54962	450	0.15	balanced	balanced_score	homogeneous	400	400	1.0	366	0.915	0.8835678157264721	0.9385369799760619	0.915	0.0	364	0.91	0.8779172124152713	0.9342827062306055	0.91	0.0	0.39	0.055	3.3117836220957995	3.2864353768892602	0.48574947719439987	12.0	132.0
54962	450	0.15	balanced	balanced_score	one_site_only	400	400	1.0	44	0.11	0.08296867911910685	0.1444509104616444	0.11	0.0	42	0.105	0.07862372743733602	0.1388909850867582	0.105	0.0	0.005	0.2075	0.7610167505572945	0.7199046793229732	0.2542061184012956	12.0	132.0
54962	450	0.15	balanced	balanced_score	one_site_reversed	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.0675	0.005	32	0.08	0.05723575041013351	0.11075457683067555	0.07	0.01	0.0025	0.81	0.3632054073390597	0.2421743419903772	0.00465965088327908	12.0	132.0
54962	450	0.15	balanced	hazard_aligned_score	null	400	400	1.0	181	0.4525	0.404404788515386	0.5014988794463721	0.4525	0.0	16	0.04	0.024769063069711758	0.06398224771784103	0.025	0.015	0.0	0.055	1.8835305832820355	0.07414203982274428	0.46718973456082913	12.0	132.0
54962	450	0.15	balanced	hazard_aligned_score	homogeneous	400	400	1.0	395	0.9875	0.9710762638040326	0.9946492492200284	0.9875	0.0	348	0.87	0.8334921544792615	0.8994687477133592	0.87	0.0	0.3925	0.04	4.273214608705047	3.109562683095045	0.535347176742687	12.0	132.0
54962	450	0.15	balanced	hazard_aligned_score	one_site_only	400	400	1.0	234	0.585	0.5361289851942794	0.6322539247688901	0.585	0.0	46	0.115	0.0873329226216324	0.1499915440157759	0.1075	0.0075	0.01	0.18	2.162756407944076	0.6097219180407994	0.23236922469771745	12.0	132.0
54962	450	0.15	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	188	0.47	0.4216068935658794	0.5189638440941783	0.47	0.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0375	0.02	0.0	0.795	1.934746073870489	0.13471645271196858	0.004117181122667773	12.0	132.0
54962	450	0.15	imbalanced_60_30_10	balanced_score	null	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0275	0.02	17	0.0425	0.026701694991131116	0.06700205432475019	0.025	0.0175	0.0	0.06	-0.048786409697010445	-0.025539361775817167	0.4868509599837011	12.0	40.0
54962	450	0.15	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	353	0.8825	0.8472450357843669	0.9104780590498961	0.8825	0.0	352	0.88	0.8444860470597602	0.9082846092461745	0.88	0.0	0.35	0.0575	3.1759799435451868	3.1523528160882486	0.48363572837405644	11.0	41.0
54962	450	0.15	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	153	0.3825	0.33620468254006386	0.43103070662849585	0.3825	0.0	155	0.3875	0.34104299567214824	0.43609727055306846	0.3875	0.0	0.0175	0.2975	1.6570511960836791	1.6322991825735527	0.17455570571036846	11.0	41.0
54962	450	0.15	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	227	0.5675	0.5185345773355028	0.6151812629293671	0.5675	0.0	226	0.565	0.516026076233405	0.6127373255031363	0.565	0.0	0.015	0.56	2.157573733052825	2.1415584301908073	0.04033610314374432	11.0	41.0
54962	450	0.15	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	132	0.33	0.28572827595866784	0.377505904114993	0.33	0.0	20	0.05	0.03259742983714726	0.07596363506371961	0.02	0.03	0.0025	0.0525	1.4698943348728335	0.01181715056560448	0.5036102238285022	11.0	41.0
54962	450	0.15	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	395	0.9875	0.9710762638040326	0.9946492492200284	0.9875	0.0	363	0.9075	0.8751014146161221	0.9321460655014261	0.9075	0.0	0.3275	0.04	4.217180810566395	3.1976783497647356	0.49659013515356765	11.0	41.0
54962	450	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	289	0.7225	0.6766612653345575	0.7641057636866807	0.7225	0.0	153	0.3825	0.33620468254006386	0.43103070662849585	0.3825	0.0	0.0125	0.2625	2.6255111716729784	1.5571827164516499	0.14972953449913473	11.0	41.0
54962	450	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	357	0.8925	0.8583265694191717	0.9192062795284055	0.8925	0.0	204	0.51	0.46114904250821503	0.558660711605099	0.51	0.0	0.0225	0.52	3.210079170853086	1.9912788760888596	0.040742442098996384	11.0	41.0
54962	450	0.3	balanced	balanced_score	null	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.02	0.0225	13	0.0325	0.01908984237880045	0.0548041528237668	0.0125	0.02	0.005	0.045	-0.05689518117721953	-0.08702694218764295	0.4969618941811476	25.0	132.0
54962	450	0.3	balanced	balanced_score	homogeneous	400	400	1.0	395	0.9875	0.9710762638040326	0.9946492492200284	0.9875	0.0	397	0.9925	0.9781842792759678	0.9974461108047501	0.9925	0.0	0.7875	0.0525	4.097874758248324	4.219920957787195	0.5176592142231127	26.0	132.0
54962	450	0.3	balanced	balanced_score	one_site_only	400	400	1.0	70	0.175	0.1409042015930453	0.2152787897242474	0.175	0.0	68	0.17	0.13636898220196564	0.20990913205867007	0.17	0.0	0.015	0.375	1.0727159553372885	1.02490294749596	0.10463317261777558	26.0	132.0
54962	450	0.3	balanced	balanced_score	one_site_reversed	400	400	1.0	37	0.0925	0.06785393449857381	0.12489858538387784	0.0875	0.005	27	0.0675	0.04680146916375965	0.09642666543540682	0.06	0.0075	0.0	0.97	0.7616424942302475	0.5362587200888345	7.897348632272062e-05	25.0	132.0
54962	450	0.3	balanced	hazard_aligned_score	null	400	400	1.0	287	0.7175	0.6714724243160557	0.7593897276485253	0.7175	0.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0225	0.03	0.0	0.065	2.4755213365899587	0.055514858701614864	0.5014443895528149	25.0	132.0
54962	450	0.3	balanced	hazard_aligned_score	homogeneous	400	400	1.0	400	1.0	0.9904877056657034	0.9999999999999999	1.0	0.0	399	0.9975	0.9859767149241766	0.9995585522131983	0.9975	0.0	0.785	0.0625	5.850353123229844	4.274009720729968	0.5057905868859458	27.0	132.0
