analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	gene	mean_log_norm	mean_z_vs_controls	detection_fraction
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LAMP3	0.0053098356619884594	0.023625363937645468	0.00889801505817933
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LDHA	1.2459895443911284	-0.24869626517046128	0.7515400410677618
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS1	1.971260595726911	0.12347304647497181	0.8056125941136209
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS3	1.6855258855018829	-0.2518742518385595	0.8357289527720739
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS3BP	0.2560890407506483	-0.010348751782502635	0.25598904859685145
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS9	0.044968333170822834	-0.0014114535122691032	0.06365503080082136
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LIPA	0.19452475976884334	-0.06087287437486646	0.23613963039014374
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LPL	0.07276843949676487	0.09174870737260597	0.07460643394934977
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LRP1	0.5562685126602892	-0.0108894226783201	0.42299794661190965
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MERTK	0.2374571413747337	0.018010462710943545	0.24914442162902123
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MMP7	0.0037974635096695557	-0.050935129929930115	0.006160164271047228
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MMP9	0.0015591391866239203	0.005568314271870173	0.004106776180698152
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MSR1	0.07862207948047072	-0.06129847922449288	0.08145106091718002
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	NAMPT	1.1946948773604895	-0.3364584420318471	0.6173853524982889
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	NFKBIA	1.248473037168449	-0.5414248478728975	0.6817248459958932
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	OSM	0.0	-0.028761450711658604	0.0
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	OSMR	0.3547267367558076	-0.03642798568476598	0.3408624229979466
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	PFKFB3	0.42259296983479255	0.029541377763503737	0.3682409308692676
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	PLIN2	0.3066402142971849	-0.17901092406655655	0.3196440793976728
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	RFX5	0.04588335788972668	0.028470332216591326	0.06776180698151951
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	SCARB2	0.34380414465925246	-0.01073747143067184	0.378507871321013
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	SERPINE1	0.19760696845980388	-0.007223649216387154	0.16495550992470911
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	SLC2A1	0.11465960630786434	0.08917216612137883	0.1464750171115674
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	SOCS3	1.2991911765343762	-0.19397209283659536	0.6392881587953456
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	SPP1	0.0	-0.040716951730954756	0.0
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	STAT1	0.137470581730557	-0.01498883262294322	0.17248459958932238
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	STAT3	0.9332769870449601	-0.1894649766930067	0.6454483230663929
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	TIMP1	1.0987687451671244	-0.001607726361079788	0.7111567419575633
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	TREM1	0.0	-0.013844892298059307	0.0
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	TREM2	0.0	-0.013844892298059566	0.0
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl2	normal	control	1461	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	TYROBP	0.008026045130966808	-0.0011813965052561114	0.008213552361396304
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	ACSL1	0.07576089533325203	-0.011425796624978897	0.09678668215253582
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	APOE	1.0856842920622556	0.03259321195465854	0.47696476964769646
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	C1QA	0.006780536485535557	0.0005464579563472093	0.008130081300813009
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	C1QB	0.0022214849557723633	-0.010179523673793017	0.003097173828881146
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	C1QC	0.0012478447737438465	-0.022364446808617884	0.0007742934572202865
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	C3	0.4334272740203155	0.002254281364275858	0.2508710801393728
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CCL2	1.8246753713266595	0.21172420436862466	0.6806039488966318
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CD36	0.13351031237193098	-0.05015437908682098	0.10607820363917925
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CD44	1.2844224533582205	0.08708083042566121	0.6608594657375145
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CD68	0.0037728994087563336	-0.039282395331557994	0.005807200929152149
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CD74	1.0263671720883063	0.0484882098380459	0.39605110336817656
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CHI3L1	0.0007798908877322113	-0.02173070850556291	0.0019357336430507162
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CIITA	0.03830784171317008	-0.018940175787558782	0.06310491676345335
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	COL1A1	1.2282899070909263	-0.09575356869831834	0.5749128919860628
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	COL1A2	1.4668571701677855	-0.10432246584137894	0.6020131629887727
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CTSB	0.3499925019634062	-0.05015836712971725	0.36546651180797524
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CTSD	0.44159343918216515	-0.00045228808879497253	0.44870305845915603
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CTSL	0.40638264276096636	-0.061242179698098184	0.4281842818428184
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CTSS	0.18499131357828175	0.0514397936059462	0.2373209446380178
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CXCL10	0.005909733613723233	0.028288605487026813	0.004258614014711576
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	CXCL8	0.08193173753314076	0.07815615977798167	0.09639953542392567
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	FABP5	0.014729310779952343	0.011664453444258024	0.025938830816879598
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	FN1	0.7228922155197878	-0.07325370117152202	0.45605884630274873
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	FOS	2.6901959111977876	0.03273045862054633	0.9020518776616337
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	GBP1	0.21418486951690788	0.11003564116397911	0.2361595044521874
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	GPNMB	0.6490521527715698	-0.024313341947927454	0.45799457994579945
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	HIF1A	0.5865042822119871	0.08446326606145309	0.5040650406504065
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	HK2	0.02935919972759073	0.0003440557876136266	0.04258614014711576
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	IFI30	0.001872642814941054	0.014011168486886962	0.0023228803716608595
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	IL1B	0.010193159807206607	0.01743387581404389	0.013937282229965157
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	IL6ST	0.6539125007929876	-0.04129433497391201	0.5954316686024003
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	IRF1	0.9959713388961215	0.25005252010088347	0.6387921022067363
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	JUNB	2.824222623166789	0.19152805211235363	0.9183120402632597
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LAMP1	0.6195395452229543	-0.05231279535228927	0.5745257452574526
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LAMP2	0.29542255536270007	-0.04727267263541953	0.34727061556329847
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LAMP3	0.0037871822551382886	-0.0032973721079132385	0.005420054200542005
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LDHA	1.6735161581881624	0.2341348572650377	0.883855981416957
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS1	1.9725843758782537	0.12456770832699979	0.8432055749128919
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS3	2.056397176970911	0.14124289974391094	0.9337979094076655
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS3BP	0.23596888404255145	-0.05007544875305224	0.23577235772357724
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LGALS9	0.05744972249352983	0.06243283716144925	0.08981804103755324
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LIPA	0.22453231960268652	0.009096595143131414	0.27293844367015097
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LPL	0.043523580450838574	-0.02397992235581718	0.043747580332946186
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	LRP1	0.5501299931724218	-0.01885365013098429	0.41192411924119243
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MERTK	0.24238913074155854	0.02839838653312365	0.25280681378242353
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MMP7	0.006719235794769287	-0.01977022537894494	0.007742934572202865
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MMP9	0.001562188396993119	0.005665938492335678	0.0019357336430507162
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	MSR1	0.083253359560269	-0.04790333879842814	0.09291521486643438
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	NAMPT	1.8504997791647742	0.20156874567194608	0.8234610917537747
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	NFKBIA	2.612662273348463	0.4088299148066749	0.9097948122338366
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	OSM	0.00089134715768924	-0.006697845242361611	0.0011614401858304297
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	OSMR	0.39505598579233525	0.031303750019227077	0.38559814169570267
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	Ctrl3	normal	control	2583	endothelial cell,endothelial cell of lymphatic vessel,fibroblast,fibroblast of papillary layer of dermis,pericyte,skin fibroblast	PFKFB3	0.41059171072440853	0.010438827762160048	0.3840495547812621
