analysis	disease_name	compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CTSD	mean_z_vs_controls	6	6	0.07693018114119987	-0.009050836471658783	0.08598101761285866	0.38215465948403343	0.7170705604568235	0.49113999376654244	0.7349499982240089
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CTSD	detection_fraction	6	6	0.5106545518843905	0.5093416493908003	0.0013129024935901734	0.011298476441690523	0.02120032984888867	0.9835179666927706	1.0
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CTSS	mean_z_vs_controls	6	6	0.07414055158440287	0.01323073102441726	0.06090982055998561	0.3798513847621876	0.7127487225446286	0.4953118973888705	0.7354979450786012
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CTSS	detection_fraction	6	6	0.3607989548089294	0.36181683408460086	-0.001017879275671485	-0.009249582783033592	-0.017355809606447562	0.9865569829554175	1.0
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CXCL10	mean_z_vs_controls	6	6	0.044649294669478985	0.0021231678998935555	0.04252612676958543	0.5183687285290831	0.9726610561061881	0.35763716016153285	0.6697088274008902
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CXCL10	detection_fraction	6	6	0.0059712248326424895	0.0022342566313097857	0.0037369682013327038	0.6862448721702877	1.287661900451927	0.2377558655176376	0.5741159163065723
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CXCL8	mean_z_vs_controls	6	6	0.4827468426993305	-0.00916586256247001	0.4919127052618005	1.785161864091323	3.3496569690355833	0.019451786059977834	0.21840601891904934
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CXCL8	detection_fraction	6	6	0.06340841911194203	0.01566248813416744	0.04774593097777459	1.3518936724119883	2.536677570969143	0.049402742945059336	0.30846590716915095
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CXCR4	mean_z_vs_controls	6	6	0.1105577043868982	0.056010813843693295	0.054546890543204905	0.26265879294680994	0.49284990564180436	0.6332704194027952	0.8180336240334876
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CXCR4	detection_fraction	6	6	0.01748900077104661	0.01088349733791706	0.00660550343312955	0.4788121232893131	0.898437501885109	0.390078877890546	0.6802467270011227
ibd_uc_epithelial	ulcerative colitis	colon epithelial	FABP5	mean_z_vs_controls	6	6	-0.253516566160033	-0.04470734452183355	-0.20880922163819943	-1.3472752231098222	-2.528011566388649	0.03047230542448376	0.25242362220462544
ibd_uc_epithelial	ulcerative colitis	colon epithelial	FABP5	detection_fraction	6	6	0.1664700742109486	0.2683603892241467	-0.10189031501319809	-1.1028265946953242	-2.0693310017796773	0.0677209279994635	0.34842169731525047
ibd_uc_epithelial	ulcerative colitis	colon epithelial	GBP1	mean_z_vs_controls	6	6	0.20514700674530442	-0.027435931237523054	0.23258293798282748	1.070762058418871	2.009165478665062	0.08169684054089207	0.37347127104407807
ibd_uc_epithelial	ulcerative colitis	colon epithelial	GBP1	detection_fraction	6	6	0.10682532514557135	0.0427928983180715	0.06403242682749985	0.8664016375722036	1.6257059607055937	0.15783816985692634	0.49747776812644234
ibd_uc_epithelial	ulcerative colitis	colon epithelial	GPNMB	mean_z_vs_controls	6	6	-0.013064845111317218	-0.0020088214078767333	-0.011056023703440485	-0.3033682972088074	-0.5692367461855858	0.581756176223202	0.7995557875792962
ibd_uc_epithelial	ulcerative colitis	colon epithelial	GPNMB	detection_fraction	6	6	0.0009009009009009009	0.0008112968864025889	8.960401449831202e-05	0.047989110740769385	0.09004620951415039	0.9307386240523907	0.9706125579425021
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HIF1A	mean_z_vs_controls	6	6	0.3682192620019927	-0.006128542602673859	0.37434780460466655	1.2726137431085145	2.3879176332638834	0.06020881098462818	0.335704974199654
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HIF1A	detection_fraction	6	6	0.17411621535666524	0.0856571246212609	0.08845909073540434	0.9177915851485112	1.7221334609227652	0.1394634777106874	0.47617865137664617
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HK2	mean_z_vs_controls	6	6	1.0587254531749717	0.04369127649639012	1.0150341766785815	2.307516281466363	4.329796725358158	0.006001958000851873	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HK2	detection_fraction	6	6	0.33860798731342023	0.1549343531285939	0.18367363418482632	1.6322674960583663	3.062767754276016	0.02299119316920709	0.22786303816398215
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DPA1	mean_z_vs_controls	6	6	0.2709245386511993	-0.04364966084940682	0.3145741995006061	1.0930201918240114	2.0509303814326905	0.07029209555096211	0.35422788309146264
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DPA1	detection_fraction	6	6	0.11019401805161566	0.030283478064316038	0.07991053998729962	1.36037670269575	2.552595030377232	0.031672569622221265	0.2533805569777701
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DPB1	mean_z_vs_controls	6	6	0.3556065801936652	-0.026466205276769544	0.3820727854704348	1.799402500837908	3.3763779342775693	0.007923886879135459	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DPB1	detection_fraction	6	6	0.10318642030760028	0.023509894894929037	0.07967652541267124	2.015913852051692	3.7826373167217042	0.0044214186488625365	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DRA	mean_z_vs_controls	6	6	0.42546258828628813	-0.07290166200177836	0.4983642502880665	1.378743644327284	2.5870585461364892	0.029785494910316616	0.25242362220462544
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DRA	detection_fraction	6	6	0.2318882153506517	0.06961641220835638	0.16227180314229533	1.339036604161466	2.5125527175690006	0.030816165732795685	0.25285059062806714
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DRB1	mean_z_vs_controls	6	6	0.46342573556650035	-0.06471856338704374	0.5281442989535441	1.664290558037389	3.1228554555010772	0.011547651471844292	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	HLA-DRB1	detection_fraction	6	6	0.21719034807956708	0.05814437655316027	0.15904597152640682	1.6371855286189319	3.071995893399875	0.012057956436148516	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	IFI30	mean_z_vs_controls	6	6	-0.06420288806798746	-0.018688247982769867	-0.04551464008521759	-0.4950319047840366	-0.9288721113246792	0.37700995235264534	0.6719136511750013
ibd_uc_epithelial	ulcerative colitis	colon epithelial	IFI30	detection_fraction	6	6	0.018689907012275433	0.029744683317331613	-0.01105477630505618	-0.6163069747851126	-1.1564312428357932	0.2752451152258735	0.6074374956708933
ibd_uc_epithelial	ulcerative colitis	colon epithelial	IL1B	mean_z_vs_controls	6	6	0.5593950786642649	-0.008916841883391586	0.5683119205476564	1.9457716622993875	3.651023327282815	0.01405357194009862	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	IL1B	detection_fraction	6	6	0.03465490516636527	0.004157627650715554	0.030497277515649714	1.60386621765637	3.009475925651169	0.0284956223234932	0.2512684831355159
ibd_uc_epithelial	ulcerative colitis	colon epithelial	IRF1	mean_z_vs_controls	6	6	0.16357055581732904	-0.0283015255922137	0.19187208140954273	1.2776330454815619	2.397335793886609	0.03761221876830965	0.27199796623410366
ibd_uc_epithelial	ulcerative colitis	colon epithelial	IRF1	detection_fraction	6	6	0.31551820814872594	0.2518517150823367	0.06366649306638922	0.6613827484591585	1.2410109005458763	0.2552732507562031	0.5887383080503423
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LAMP1	mean_z_vs_controls	6	6	-0.05193165839981586	0.00018874684140124157	-0.0521204052412171	-0.3862989356555275	-0.7248468320872502	0.4851642783742422	0.7280920032464963
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LAMP1	detection_fraction	6	6	0.1940414572205744	0.20952561868352412	-0.01548416146294973	-0.15862763774808225	-0.29764705540300157	0.7725998413210994	0.8909259431450516
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LAMP2	mean_z_vs_controls	6	6	-0.03441650132950069	0.016599430680561432	-0.051015932010062125	-0.46969447701967787	-0.8813292564186224	0.4046778910700319	0.685312985718468
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LAMP2	detection_fraction	6	6	0.09209387165668999	0.10277590115388029	-0.010682029497190298	-0.17065970176704484	-0.3202238804538299	0.7579219468185662	0.8895468240242101
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LAMP3	mean_z_vs_controls	6	6	-0.029549740125357906	0.022696617585336924	-0.05224635771069483	-0.9991270968754571	-1.8747504695910069	0.11968091911591835	0.43990599154916543
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LAMP3	detection_fraction	6	6	0.0	0.0014798636889526396	-0.0014798636889526396	-1.4027817179722608	-2.632163308078104	0.046412125545779115	0.29703760349298636
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LDHA	mean_z_vs_controls	6	6	0.15269679517579246	-0.003563379680078147	0.1562601748558706	0.6318978582789656	1.1856857953775535	0.2696601774785235	0.6072696506124344
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LDHA	detection_fraction	6	6	0.34701168575850244	0.32976952416097643	0.017242161597526007	0.12900697266954345	0.2420671837938237	0.8145507718674111	0.910589509161822
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LIPA	mean_z_vs_controls	6	6	0.046593900500002616	0.0050355620179047085	0.04155833848209791	0.4104042965908278	0.7700778511182036	0.474191303513061	0.7234039934003591
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LIPA	detection_fraction	6	6	0.02191745952887719	0.009008646024969785	0.012908813503907404	0.7429122118591045	1.3939918378786216	0.21898758178433092	0.560181718962771
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LPL	mean_z_vs_controls	6	6	0.45516334348415954	-0.0027155449559445825	0.4578788884401041	0.6828575089785541	1.281305891537508	0.2562160578425944	0.5889070319994217
ibd_uc_epithelial	ulcerative colitis	colon epithelial	LPL	detection_fraction	6	6	0.004300213675213675	0.00011582117211026175	0.0041843925031034125	0.7973791813055621	1.496193026162151	0.19465825269997963	0.5496916006937076
ibd_uc_epithelial	ulcerative colitis	colon epithelial	MERTK	mean_z_vs_controls	6	6	-0.06043486627559599	0.006496006712330437	-0.06693087298792642	-1.8614438238939202	-3.492791551621193	0.01727687176817725	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	MERTK	detection_fraction	6	6	0.00045045045045045046	0.005678260335783904	-0.005227809885333454	-1.9474825849365736	-3.6542336826295263	0.010385251489532656	0.21154644539841638
ibd_uc_epithelial	ulcerative colitis	colon epithelial	MSR1	mean_z_vs_controls	6	6	-0.012205109395954303	-0.004033066769279531	-0.008172042626674772	-0.5329387100211932	-1.0000000000000004	0.3632174676491225	0.6697088274008902
ibd_uc_epithelial	ulcerative colitis	colon epithelial	MSR1	detection_fraction	6	6	0.0	9.974067424695791e-05	-9.974067424695791e-05	-0.532938710021193	-1.0	0.3632174676491227	0.6697088274008902
ibd_uc_epithelial	ulcerative colitis	colon epithelial	NAMPT	mean_z_vs_controls	6	6	0.5108112398149673	-0.011208333841390352	0.5220195736563576	1.5941119367162777	2.9911731062900007	0.02727321228797174	0.2464637258512679
ibd_uc_epithelial	ulcerative colitis	colon epithelial	NAMPT	detection_fraction	6	6	0.28648135410126074	0.16692973657590415	0.11955161752535659	0.9952132430581003	1.8674065597871925	0.10639846753579	0.43112459470665593
ibd_uc_epithelial	ulcerative colitis	colon epithelial	NFKBIA	mean_z_vs_controls	6	6	0.062373398951096705	0.03918936643153121	0.023184032519565495	0.09887100242223246	0.18552039955645316	0.8568964993132698	0.9350618236325536
ibd_uc_epithelial	ulcerative colitis	colon epithelial	NFKBIA	detection_fraction	6	6	0.3300696069584015	0.35967980173895003	-0.02961019478054855	-0.24808818939327704	-0.46550979451916996	0.6551206525362492	0.8292524459469693
ibd_uc_epithelial	ulcerative colitis	colon epithelial	NLRC5	mean_z_vs_controls	6	6	-0.08050274580296245	-0.06434347916150009	-0.01615926664146236	-0.07294506004253608	-0.13687326266773778	0.8944571865584783	0.9528547733461054
ibd_uc_epithelial	ulcerative colitis	colon epithelial	NLRC5	detection_fraction	6	6	0.18442708658116128	0.19021754750209977	-0.005790460920938489	-0.06080407065118777	-0.11409205131443693	0.9114609178908281	0.9594325451482401
ibd_uc_epithelial	ulcerative colitis	colon epithelial	OSM	mean_z_vs_controls	6	6	0.1439805401737797	-0.004383478805674375	0.1483640189794541	0.4937588047575221	0.9264832812348855	0.39652259550080365	0.6823973892149845
ibd_uc_epithelial	ulcerative colitis	colon epithelial	OSM	detection_fraction	6	6	0.001644736842105263	0.00022774886677127945	0.0014169879753339837	0.45735108896903226	0.8581682665739276	0.42943187239591263	0.7004686662140702
ibd_uc_epithelial	ulcerative colitis	colon epithelial	PFKFB3	mean_z_vs_controls	6	6	0.21649547293720683	0.019764705855970992	0.19673076708123585	1.1401130344158226	2.139294843811373	0.07222053338027076	0.3567628069288295
ibd_uc_epithelial	ulcerative colitis	colon epithelial	PFKFB3	detection_fraction	6	6	0.06015610670746494	0.024555780576892273	0.035600326130572665	0.7714595694100045	1.447557767720281	0.2042528858172653	0.5548997911703838
ibd_uc_epithelial	ulcerative colitis	colon epithelial	PLIN2	mean_z_vs_controls	6	6	-0.05386275135672388	-0.003853219499065195	-0.05000953185765868	-0.4670749441547871	-0.8764139954033611	0.4106986269449888	0.6903770570085578
ibd_uc_epithelial	ulcerative colitis	colon epithelial	PLIN2	detection_fraction	6	6	0.07119567613519227	0.09382227818432386	-0.022626602049131583	-0.46589279322517974	-0.8741958211417086	0.4025908428722293	0.6848058288937101
ibd_uc_epithelial	ulcerative colitis	colon epithelial	RFX5	mean_z_vs_controls	6	6	0.10334088397014592	0.015960519600210943	0.08738036436993497	0.513986731812865	0.9644387284091741	0.3749936659200971	0.6713173319968172
ibd_uc_epithelial	ulcerative colitis	colon epithelial	RFX5	detection_fraction	6	6	0.033722200063456435	0.01743867584993112	0.016283524213525316	0.7619293545071799	1.4296753832666438	0.21111504507551213	0.5548997911703838
ibd_uc_epithelial	ulcerative colitis	colon epithelial	SLC2A1	mean_z_vs_controls	6	6	0.31015717401674686	-0.003463388151933746	0.3136205621686806	1.319753518333652	2.4763701594901413	0.05293575001045393	0.31369333339528255
ibd_uc_epithelial	ulcerative colitis	colon epithelial	SLC2A1	detection_fraction	6	6	0.12422993509050385	0.07232530366651578	0.051904631423988074	0.672277168491044	1.2614530636446168	0.25486172460303164	0.5887383080503423
ibd_uc_epithelial	ulcerative colitis	colon epithelial	SPP1	mean_z_vs_controls	6	6	0.0	0.0	0.0				1.0
ibd_uc_epithelial	ulcerative colitis	colon epithelial	SPP1	detection_fraction	6	6	0.0	0.0	0.0				1.0
ibd_uc_epithelial	ulcerative colitis	colon epithelial	STAT1	mean_z_vs_controls	6	6	0.09822096350782485	-0.00022807768924319738	0.09844904119706804	0.7230980415324774	1.3568127590201176	0.20525109215699605	0.5548997911703838
ibd_uc_epithelial	ulcerative colitis	colon epithelial	STAT1	detection_fraction	6	6	0.11523455143467877	0.075372687720122	0.03986186371455677	0.732575713404721	1.374596552341993	0.22261837110979601	0.565325518480937
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TAP1	mean_z_vs_controls	6	6	0.15084320773184687	-0.0024823972946731525	0.15332560502652	0.9718018055342906	1.823477610578608	0.10243887227508412	0.43011709234918943
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TAP1	detection_fraction	6	6	0.16722308291705576	0.1226203977558017	0.044602685161254055	0.560671343437244	1.0520371909463064	0.3372383718614236	0.6538120058436172
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TAP2	mean_z_vs_controls	6	6	0.06536882949858304	-0.024755967499937404	0.09012479699852044	0.7720191121490182	1.4486076872110074	0.17852731269134717	0.525745619195369
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TAP2	detection_fraction	6	6	0.12573132547135094	0.08791392175615086	0.03781740371520008	0.5469268599839312	1.026247201975968	0.3448332540560907	0.6538120058436172
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TNF	mean_z_vs_controls	6	6	0.05329130260163744	-0.008354934706704979	0.06164623730834242	0.5100239069024088	0.9570029298155639	0.3796368522523399	0.6734377637853889
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TNF	detection_fraction	6	6	0.010235399873557769	0.003866003945986234	0.006369395927571535	0.5594787301737443	1.049799385282964	0.340295392735994	0.6538120058436172
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TREM1	mean_z_vs_controls	6	6	0.0012919125247355774	0.0	0.0012919125247355774	0.7930522064722357	1.4880739408865589	0.1968957541811371	0.5506749491637378
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TREM1	detection_fraction	6	6	0.0018995969653864391	0.0	0.0018995969653864391	0.7482879053948356	1.4040787267359114	0.2192586259377721	0.560181718962771
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TREM2	mean_z_vs_controls	6	6	0.0	0.0	0.0				1.0
ibd_uc_epithelial	ulcerative colitis	colon epithelial	TREM2	detection_fraction	6	6	0.0	0.0	0.0				1.0
ibd_uc_myeloid	ulcerative colitis	colon myeloid	ACSL1	mean_z_vs_controls	6	6	1.984172123521531	0.006538467424619114	1.9776336560969119	1.7120046317700046	3.212385588770469	0.022762799969542696	0.22786303816398215
ibd_uc_myeloid	ulcerative colitis	colon myeloid	ACSL1	detection_fraction	6	6	0.2757638619837915	0.058514612335405225	0.21724924964838627	1.4073301865384515	2.640698001619149	0.040329607379175014	0.27753708303948393
ibd_uc_myeloid	ulcerative colitis	colon myeloid	APOE	mean_z_vs_controls	6	6	-0.041638211277396926	0.0569657730954046	-0.09860398437280152	-0.2604532611455637	-0.48871147140954796	0.6356014277293335	0.8180336240334876
ibd_uc_myeloid	ulcerative colitis	colon myeloid	APOE	detection_fraction	6	6	0.06238754720911054	0.12643530825670793	-0.06404776104759738	-0.841976829069672	-1.5798755339731083	0.14769788591923635	0.48475394906906505
ibd_uc_myeloid	ulcerative colitis	colon myeloid	B2M	mean_z_vs_controls	6	6	0.3946572171428557	0.03910638716236617	0.3555508299804895	1.135981646159928	2.1315427549159525	0.0697818868385355	0.3530467002107725
ibd_uc_myeloid	ulcerative colitis	colon myeloid	B2M	detection_fraction	6	6	0.9897959183673469	0.9872196377202446	0.002576280647102358	0.11350343566280789	0.21297652718507584	0.8363758808369905	0.9252905163970163
ibd_uc_myeloid	ulcerative colitis	colon myeloid	C1QA	mean_z_vs_controls	6	6	-0.477229877019893	0.027050730247074967	-0.504280607266968	-1.6844854821438648	-3.160748976325775	0.012835309859278264	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	C1QA	detection_fraction	6	6	0.2210658073090059	0.43606547297991477	-0.21499966567090886	-1.482626769620322	-2.781983634781124	0.02104918209937062	0.22786303816398215
ibd_uc_myeloid	ulcerative colitis	colon myeloid	C1QB	mean_z_vs_controls	6	6	-0.41775205374997554	0.02756763295602817	-0.4453196867060037	-1.3832237595822208	-2.595464982318914	0.028856614860094405	0.2512684831355159
ibd_uc_myeloid	ulcerative colitis	colon myeloid	C1QB	detection_fraction	6	6	0.2128474758371146	0.4292842962877348	-0.21643682045062018	-1.4342450198052716	-2.6912006818724747	0.02510861167998345	0.2345914083969257
ibd_uc_myeloid	ulcerative colitis	colon myeloid	C1QC	mean_z_vs_controls	6	6	-0.4304609306156075	0.03236933083264091	-0.4628302614482484	-1.4827156113435254	-2.7821503363577453	0.021591070860354146	0.22786303816398215
ibd_uc_myeloid	ulcerative colitis	colon myeloid	C1QC	detection_fraction	6	6	0.19382825355313002	0.41288832811082	-0.21906007455768997	-1.5586818558727444	-2.924692514474622	0.01761037205132954	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CCL2	mean_z_vs_controls	6	6	-0.05265418479787055	0.08857377302577914	-0.1412279578236497	-0.4291739924370184	-0.8052970902037718	0.4493901211260839	0.7051297690354336
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CCL2	detection_fraction	6	6	0.06673981769012265	0.11528332669817298	-0.04854350900805034	-0.5507485555644972	-1.03341818713562	0.33619791842898333	0.6538120058436172
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CCL3	mean_z_vs_controls	6	6	0.7812478358067844	-0.0012656936569520316	0.7825135294637364	1.3794483565731908	2.588380860002335	0.040676106310952975	0.27842468490919686
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CCL3	detection_fraction	6	6	0.3376743850387818	0.18899669419188025	0.14867769084690152	1.0672736384786536	2.002619848042586	0.07735923666371812	0.3611851485441884
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CCL4	mean_z_vs_controls	6	6	0.6395765590810004	-0.04046474019594131	0.6800412992769417	1.7018377124501096	3.1933084995504144	0.014512798369750961	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CCL4	detection_fraction	6	6	0.3293971801574212	0.1748592810910772	0.154537899066344	1.538170614495676	2.886205459600614	0.016217419490291696	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD36	mean_z_vs_controls	6	6	-0.032633309909121416	0.01590095271465084	-0.04853426262377226	-0.309398977428593	-0.5805526444425277	0.5852075017420768	0.800283763066088
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD36	detection_fraction	6	6	0.21102572669711994	0.2250188138901731	-0.013993087193053172	-0.20096343279181894	-0.37708544906379077	0.7194536922081576	0.8717930821791461
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD44	mean_z_vs_controls	6	6	0.44642153945812907	0.02086674952813565	0.4255547899299934	1.1534502037786938	2.1643205533574874	0.06789803692394727	0.34842169731525047
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD44	detection_fraction	6	6	0.7131983997196278	0.6116564249755997	0.10154197474402815	0.8047305082532329	1.5099869705866023	0.1635756595008569	0.5045225160508358
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD68	mean_z_vs_controls	6	6	0.047822235598304286	0.017755696077332437	0.03006653952097185	0.13850408708232176	0.259887458872736	0.800988886861863	0.9053027787529803
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD68	detection_fraction	6	6	0.5313128873876679	0.446433595957261	0.0848792914304069	0.8070440140599442	1.5143280059875008	0.16159227967908876	0.5027645172258243
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD74	mean_z_vs_controls	6	6	0.12112586764103155	0.04122352852042743	0.07990233912060411	0.30817259795829555	0.5782514802612869	0.580317834172273	0.7987170190758166
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CD74	detection_fraction	6	6	0.6966153543085681	0.5498118664492045	0.1468034878593636	1.380289964258258	2.589960042878794	0.03157133274850063	0.2533805569777701
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CIITA	mean_z_vs_controls	6	6	0.2194204703414655	0.01152049562739336	0.20789997471407215	0.9959477716869019	1.8687848207672824	0.10821582809587184	0.4342202506668212
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CIITA	detection_fraction	6	6	0.21247731976223502	0.1575217408520402	0.05495557891019481	0.8001864846210325	1.5014606174680238	0.1806907825075117	0.5292544659258923
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CTSB	mean_z_vs_controls	6	6	0.1481912592728155	0.0015544512493413422	0.14663680802347417	0.5676471484939263	1.0651265104599985	0.31254837919176787	0.6423033562007203
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CTSB	detection_fraction	6	6	0.5873739132840674	0.4604062590965909	0.12696765418747652	1.1541164947256397	2.165570773944615	0.060608392712306586	0.335704974199654
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CTSD	mean_z_vs_controls	6	6	-0.3940179364311996	0.0282075747325799	-0.4222255111637795	-1.7230448645318661	-3.233101353180644	0.013244396604996432	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CTSD	detection_fraction	6	6	0.5083497001905128	0.629141752709714	-0.12079205251920111	-1.271043026362004	-2.384970358620524	0.03946421687618975	0.2766971187188268
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CTSS	mean_z_vs_controls	6	6	0.5977531423108595	0.01395018719670204	0.5838029551141575	2.286029886916042	4.289479904406147	0.0017874549075027567	0.19171741144023677
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CTSS	detection_fraction	6	6	0.6984495491597255	0.4458944463707814	0.25255510278894405	2.4476612567685523	4.592763127811109	0.001035373359480649	0.19171741144023677
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CXCL10	mean_z_vs_controls	6	6	0.4064683969066252	0.041448461966871526	0.36501993493975365	1.0848117008398184	2.035528064374756	0.07378065317170246	0.3567628069288295
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CXCL10	detection_fraction	6	6	0.09039594043976258	0.03098256558106882	0.05941337485869376	1.3152532037681532	2.4679258215561983	0.039991380439830436	0.2766971187188268
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CXCL8	mean_z_vs_controls	6	6	1.0946417905809682	-0.00793122879033122	1.1025730193712995	2.462696465195063	4.620975018116305	0.0011566860409076792	0.19171741144023677
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CXCL8	detection_fraction	6	6	0.523310872772181	0.1858697839078098	0.3374410888643712	2.606841179675573	4.891446484665955	0.0007448231801899734	0.19171741144023677
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CXCR4	mean_z_vs_controls	6	6	0.7452269643224784	0.00903849338320139	0.736188470939277	2.020939490531653	3.7920673663417825	0.008302075971980134	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	CXCR4	detection_fraction	6	6	0.4191735660607064	0.20092281703224257	0.2182507490284638	2.0004156675968434	3.753556703579093	0.0037632607886755294	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	FABP5	mean_z_vs_controls	6	6	0.5238766380667153	0.010383692628410816	0.5134929454383045	1.1712996986275863	2.197813137989184	0.0678651400939029	0.34842169731525047
ibd_uc_myeloid	ulcerative colitis	colon myeloid	FABP5	detection_fraction	6	6	0.3030520580700934	0.1605765740312666	0.1424754840388268	1.531264749063681	2.8732473739856284	0.01747486014987284	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	GBP1	mean_z_vs_controls	6	6	1.4778735575568156	0.03344625596930926	1.4444273015875064	2.009665794892707	3.7709135349030842	0.01017237797336603	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	GBP1	detection_fraction	6	6	0.3756184774885511	0.09597611770346398	0.2796423597850871	2.2973443797294215	4.31071028718868	0.004544407367639286	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	GPNMB	mean_z_vs_controls	6	6	-0.4086679512665798	0.027481718523458293	-0.4361496697900381	-1.4757001031288388	-2.7689865182999287	0.034288376346186054	0.2616408663245656
ibd_uc_myeloid	ulcerative colitis	colon myeloid	GPNMB	detection_fraction	6	6	0.06591344087085142	0.2442641607164261	-0.17835071984557466	-1.684691771847179	-3.161136055926928	0.016622310960260286	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	HIF1A	mean_z_vs_controls	6	6	0.8086460939333815	-0.02701633106101681	0.8356624249943984	2.0526958105066577	3.851654555971417	0.0075178233223718895	0.21154644539841638
ibd_uc_myeloid	ulcerative colitis	colon myeloid	HIF1A	detection_fraction	6	6	0.580477506171767	0.3178221477371963	0.26265535843457066	1.8133149826174686	3.402483153354275	0.008152344263294146	0.21154644539841638
