context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation	cosine_shift_z_vs_random	projection_minus_random	candidate_support_flag	source	source_path	gene_canonical	candidate_strong_support_flag
IBD_stromal	CTSB	ENSG00000164733	11238.0	30	30	4	-6.529688835144043e-05	-0.0054368437267839	0.3780495822429657	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.0925834045985886	0.0063831883259506	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSB	False
IBD_stromal	CD44	ENSG00000026508	457.0	30	30	3	8.030732715269551e-05	0.0106743732467293	0.5617672204971313	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.428294593893025	0.0224944052994638	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD44	False
IBD_stromal	CHI3L1	ENSG00000133048	6605.0	30	30	6	-0.0001222888677148	0.080702893435955	0.5805663466453552	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.0388196945910356	0.0925229254886895	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CHI3L1	False
IBD_stromal	CD300E	ENSG00000186407	15493.0	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300E	False
IBD_stromal	CD300LF	ENSG00000186074	15420.0	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300LF	False
IBD_stromal	LGALS8	ENSG00000116977	4608.0	30	30	3	-0.0001587669103173	-0.0022183663677424	0.2954619526863098	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1229250003530829	0.0096016656849921	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LGALS8	False
IBD_stromal	UGCG	ENSG00000148154	8924.0	30	30	11	-9.056655107997358e-05	0.0035697044804692	0.3264849483966827	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.0343206098141603	0.0153897365332037	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	UGCG	False
IBD_stromal	GBA2	ENSG00000070610	1117.0	30	30	1	-0.0002748966217041	-0.0066365213133394	0.3232508301734924	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.3906785361081989	0.0051835107393951	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GBA2	False
IBD_stromal	GPNMB	ENSG00000136235	7137.0	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GPNMB	False
IBD_stromal	FABP5	ENSG00000164687	11227.0	30	30	10	-0.0001134514823206	-0.0864607840776443	0.8267992734909058	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.0184438479806338	-0.0746407520249098	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	FABP5	False
IBD_stromal	MSR1	ENSG00000038945	554.0	30	30	0				-0.0001054520408312	0.0004337186848319	-0.0118200320527345	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	MSR1	False
IBD_stromal	SCARB2	ENSG00000138760	7621.0	30	30	1	-3.075599670410156e-05	-0.0449068620800972	0.3534640371799469	-0.0001054520408312	0.0004337186848319	-0.0118200320527345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.17222233382924	-0.0330868300273627	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	SCARB2	False
IBD_myeloid	APOC1	ENSG00000130208	6146.0	30	30	2	-0.000585526227951	0.0175018571317195	0.7900557518005371	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.1203035974481208	0.0007229541253763	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOC1	False
IBD_myeloid	APOE	ENSG00000130203	6144.0	30	30	1	0.0005361437797546	0.0334310457110405	0.9421608448028564	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.7476962650887482	0.0166521427046973	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOE	False
IBD_myeloid	LPL	ENSG00000175445	13577.0	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LPL	False
IBD_myeloid	PLIN2	ENSG00000147872	8901.0	30	30	9	-4.827976226806641e-06	0.0527966357767581	0.511226236820221	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1532239332471843	0.0360177327704149	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	PLIN2	False
IBD_myeloid	ACSL3	ENSG00000123983	5378.0	30	30	3	0.000397960335249	0.0227537602186203	0.3713037669658661	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.5175691746182316	0.0059748572122771	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	ACSL3	True
IBD_myeloid	LAMP3	ENSG00000078081	1404.0	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LAMP3	False
IBD_myeloid	CTSL	ENSG00000135047	6899.0	30	30	19	-0.0001044461605488	0.0044824411161243	0.4959683716297149	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.3191254491487287	-0.0122964618902188	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSL	False
IBD_myeloid	CTSB	ENSG00000164733	11238.0	30	30	25	0.0004594087658915	0.0740414634346962	0.7438310384750366	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.6199037821273444	0.057262560428353	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSB	True
IBD_myeloid	CD44	ENSG00000026508	457.0	30	30	16	-0.0014020316302776	-0.0540319196879863	0.9550800323486328	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-2.4800903162056227	-0.0708108226943294	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD44	False
IBD_myeloid	CHI3L1	ENSG00000133048	6605.0	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CHI3L1	False
IBD_myeloid	CD300E	ENSG00000186407	15493.0	30	30	11	0.0006546974182128	0.0745452940464019	0.5358491539955139	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.9451323905283155	0.0577663910400587	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300E	True
IBD_myeloid	CD300LF	ENSG00000186074	15420.0	30	30	4	0.0005615353584289	0.0259183906018733	0.3409867286682129	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.7899827353940465	0.0091394875955302	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300LF	True
IBD_myeloid	LGALS8	ENSG00000116977	4608.0	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LGALS8	False
IBD_myeloid	UGCG	ENSG00000148154	8924.0	30	30	1	0.0004467964172363	0.036326989531517	0.2168092280626297	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.5988995069017166	0.0195480865251739	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	UGCG	False
IBD_myeloid	GBA2	ENSG00000070610	1117.0	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GBA2	False
IBD_myeloid	GPNMB	ENSG00000136235	7137.0	30	30	3	2.77558956440771e-05	-0.0618797242641449	0.6348064541816711	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.098959606165609	-0.078658627270488	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GPNMB	False
IBD_myeloid	FABP5	ENSG00000164687	11227.0	30	30	5	1.3148785001249053e-05	0.0817637145519256	0.6627671122550964	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1232859057772727	0.0649848115455825	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	FABP5	False
IBD_myeloid	MSR1	ENSG00000038945	554.0	30	30	0				8.717775344848632e-05	0.0006004657870704	0.0167789030063431	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	MSR1	False
IBD_myeloid	SCARB2	ENSG00000138760	7621.0	30	30	2	0.0003614723682403	0.0339629612863063	0.3063784837722778	8.717775344848632e-05	0.0006004657870704	0.0167789030063431	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.4568030697137034	0.0171840582799631	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	SCARB2	False
psoriasis_keratinocyte	APOC1	ENSG00000130208	6146.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOC1	False
psoriasis_keratinocyte	APOE	ENSG00000130203	6144.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOE	False
psoriasis_keratinocyte	LPL	ENSG00000175445	13577.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LPL	False
psoriasis_keratinocyte	PLIN2	ENSG00000147872	8901.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	PLIN2	False
psoriasis_keratinocyte	ACSL3	ENSG00000123983	5378.0	30	30	4	-0.0005500763654708	-0.0285914447158575	0.4582819938659668	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.7174032020238998	-0.0230505722400266	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	ACSL3	False
psoriasis_keratinocyte	LAMP3	ENSG00000078081	1404.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LAMP3	False
psoriasis_keratinocyte	CTSL	ENSG00000135047	6899.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSL	False
psoriasis_keratinocyte	CTSB	ENSG00000164733	11238.0	30	30	3	-0.0002184112818213	0.0053711668588221	0.3323607444763183	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1368003032090998	0.0109120393346529	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSB	False
psoriasis_keratinocyte	CD44	ENSG00000026508	457.0	30	30	14	-0.0003636096080299	0.0103087360039353	0.5424417853355408	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.3909801166888333	0.0158496084797661	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD44	False
psoriasis_keratinocyte	CHI3L1	ENSG00000133048	6605.0	30	30	2	0.0001610219478607	0.0295470170676708	0.3838599324226379	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.5274240722842264	0.0350878895435016	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CHI3L1	False
psoriasis_keratinocyte	CD300E	ENSG00000186407	15493.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300E	False
psoriasis_keratinocyte	CD300LF	ENSG00000186074	15420.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300LF	False
psoriasis_keratinocyte	LGALS8	ENSG00000116977	4608.0	30	30	1	-0.0001572370529174	-0.015848372131586	0.2402896881103515	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.0297105419247934	-0.0103074996557551	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LGALS8	False
psoriasis_keratinocyte	UGCG	ENSG00000148154	8924.0	30	30	2	2.9861927032470703e-05	0.007524530403316	0.3867449164390564	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.29781929307884	0.0130654028791468	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	UGCG	False
psoriasis_keratinocyte	GBA2	ENSG00000070610	1117.0	30	30	3	-0.0003147721290588	-0.0053739468567073	0.2684466540813446	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.3054866979984506	0.0001669256191234	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GBA2	False
psoriasis_keratinocyte	GPNMB	ENSG00000136235	7137.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GPNMB	False
psoriasis_keratinocyte	FABP5	ENSG00000164687	11227.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	FABP5	False
psoriasis_keratinocyte	MSR1	ENSG00000038945	554.0	30	30	0				-0.000140265127023	0.0005712425554997	-0.0055408724758308	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	MSR1	False
psoriasis_keratinocyte	SCARB2	ENSG00000138760	7621.0	30	30	1	-0.0008898973464965	-0.0255315266549587	0.332234650850296	-0.000140265127023	0.0005712425554997	-0.0055408724758308	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.3122835689609154	-0.0199906541791279	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	SCARB2	False
psoriasis_macrophage	APOC1	ENSG00000130208	6146.0	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOC1	False
psoriasis_macrophage	APOE	ENSG00000130203	6144.0	30	30	1	-0.000661551952362	-0.1494163572788238	1.0727537870407104	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.2696520678174712	-0.1725711677465975	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOE	False
psoriasis_macrophage	LPL	ENSG00000175445	13577.0	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LPL	False
psoriasis_macrophage	PLIN2	ENSG00000147872	8901.0	30	30	3	-7.410844409605488e-05	0.0029288355726748	0.3709205090999603	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1808025363842648	-0.0202259748950989	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	PLIN2	False
psoriasis_macrophage	ACSL3	ENSG00000123983	5378.0	30	30	2	-3.0487775802612305e-05	-0.0260596089065074	0.3881544172763824	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.0999499206624209	-0.0492144193742811	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	ACSL3	False
psoriasis_macrophage	LAMP3	ENSG00000078081	1404.0	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LAMP3	False
psoriasis_macrophage	CTSL	ENSG00000135047	6899.0	30	30	7	0.0001109838485717	0.0250812154263257	0.5529058575630188	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.1622732714293154	0.001926404958552	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSL	False
psoriasis_macrophage	CTSB	ENSG00000164733	11238.0	30	30	25	-0.0003333902277518	0.206919178366661	1.3644846677780151	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.661391469056432	0.1837643678988872	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSB	False
psoriasis_macrophage	CD44	ENSG00000026508	457.0	30	30	7	-0.0003462944587226	-0.0234913229942321	0.5789292454719543	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.6853099661516462	-0.0466461334620058	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD44	False
psoriasis_macrophage	CHI3L1	ENSG00000133048	6605.0	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CHI3L1	False
psoriasis_macrophage	CD300E	ENSG00000186407	15493.0	30	30	1	0.0006108880043029	0.038743108510971	0.3987792432308197	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.0888651871969963	0.0155882980431973	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300E	False
psoriasis_macrophage	CD300LF	ENSG00000186074	15420.0	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CD300LF	False
psoriasis_macrophage	LGALS8	ENSG00000116977	4608.0	30	30	1	2.6524066925048828e-05	0.0104643180966377	0.4269720613956451	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.0057237609200028	-0.012690492371136	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LGALS8	False
psoriasis_macrophage	UGCG	ENSG00000148154	8924.0	30	30	4	-0.000327855348587	0.0003427062183618	0.3274985253810882	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.6511323539239459	-0.0228121042494119	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	UGCG	False
psoriasis_macrophage	GBA2	ENSG00000070610	1117.0	30	30	2	-0.000279814004898	0.0769580602645874	0.4033721089363098	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.5620858433588691	0.0538032497968137	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GBA2	False
psoriasis_macrophage	GPNMB	ENSG00000136235	7137.0	30	30	4	-0.0001386404037475	-0.0285014435648918	0.5412059426307678	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.3004150489752324	-0.0516562540326655	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	GPNMB	False
psoriasis_macrophage	FABP5	ENSG00000164687	11227.0	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	FABP5	False
psoriasis_macrophage	MSR1	ENSG00000038945	554.0	30	30	0				2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	MSR1	False
psoriasis_macrophage	SCARB2	ENSG00000138760	7621.0	30	30	4	-6.341934204101562e-05	0.0132486736401915	0.3057623505592346	2.3436049620310465e-05	0.0005395084364804	0.0231548104677737	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1609898674206951	-0.0099061368275822	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	SCARB2	False
psoriasis_dendritic	APOC1	ENSG00000130208	6146.0	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOC1	False
psoriasis_dendritic	APOE	ENSG00000130203	6144.0	30	30	1	-0.0010274052619934	-0.077740266919136	0.8637546896934509	-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.6964842597064236	-0.0857523319214426	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	APOE	False
psoriasis_dendritic	LPL	ENSG00000175445	13577.0	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LPL	False
psoriasis_dendritic	PLIN2	ENSG00000147872	8901.0	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	PLIN2	False
psoriasis_dendritic	ACSL3	ENSG00000123983	5378.0	30	30	3	-0.0002550085482653	-0.0218799207359552	0.4229649603366852	-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.393329713817432	-0.0298919857382618	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	ACSL3	False
psoriasis_dendritic	LAMP3	ENSG00000078081	1404.0	30	30	8	0.0008416026830673	0.134614810347557	0.9517013430595398	-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.456825634832924	0.1266027453452504	True	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	LAMP3	True
psoriasis_dendritic	CTSL	ENSG00000135047	6899.0	30	30	0				-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	token_not_detected_in_selected_disease_cells			False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSL	False
psoriasis_dendritic	CTSB	ENSG00000164733	11238.0	30	30	13	-0.0005852396716363	0.0481345802545547	0.8394280672073364	-2.187689145406087e-05	0.0005927130563023	0.0080120650023066	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.9504814752973968	0.0401225152522481	False	pivot_panel_delete	results_v3/geneformer_pivot_panel_delete/geneformer_pivot_panel_delete_metrics.tsv	CTSB	False
