analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	gene	n_cells	mean_log_norm	detection_fraction
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP049	normal	control	GSK3A	51	0.4440388104303062	0.4117647058823529
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP049	normal	control	MED16	51	0.16125347293848133	0.11764705882352941
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP049	normal	control	CIITA	51	0.0	0.0
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP049	normal	control	RFX5	51	0.03313025498623848	0.0392156862745098
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP049	normal	control	CD74	51	0.2881085987825027	0.2549019607843137
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	GSK3B	107	0.28664641680526826	0.22429906542056074
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	GSK3A	107	0.29767600173778264	0.24299065420560748
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	MED16	107	0.040459129982478026	0.056074766355140186
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	CIITA	107	0.0	0.0
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	RFX5	107	0.005955141811985544	0.009345794392523364
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	CD74	107	0.48564901034154395	0.308411214953271
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	GSK3B	3843	0.20300040355100318	0.19177725735102785
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	GSK3A	3843	0.11658807237544967	0.11241217798594848
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	MED16	3843	0.13505681733536648	0.12828519385896436
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	CIITA	3843	0.008755377497445666	0.008847254748894093
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	RFX5	3843	0.06677380060820683	0.06973718449128286
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	CD74	3843	0.21039324370562965	0.16393442622950818
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	GSK3B	1484	0.15258220302100609	0.158355795148248
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	GSK3A	1484	0.15746555860743738	0.16172506738544473
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	MED16	1484	0.12049155258757943	0.12601078167115903
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	CIITA	1484	0.019432133986270445	0.02021563342318059
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	RFX5	1484	0.05173928869691851	0.057951482479784364
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	CD74	1484	0.15009540250500705	0.1293800539083558
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	GSK3B	80	0.12420672711198674	0.125
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	GSK3A	80	0.07581469009268747	0.0625
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	MED16	80	0.15074845883080557	0.125
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	CIITA	80	0.0	0.0
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	RFX5	80	0.02888318987172016	0.0375
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	CD74	80	0.055203845655146785	0.0375
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	GSK3B	92	0.0949384419831193	0.05434782608695652
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	GSK3A	92	0.10211346760427287	0.043478260869565216
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	MED16	92	0.08455737678519161	0.05434782608695652
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	CIITA	92	0.007266627656667218	0.010869565217391304
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	RFX5	92	0.030578077486176497	0.021739130434782608
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	CD74	92	0.5189750556249669	0.25
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	GSK3B	1187	0.09615915552923437	0.09098567818028644
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	GSK3A	1187	0.1670087724432417	0.15248525695029486
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	MED16	1187	0.13728271937820474	0.12384161752316765
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	CIITA	1187	0.002569436110872864	0.002527379949452401
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	RFX5	1187	0.03340820731492758	0.03369839932603201
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	CD74	1187	0.11909840891764933	0.10025273799494525
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	GSK3B	185	0.07499812187196829	0.032432432432432434
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	GSK3A	185	0.07307854911144625	0.03783783783783784
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	MED16	185	0.0775041572949997	0.043243243243243246
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	CIITA	185	0.0	0.0
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	RFX5	185	0.03357584823084686	0.016216216216216217
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	CD74	185	0.08595896173874067	0.043243243243243246
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	GSK3B	2924	0.09008440673213391	0.06874145006839945
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	GSK3A	2924	0.12450908922247143	0.08823529411764706
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	MED16	2924	0.03417981421692685	0.024281805745554035
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	CIITA	2924	0.002933197595686307	0.0023939808481532147
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	RFX5	2924	0.019664564675693528	0.0140218878248974
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	CD74	2924	0.17962023470126073	0.11593707250341997
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	GSK3B	362	0.1961611685834937	0.1878453038674033
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	GSK3A	362	0.16043068058433493	0.1408839779005525
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	MED16	362	0.0750718694080799	0.06906077348066299
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	CIITA	362	0.005182638555785235	0.0055248618784530384
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	RFX5	362	0.026394733695048585	0.027624309392265192
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	CD74	362	0.05352822988799868	0.052486187845303865
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	GSK3B	1124	0.12440912925444081	0.11209964412811388
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	GSK3A	1124	0.11431050981568354	0.10676156583629894
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	MED16	1124	0.0569580133532047	0.050711743772241996
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	CIITA	1124	0.0010694109288152068	0.0008896797153024911
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	RFX5	1124	0.024806885099891585	0.02224199288256228
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	CD74	1124	0.31672299539885124	0.24822064056939502
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	GSK3B	168	0.11435875920253233	0.09523809523809523
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	GSK3A	168	0.15516578261971622	0.14285714285714285
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	MED16	168	0.10836848855272961	0.10119047619047619
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	CIITA	168	0.0	0.0
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	RFX5	168	0.018091743326916668	0.017857142857142856
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	CD74	168	0.07873147135387726	0.05357142857142857
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	GSK3B	401	0.1582955561773766	0.11970074812967581
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	GSK3A	401	0.12159341796700208	0.08728179551122195
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	MED16	401	0.037007219380909784	0.032418952618453865
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	CIITA	401	0.0025023888699086607	0.0024937655860349127
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	RFX5	401	0.032287498382030086	0.02493765586034913
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	CD74	401	0.13377170033433466	0.0798004987531172
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	GSK3B	621	0.14211629105766627	0.10789049919484701
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	GSK3A	621	0.1407436486096454	0.10950080515297907
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	MED16	621	0.08442814936099392	0.07729468599033816
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	CIITA	621	0.0014473805689118803	0.001610305958132045
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	RFX5	621	0.026592021900080944	0.024154589371980676
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	CD74	621	0.14131023880774504	0.09822866344605476
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	GSK3B	2270	0.12795701462550438	0.10484581497797357
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	GSK3A	2270	0.14520640796878945	0.11629955947136564
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	MED16	2270	0.039161978444881305	0.02907488986784141
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	CIITA	2270	0.0005685795381123656	0.0004405286343612335
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	RFX5	2270	0.012196409631597908	0.011013215859030838
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	CD74	2270	0.1221017139698363	0.08722466960352424
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	GSK3B	87	0.40715376265729075	0.42528735632183906
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	GSK3A	87	0.3708707693152685	0.40229885057471265
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	MED16	87	0.2518874488879157	0.27586206896551724
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	CIITA	87	0.0065702949376293136	0.011494252873563218
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	RFX5	87	0.02338732462000291	0.034482758620689655
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	CD74	87	0.3212196909810892	0.22988505747126436
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	GSK3B	2053	0.33093275743703665	0.25913297613248903
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	GSK3A	2053	0.20272227361787434	0.16366293229420362
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	MED16	2053	0.09987589511606944	0.08085728202630298
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	CIITA	2053	0.00564279940276529	0.004870920603994155
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	RFX5	2053	0.030409746062617135	0.025815879201169022
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	CD74	2053	0.4975236819376171	0.28787140769605457
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	GSK3B	477	0.3220130453302027	0.32914046121593293
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	GSK3A	477	0.2737066125083566	0.28721174004192873
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	MED16	477	0.14688972699545602	0.15932914046121593
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	CIITA	477	0.0033404773462346053	0.0041928721174004195
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	RFX5	477	0.04952972464334045	0.04612159329140461
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	CD74	477	0.01778062121326749	0.020964360587002098
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	GSK3B	1505	0.09311414237696228	0.08438538205980066
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	GSK3A	1505	0.2752941027855193	0.2292358803986711
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	MED16	1505	0.26495553069067973	0.21461794019933556
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	CIITA	1505	0.0007689418358199868	0.000664451827242525
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	RFX5	1505	0.02060156949915628	0.019269102990033222
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	CD74	1505	0.011489827794270113	0.0106312292358804
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	GSK3B	849	0.06875831601619932	0.048292108362779744
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	GSK3A	849	0.16704413187963332	0.11425206124852769
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	MED16	849	0.06747358931734121	0.04711425206124853
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	CIITA	849	0.0024486513881238456	0.002355712603062426
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	RFX5	849	0.015492889970341926	0.01060070671378092
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	CD74	849	0.019612490551564152	0.012956419316843345
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	GSK3B	1440	0.4429277633329175	0.4041666666666667
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	GSK3A	1440	0.22786005389573127	0.225
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	MED16	1440	0.10681599681754446	0.10972222222222222
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	CIITA	1440	0.00399017888426259	0.004166666666666667
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	RFX5	1440	0.02974267630477139	0.034027777777777775
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	CD74	1440	0.1726125842907011	0.13055555555555556
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP045	normal	control	GSK3B	111	0.35437385439640273	0.34234234234234234
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP045	normal	control	GSK3A	111	0.2348931370471187	0.25225225225225223
