analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	mean_z_score	high_fraction
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3633	normal	control	19	alternatively activated macrophage,dendritic cell,inflammatory macrophage	full_slc15a4_tasl_tlr_irf5_branch	0.25601901076740186	0.5263157894736842
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3247	Sjogren syndrome	case	2292	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	-0.0004647678430486384	0.015706806282722512
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3247	Sjogren syndrome	case	2292	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	-0.007340049249797726	0.05977312390924956
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3247	Sjogren syndrome	case	2292	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.004393500075476695	0.0737347294938918
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3437	normal	control	1036	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.11214460802266346	0.1274131274131274
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3437	normal	control	1036	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.0795320116827989	0.2799227799227799
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3437	normal	control	1036	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.09350883868559799	0.3388030888030888
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3546	Sjogren syndrome	case	86	acinar cell of salivary gland	slc15a4_tasl_irf5_core	-0.06732202627223512	0.0
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3546	Sjogren syndrome	case	86	acinar cell of salivary gland	endosomal_tlr_sensor_chaperone	-0.03451223959784083	0.011627906976744186
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3546	Sjogren syndrome	case	86	acinar cell of salivary gland	full_slc15a4_tasl_tlr_irf5_branch	-0.04857357674400981	0.011627906976744186
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3556	normal	control	17159	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	-0.033838281606469164	0.005478174718806458
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3556	normal	control	17159	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	-0.029236791274157896	0.01864910542572411
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3556	normal	control	17159	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.03120885855943416	0.023894166326709015
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3559	Sjogren syndrome	case	2244	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.034479428680592165	0.04590017825311943
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3559	Sjogren syndrome	case	2244	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.03444579393025394	0.11274509803921569
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3559	Sjogren syndrome	case	2244	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.03446020882325604	0.14215686274509803
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3560	Sjogren syndrome	case	791	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.10370531358550969	0.12389380530973451
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3560	Sjogren syndrome	case	791	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.10735970943178673	0.3147914032869785
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3560	Sjogren syndrome	case	791	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.1057935397833823	0.3666245259165613
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3561	Sjogren syndrome	case	3777	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.027361122767507785	0.03627217368281705
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3561	Sjogren syndrome	case	3777	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.03961925860388753	0.11675933280381255
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3561	Sjogren syndrome	case	3777	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.034365771816867625	0.1448239343394228
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3564	normal	control	1412	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	-0.023419429715331026	0.012747875354107648
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3564	normal	control	1412	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	-0.028502048282774643	0.04886685552407932
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3564	normal	control	1412	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.026323783182441676	0.05453257790368272
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3592	normal	control	1030	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.003499036226473282	0.031067961165048542
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3592	normal	control	1030	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.005650861259704881	0.10388349514563107
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3592	normal	control	1030	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.00472865053117705	0.12427184466019417
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3596	normal	control	872	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.03032048150365055	0.04472477064220184
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3596	normal	control	872	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.035710970297636854	0.11238532110091744
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3596	normal	control	872	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.033400760814499865	0.14564220183486237
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3598	Sjogren syndrome	case	1455	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	-0.007312976103461115	0.02268041237113402
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3598	Sjogren syndrome	case	1455	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	-0.003951890166912766	0.04742268041237113
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3598	Sjogren syndrome	case	1455	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.0053923555682906365	0.06735395189003436
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3603	normal	control	763	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.022404017652260622	0.053735255570117955
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3603	normal	control	763	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.009840451473653044	0.10878112712975098
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3603	normal	control	763	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.015224836978770565	0.1349934469200524
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3604	Sjogren syndrome	case	1120	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.07599457650083823	0.05
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3604	Sjogren syndrome	case	1120	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.044911686450300345	0.1392857142857143
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3604	Sjogren syndrome	case	1120	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.05823292504338803	0.16071428571428573
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3606	normal	control	2746	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	-0.0462579950054276	0.009832483612527313
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3606	normal	control	2746	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	-0.04045315176724995	0.023670793882010197
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3606	normal	control	2746	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.04294094172646895	0.030225782957028404
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3607	normal	control	1050	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.10057464586887264	0.054285714285714284
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3607	normal	control	1050	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.05869226673422767	0.14
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3607	normal	control	1050	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.07664185779193262	0.1761904761904762
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3614	normal	control	527	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.1255227109603615	0.11195445920303605
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3614	normal	control	527	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.14204512672663838	0.3206831119544592
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3614	normal	control	527	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.13496409139823395	0.36432637571157495
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3617	Sjogren syndrome	case	1538	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.08591751227764867	0.055266579973992196
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3617	Sjogren syndrome	case	1538	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.0664620210531758	0.16905071521456436
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3617	Sjogren syndrome	case	1538	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.07480008872080703	0.20806241872561768
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3618	Sjogren syndrome	case	1260	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.05582923979199148	0.030952380952380953
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3618	Sjogren syndrome	case	1260	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	-0.022824350270739747	0.05238095238095238
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3618	Sjogren syndrome	case	1260	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.010884331184716494	0.07857142857142857
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3621	normal	control	1256	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.003714229506726233	0.03343949044585987
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3621	normal	control	1256	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.09430239525352334	0.1695859872611465
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3621	normal	control	1256	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.05547889564775315	0.18949044585987262
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.02562576937118551	0.018629617934954216
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.023617577013580512	0.09314808967477108
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.02447823088112551	0.10798863277549732
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.0840527022177327	0.10309278350515463
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.15356199030691248	0.3698453608247423
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.12377229541154972	0.41494845360824745
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.10823238916072803	0.09298780487804878
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.06831746273324976	0.2149390243902439
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.08542385977359758	0.2736280487804878
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.08333442862759581	0.06669865642994242
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.01998417279126689	0.11516314779270634
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.04713428243540784	0.16794625719769674
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	0.13393704470088066	0.19333333333333333
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.13844976434080183	0.38666666666666666
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.13651574163797847	0.43333333333333335
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3637	Sjogren syndrome	case	194	acinar cell of salivary gland,duct epithelial cell	slc15a4_tasl_irf5_core	-0.007831080611818279	0.061855670103092786
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3637	Sjogren syndrome	case	194	acinar cell of salivary gland,duct epithelial cell	endosomal_tlr_sensor_chaperone	0.043840931652481756	0.19072164948453607
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3637	Sjogren syndrome	case	194	acinar cell of salivary gland,duct epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.021695783539210298	0.1958762886597938
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3247	Sjogren syndrome	case	312	endothelial cell,fibroblast,smooth muscle cell	slc15a4_tasl_irf5_core	0.05483395012842388	0.028846153846153848
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3247	Sjogren syndrome	case	312	endothelial cell,fibroblast,smooth muscle cell	endosomal_tlr_sensor_chaperone	-0.009982300135721794	0.038461538461538464
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3247	Sjogren syndrome	case	312	endothelial cell,fibroblast,smooth muscle cell	full_slc15a4_tasl_tlr_irf5_branch	0.017796092834626343	0.0641025641025641
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3437	normal	control	201	endothelial cell,fibroblast,smooth muscle cell	slc15a4_tasl_irf5_core	0.050101526329125304	0.10945273631840796
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3437	normal	control	201	endothelial cell,fibroblast,smooth muscle cell	endosomal_tlr_sensor_chaperone	0.10501528831809742	0.08955223880597014
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3437	normal	control	201	endothelial cell,fibroblast,smooth muscle cell	full_slc15a4_tasl_tlr_irf5_branch	0.08148081889425222	0.18407960199004975
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3556	normal	control	1652	endothelial cell,fibroblast,smooth muscle cell	slc15a4_tasl_irf5_core	-0.05945814164929447	0.004842615012106538
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3556	normal	control	1652	endothelial cell,fibroblast,smooth muscle cell	endosomal_tlr_sensor_chaperone	-0.043187783908893836	0.005447941888619854
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3556	normal	control	1652	endothelial cell,fibroblast,smooth muscle cell	full_slc15a4_tasl_tlr_irf5_branch	-0.050160794369065516	0.010290556900726392
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3559	Sjogren syndrome	case	518	endothelial cell,fibroblast,smooth muscle cell	slc15a4_tasl_irf5_core	-0.06307480298697257	0.013513513513513514
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3559	Sjogren syndrome	case	518	endothelial cell,fibroblast,smooth muscle cell	endosomal_tlr_sensor_chaperone	-0.01766428126550777	0.02895752895752896
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3559	Sjogren syndrome	case	518	endothelial cell,fibroblast,smooth muscle cell	full_slc15a4_tasl_tlr_irf5_branch	-0.03712593343184981	0.04054054054054054
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3560	Sjogren syndrome	case	271	endothelial cell,fibroblast,smooth muscle cell	slc15a4_tasl_irf5_core	0.04437586380719697	0.08487084870848709
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3560	Sjogren syndrome	case	271	endothelial cell,fibroblast,smooth muscle cell	endosomal_tlr_sensor_chaperone	-0.003478723978700815	0.055350553505535055
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3560	Sjogren syndrome	case	271	endothelial cell,fibroblast,smooth muscle cell	full_slc15a4_tasl_tlr_irf5_branch	0.01703038507239825	0.13284132841328414
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3561	Sjogren syndrome	case	3367	endothelial cell,fibroblast,smooth muscle cell	slc15a4_tasl_irf5_core	-0.004186648137414328	0.029106029106029108
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3561	Sjogren syndrome	case	3367	endothelial cell,fibroblast,smooth muscle cell	endosomal_tlr_sensor_chaperone	-0.0011145634890565444	0.03267003267003267
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3561	Sjogren syndrome	case	3367	endothelial cell,fibroblast,smooth muscle cell	full_slc15a4_tasl_tlr_irf5_branch	-0.0024311711954955787	0.060885060885060883
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NIDCRDC3564	normal	control	116	endothelial cell,fibroblast,smooth muscle cell	slc15a4_tasl_irf5_core	0.03276149599846973	0.10344827586206896
