analysis	disease_name	compartment	role	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TLR7	detection_fraction	4.0	17.0	0.0031526351270968	0.0	0.0031526351270968	2.086994841256873	1.7276826226703454	0.1824949106362043	0.6898720339697566
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TLR8	mean_z_vs_controls	4.0	17.0	0.0	0.0	0.0				1.0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TLR8	detection_fraction	4.0	17.0	0.0	0.0	0.0				1.0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	UNC93B1	mean_z_vs_controls	4.0	17.0	-0.05632707788836278	0.0012877995981980112	-0.057614877486560793	-0.28675980268577256	-0.7173134463382613	0.4957902036209749	0.8438982189293189
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	UNC93B1	detection_fraction	4.0	17.0	0.06833463540325192	0.07735904303867298	-0.009024407635421061	-0.1278009351185325	-0.25082860731342393	0.8123672440067997	1.0
GSE111972_MS_WM_microglia	MS	white matter microglia	myeloid_apc	SLC15A4	bulk_log2_expression			10.064448257293003	9.732342394637334	0.3321058626556699	0.8471830931102119	1.9867063325218544	0.0642367487736337	0.8989378106274888
GSE111972_MS_WM_microglia	MS	white matter microglia	myeloid_apc	TASL_CXorf21	bulk_log2_expression			9.000327084102537	9.236354220399184	-0.2360271362966468	-0.5093472617786496	-1.2172305056781083	0.2384600446434374	0.9004758652001262
GSE111972_MS_WM_microglia	MS	white matter microglia	myeloid_apc	IRF5	bulk_log2_expression			11.11720005292936	11.277536032562436	-0.160335979633075	-0.2502382873999515	-0.5804278309990755	0.5711412387155418	0.9431647247323408
GSE111972_MS_WM_microglia	MS	white matter microglia	myeloid_apc	TLR7	bulk_log2_expression			11.266682465781146	11.169081813122387	0.0976006526587589	0.1382861413229228	0.3190112704013615	0.7550554241622167	0.9708096942455844
GSE111972_MS_WM_microglia	MS	white matter microglia	myeloid_apc	TLR8	bulk_log2_expression			8.575076796521115	8.820761453774924	-0.2456846572538094	-0.3867884008788655	-0.9099344196782556	0.3757296085797349	0.9141270983319502
GSE111972_MS_WM_microglia	MS	white matter microglia	myeloid_apc	TLR9	bulk_log2_expression			7.083567237201025	7.1965207633705655	-0.11295352616954	-0.1075534546337309	-0.2589401815172596	0.7984919935643783	0.9754873976997136
GSE111972_MS_WM_microglia	MS	white matter microglia	myeloid_apc	UNC93B1	bulk_log2_expression			11.359830950779363	11.344166433400574	0.0156645173787914	0.0222739992459556	0.0512236658745594	0.9600140749605044	0.995447887770418
