truth	pathology	pathology_severity	replicate	seed	n	n_responders	n_nonresponders	auc	hedges_g	receptor_auc	batch_auc	batch_score_spearman	batch_response_delta	batch_residualized_auc	batch_residualized_hedges_g	auc_attenuation_after_batch	primary_pass	batch_risk_flag	guarded_acceptable_pass
null	label_swap	0.2	12	93145	60	26	34	0.5271493212669683	0.05222769909351575	0.4490950226244344	0.6165158371040724	-0.010592111488214182	0.23303167420814486	0.5282805429864253	0.04794672549749932	-0.0011312217194570096	False	True	False
null	label_swap	0.2	13	93146	60	33	27	0.5016835016835017	-0.07277679523096313	0.4590347923681257	0.5286195286195287	-0.09188708140208161	0.05723905723905731	0.5039281705948373	-0.06739403084318694	-0.002244668911335568	False	False	False
null	label_swap	0.2	14	93147	60	27	33	0.5869809203142536	0.2807913059058479	0.468013468013468	0.505050505050505	0.11510065986155486	0.01010101010101011	0.5948372615039281	0.28516063651883267	-0.007856341189674487	False	False	False
null	label_swap	0.2	15	93148	60	31	29	0.5139043381535039	0.0846718680577527	0.5506117908787542	0.5016685205784205	0.13444530857778259	0.0033370411568409697	0.5150166852057843	0.08668868376639997	-0.0011123470522803602	False	False	False
null	label_swap	0.2	16	93149	60	30	30	0.5211111111111111	0.08751950058733722	0.5666666666666667	0.5166666666666667	0.06867350294260836	0.033333333333333326	0.5211111111111111	0.08254318992081522	0.0	False	False	False
null	label_swap	0.2	17	93150	60	30	30	0.5488888888888889	0.19000457912697655	0.5533333333333333	0.5	0.040784285840048465	0.0	0.5444444444444444	0.19032955116372371	0.004444444444444473	False	False	False
null	label_swap	0.2	18	93151	60	26	34	0.47285067873303166	-0.053993485072631374	0.5463800904977375	0.5723981900452488	0.023148717817312463	0.14479638009049778	0.5248868778280543	0.059299693268817844	-0.05203619909502266	False	False	False
null	label_swap	0.2	19	93152	60	25	35	0.5485714285714286	0.1135626660242638	0.4948571428571429	0.5057142857142857	0.015536870796208939	0.011428571428571455	0.5497142857142857	0.1134718689259356	-0.0011428571428571122	False	False	False
null	label_swap	0.2	20	93153	60	24	36	0.5810185185185185	0.23497682501119052	0.5960648148148148	0.5625	-0.004948515424842367	0.125	0.5752314814814815	0.22549526341682877	0.0057870370370369795	False	False	False
null	label_swap	0.2	21	93154	60	28	32	0.5502232142857143	0.26222913428488615	0.45089285714285715	0.5379464285714286	0.07185802743246635	0.07589285714285715	0.5546875	0.2722048283652565	-0.004464285714285698	False	False	False
null	label_swap	0.2	22	93155	60	36	24	0.40046296296296297	-0.3401740252083192	0.5127314814814815	0.5069444444444444	0.040510256180296814	0.01388888888888884	0.6006944444444444	0.33905644685132263	-0.20023148148148145	False	False	False
null	label_swap	0.2	23	93156	60	31	29	0.5951056729699666	0.321312116524612	0.4827586206896552	0.5672969966629589	0.3052453947058087	0.13459399332591765	0.5817575083426029	0.2564017258315404	0.013348164627363768	False	False	False
null	label_swap	0.2	24	93157	60	33	27	0.5488215488215489	0.21244179121423343	0.6610549943883277	0.5387205387205387	-0.05900117858449452	0.07744107744107742	0.5499438832772167	0.21116816130036759	-0.001122334455667784	False	False	False
null	label_swap	0.2	25	93158	60	31	29	0.6062291434927698	0.32540974646810966	0.371523915461624	0.5845383759733036	0.00964529909054686	0.16907675194660737	0.60734149054505	0.33101364790211796	-0.0011123470522802492	False	False	False
null	label_swap	0.2	26	93159	60	28	32	0.5379464285714286	0.005055952794319977	0.6227678571428571	0.5357142857142857	0.082949572178703	0.07142857142857145	0.5401785714285714	0.017702170064041334	-0.0022321428571427937	False	False	False
null	label_swap	0.2	27	93160	60	30	30	0.5633333333333334	0.21210484780739747	0.3511111111111111	0.5166666666666666	0.12036490327516115	0.033333333333333326	0.5622222222222222	0.22347398701980564	0.0011111111111111738	False	False	False
null	label_swap	0.2	28	93161	60	31	29	0.371523915461624	-0.29660678021739584	0.542825361512792	0.5867630700778643	-0.009822291818426601	0.17352614015572865	0.6295884315906563	0.29154186659034814	-0.25806451612903225	False	False	False
null	label_swap	0.2	29	93162	60	29	31	0.3804226918798665	-0.3941084900253384	0.6028921023359288	0.5155728587319244	0.10995640963223421	0.031145717463848643	0.6184649610678532	0.38903839258650713	-0.2380422691879867	False	False	False
null	label_swap	0.3	0	93163	60	36	24	0.44212962962962965	-0.15599392047149283	0.5324074074074074	0.5347222222222222	0.013473377713521093	0.06944444444444442	0.5555555555555556	0.1545831091726824	-0.11342592592592593	False	False	False
null	label_swap	0.3	1	93164	60	35	25	0.4502857142857143	-0.08745129837654915	0.48914285714285716	0.5228571428571429	-0.17168632381173413	0.04571428571428571	0.5474285714285714	0.07379009696611268	-0.09714285714285709	False	False	False
null	label_swap	0.3	2	93165	60	34	26	0.45588235294117646	-0.16896363529965897	0.5554298642533937	0.5294117647058824	0.07716239272437488	0.05882352941176472	0.5554298642533937	0.18682839914089913	-0.09954751131221723	False	False	False
null	label_swap	0.3	3	93166	60	30	30	0.5877777777777777	0.40360038300798784	0.5088888888888888	0.5833333333333334	0.016442951408793552	0.16666666666666663	0.5877777777777777	0.40155362397391614	0.0	False	False	False
null	label_swap	0.3	4	93167	60	31	29	0.474972191323693	-0.013668018176439116	0.40155728587319245	0.517797552836485	0.14853760599442167	0.03559510567296997	0.5183537263626251	0.024797952727141283	-0.043381535038932106	False	False	False
null	label_swap	0.3	5	93168	60	33	27	0.4781144781144781	-0.16954429598294335	0.5072951739618407	0.5269360269360269	0.058933750910559614	0.053872053872053904	0.5252525252525253	0.17053838855602974	-0.0471380471380472	False	False	False
null	label_swap	0.3	6	93169	60	31	29	0.525027808676307	0.013966671698939628	0.5216907675194661	0.5672969966629589	0.25902527184814683	0.13459399332591765	0.5050055617352615	-0.05598025964085433	0.020022246941045596	False	False	False
null	label_swap	0.3	7	93170	60	29	31	0.40489432703003336	-0.30106470347497116	0.41490545050055616	0.5834260289210234	0.19055205623408403	0.16685205784204665	0.6184649610678532	0.3746776917940532	-0.21357063403781984	False	False	False
null	label_swap	0.3	8	93171	60	35	25	0.5085714285714286	0.029718035115135523	0.47085714285714286	0.54	0.13983183716588046	0.07999999999999996	0.5085714285714286	0.008778978983412651	0.0	False	False	False
null	label_swap	0.3	9	93172	60	32	28	0.6484375	0.4637007373072698	0.42299107142857145	0.6584821428571429	0.054433669673266044	0.3169642857142857	0.6361607142857143	0.43910493799862693	0.012276785714285698	False	True	False
null	label_swap	0.3	10	93173	60	28	32	0.5613839285714286	0.23344029853868728	0.5066964285714286	0.5602678571428572	-0.15126329400376967	0.1205357142857143	0.5546875	0.2081039011662265	0.006696428571428603	False	False	False
null	label_swap	0.3	11	93174	60	25	35	0.456	-0.09903405938795032	0.4045714285714286	0.5800000000000001	0.0347230767259687	0.15999999999999998	0.5314285714285715	0.07364469462608669	-0.07542857142857146	False	False	False
null	label_swap	0.3	12	93175	60	30	30	0.47888888888888886	0.028910849946212108	0.3655555555555556	0.5166666666666667	-0.054433669673266044	0.03333333333333338	0.5166666666666667	-0.03205831078483499	-0.037777777777777855	False	False	False
null	label_swap	0.3	13	93176	60	34	26	0.5079185520361991	0.0704028293607397	0.502262443438914	0.5305429864253394	0.07969936192602745	0.06108597285067874	0.503393665158371	0.07911570782550609	0.004524886877828038	False	False	False
null	label_swap	0.3	14	93177	60	28	32	0.5089285714285714	-0.03787438453435515	0.5703125	0.5691964285714286	-0.12731794799521856	0.13839285714285715	0.5011160714285714	0.0690099403064577	0.0078125	False	False	False
null	label_swap	0.3	15	93178	60	24	36	0.47685185185185186	-0.09177503263010445	0.6585648148148148	0.5347222222222222	0.20210066570281637	0.06944444444444448	0.5115740740740741	0.0645588774287313	-0.03472222222222221	False	False	False
null	label_swap	0.3	16	93179	60	30	30	0.6066666666666667	0.4067759999269203	0.3388888888888889	0.5833333333333333	-0.17120014113861523	0.16666666666666669	0.5966666666666667	0.36400785295086524	0.010000000000000009	False	False	False
null	label_swap	0.3	17	93180	60	29	31	0.5228031145717463	-0.058193904962737276	0.5216907675194661	0.5995550611790879	-0.20125011827606948	0.19911012235817577	0.5061179087875417	0.15138447325509904	0.016685205784204626	False	False	False
null	label_swap	0.3	18	93181	60	29	31	0.5372636262513905	0.07991281900220397	0.5873192436040044	0.5328142380422691	-0.054886395893473494	0.06562847608453831	0.5305895439377085	0.07023816635748338	0.006674082313681939	False	False	False
null	label_swap	0.3	19	93182	60	32	28	0.4955357142857143	-0.09463705219498467	0.3560267857142857	0.5223214285714286	-0.198135235502553	0.04464285714285715	0.5100446428571429	0.07877729490330647	-0.014508928571428603	False	False	False
null	label_swap	0.3	20	93183	60	26	34	0.39592760180995473	-0.3146777004187499	0.5079185520361991	0.6300904977375565	-0.006832249500088034	0.26018099547511314	0.6119909502262444	0.3492677165846527	-0.21606334841628966	False	True	False
null	label_swap	0.3	21	93184	60	28	32	0.45424107142857145	-0.13491497841405814	0.6104910714285714	0.515625	0.0009629192262012893	0.03125	0.5390625	0.1329932446373009	-0.08482142857142855	False	False	False
null	label_swap	0.3	22	93185	60	30	30	0.3422222222222222	-0.5490670022694583	0.5444444444444444	0.6	0.15322775236745495	0.2	0.6388888888888888	0.4870210402458254	-0.29666666666666663	False	True	False
null	label_swap	0.3	23	93186	60	35	25	0.6411428571428571	0.5170465970819718	0.6125714285714285	0.5371428571428571	0.4708675016124304	0.07428571428571423	0.6457142857142857	0.499711373911419	-0.00457142857142856	False	True	False
null	label_swap	0.3	24	93187	60	30	30	0.3877777777777778	-0.4645130522029208	0.6155555555555555	0.5333333333333333	-0.1041692301779061	0.06666666666666665	0.61	0.4610588262413246	-0.2222222222222222	False	False	False
null	label_swap	0.3	25	93188	60	33	27	0.49382716049382713	-0.03614945087203967	0.632996632996633	0.6178451178451179	0.026946755427042186	0.23569023569023573	0.5061728395061729	0.04043670581177891	-0.012345679012345734	False	True	False
null	label_swap	0.3	26	93189	60	30	30	0.6033333333333334	0.2990301540724761	0.43666666666666665	0.55	0.135510288800281	0.09999999999999998	0.5966666666666667	0.26694878603099326	0.00666666666666671	False	False	False
null	label_swap	0.3	27	93190	60	21	39	0.5433455433455433	0.14647436529687421	0.4810744810744811	0.5293040293040293	-0.19676410144715595	0.05860805860805862	0.5409035409035409	0.13176212379898294	0.0024420024420024333	False	False	False
null	label_swap	0.3	28	93191	60	26	34	0.5780542986425339	0.2946296488698943	0.47850678733031676	0.5475113122171946	0.21412596164169992	0.09502262443438914	0.5723981900452488	0.3416563440979722	0.005656108597285048	False	False	False
null	label_swap	0.3	29	93192	60	32	28	0.42410714285714285	-0.3194207785536923	0.5401785714285714	0.546875	0.1247729842196687	0.09375	0.5848214285714286	0.3470195989735426	-0.16071428571428575	False	False	False
null	missing_timepoints	0.0	0	93193	60	30	30	0.44333333333333336	-0.19403416968024273	0.38333333333333336	0.55	0.15117831851360244	0.09999999999999998	0.5533333333333333	0.16918003312473137	-0.10999999999999999	False	False	False
null	missing_timepoints	0.0	1	93194	60	30	30	0.5288888888888889	-0.07473144044678019	0.44222222222222224	0.5166666666666666	0.08762564958431733	0.033333333333333326	0.53	-0.07381757732475751	-0.0011111111111111738	False	False	False
null	missing_timepoints	0.0	2	93195	60	30	30	0.58	0.248615274535638	0.33666666666666667	0.55	-0.2060205088278251	0.09999999999999998	0.5544444444444444	0.20766855578805585	0.025555555555555554	False	False	False
null	missing_timepoints	0.0	3	93196	60	30	30	0.4711111111111111	-0.0400384095147285	0.51	0.5	0.1678282041755154	0.0	0.5188888888888888	0.04060661061048679	-0.04777777777777775	False	False	False
null	missing_timepoints	0.0	4	93197	60	30	30	0.5511111111111111	0.17853600732768418	0.48333333333333334	0.5833333333333334	0.020311881152039094	0.16666666666666669	0.5466666666666666	0.1711505027386219	0.004444444444444473	False	False	False
null	missing_timepoints	0.0	5	93198	60	30	30	0.46444444444444444	-0.145437084650604	0.4955555555555556	0.5333333333333333	0.05243693893720517	0.06666666666666665	0.5355555555555556	0.14478761012214045	-0.07111111111111112	False	False	False
null	missing_timepoints	0.0	6	93199	60	30	30	0.49333333333333335	0.06467208668586015	0.37666666666666665	0.5166666666666666	-0.08995261653045884	0.033333333333333326	0.5033333333333333	0.059159086102403155	-0.009999999999999953	False	False	False
null	missing_timepoints	0.0	7	93200	60	30	30	0.5644444444444444	0.14046233783728435	0.6133333333333333	0.5666666666666667	0.21364927517154875	0.1333333333333333	0.5411111111111111	0.08142620893445641	0.023333333333333317	False	False	False
null	missing_timepoints	0.0	8	93201	60	30	30	0.46111111111111114	-0.11829797694044529	0.30444444444444446	0.5833333333333334	-0.06539438807227119	0.16666666666666669	0.5388888888888889	0.11821046130054001	-0.07777777777777772	False	False	False
null	missing_timepoints	0.0	9	93202	60	30	30	0.62	0.37478652205420276	0.5422222222222223	0.5333333333333333	0.04272639468957458	0.06666666666666665	0.6222222222222222	0.3787374000695542	-0.0022222222222222365	False	False	False
null	missing_timepoints	0.0	10	93203	60	30	30	0.5388888888888889	0.20460999869907143	0.46555555555555556	0.5	-0.0019247682447887274	0.0	0.5377777777777778	0.2046106608263461	0.0011111111111110628	False	False	False
null	missing_timepoints	0.0	11	93204	60	30	30	0.5666666666666667	0.21601811089352216	0.30777777777777776	0.5166666666666667	0.21278616326822178	0.03333333333333338	0.5633333333333334	0.20652359342722404	0.0033333333333332993	False	False	False
null	missing_timepoints	0.0	12	93205	60	30	30	0.5277777777777778	0.06645764215169223	0.5455555555555556	0.5166666666666666	0.0009760356428697191	0.033333333333333326	0.5266666666666666	0.0667537819519557	0.0011111111111111738	False	False	False
null	missing_timepoints	0.0	13	93206	60	30	30	0.5122222222222222	0.06670528066564986	0.5355555555555556	0.5	-0.06751709363382803	0.0	0.5133333333333333	0.06696051158098847	-0.0011111111111110628	False	False	False
null	missing_timepoints	0.0	14	93207	60	30	30	0.5511111111111111	0.15586116946147358	0.4111111111111111	0.5666666666666667	0.058933750910559614	0.1333333333333333	0.5522222222222222	0.15573660776659295	-0.0011111111111110628	False	False	False
null	missing_timepoints	0.0	15	93208	60	30	30	0.4777777777777778	-0.03928338151465765	0.5466666666666666	0.55	-0.10688403410834312	0.09999999999999998	0.5111111111111111	0.012912251829681663	-0.03333333333333327	False	False	False
null	missing_timepoints	0.0	16	93209	60	30	30	0.4488888888888889	-0.2204613756504556	0.4677777777777778	0.5166666666666667	-0.23013769506210813	0.033333333333333326	0.5433333333333333	0.21116198939968603	-0.09444444444444444	False	False	False
null	missing_timepoints	0.0	17	93210	60	30	30	0.3477777777777778	-0.5005623714254185	0.4266666666666667	0.5333333333333333	0.06720301849136484	0.06666666666666665	0.6588888888888889	0.5177444880938976	-0.31111111111111106	False	False	False
null	missing_timepoints	0.0	18	93211	60	30	30	0.6766666666666666	0.5979842139499263	0.6055555555555555	0.6	0.2907398378254274	0.19999999999999996	0.6544444444444445	0.5018268417515345	0.022222222222222143	False	True	False
null	missing_timepoints	0.0	19	93212	60	30	30	0.4888888888888889	0.006264737329622346	0.6633333333333333	0.55	-0.17666245135941916	0.09999999999999998	0.5222222222222223	0.03259893103578676	-0.03333333333333338	False	False	False
null	missing_timepoints	0.0	20	93213	60	30	30	0.4688888888888889	-0.07696094382164878	0.3933333333333333	0.5833333333333333	0.2352245899316023	0.16666666666666663	0.51	0.0009180919322464436	-0.0411111111111111	False	False	False
null	missing_timepoints	0.0	21	93214	60	30	30	0.46555555555555556	-0.0789224115056516	0.5144444444444445	0.65	-0.14605209780751918	0.3	0.5088888888888888	0.0037972253408417485	-0.04333333333333328	False	True	False
null	missing_timepoints	0.0	22	93215	60	30	30	0.43777777777777777	-0.1170736318153772	0.3655555555555556	0.5	0.027189523893365642	0.0	0.56	0.11710060773847514	-0.12222222222222229	False	False	False
null	missing_timepoints	0.0	23	93216	60	30	30	0.41333333333333333	-0.24317767057230288	0.5166666666666667	0.5166666666666667	-0.11458738791795342	0.033333333333333326	0.5788888888888889	0.23685646710645766	-0.16555555555555557	False	False	False
null	missing_timepoints	0.0	24	93217	60	30	30	0.41333333333333333	-0.18062421012768098	0.45222222222222225	0.5333333333333333	0.16975222940008622	0.06666666666666665	0.6044444444444445	0.20069463035649843	-0.19111111111111112	False	False	False
null	missing_timepoints	0.0	25	93218	60	30	30	0.59	0.19411754252475397	0.4988888888888889	0.5833333333333334	-0.02792465755983739	0.16666666666666663	0.5888888888888889	0.19881586807721738	0.0011111111111110628	False	False	False
null	missing_timepoints	0.0	26	93219	60	30	30	0.4988888888888889	0.021812934456945193	0.6488888888888888	0.5833333333333333	-0.19634818446971125	0.16666666666666663	0.5155555555555555	0.025829160165441244	-0.016666666666666663	False	False	False
null	missing_timepoints	0.0	27	93220	60	30	30	0.5955555555555555	0.3853394220032546	0.5233333333333333	0.5166666666666667	-0.13637977344940536	0.033333333333333326	0.5922222222222222	0.39671339195737443	0.0033333333333332993	False	False	False
null	missing_timepoints	0.0	28	93221	60	30	30	0.5422222222222223	0.09581165184332412	0.5055555555555555	0.6166666666666667	0.02244881978600354	0.23333333333333334	0.5411111111111111	0.10492707778996829	0.0011111111111111738	False	True	False
null	missing_timepoints	0.0	29	93222	60	30	30	0.4577777777777778	-0.15620444713631387	0.5322222222222223	0.5333333333333333	-0.12538888817710922	0.06666666666666665	0.5344444444444445	0.14295388234267822	-0.07666666666666672	False	False	False
null	missing_timepoints	0.1	0	93223	56	29	27	0.5772669220945083	0.2697270806549859	0.40102171136653897	0.5166028097062579	0.1262697744674312	0.033205619412515985	0.578544061302682	0.2634578255135385	-0.0012771392081737387	False	False	False
null	missing_timepoints	0.1	1	93224	48	24	24	0.3975694444444444	-0.17355224653460738	0.4722222222222222	0.625	-0.08450913782447983	0.25000000000000006	0.5972222222222222	0.15668133354895497	-0.1996527777777778	False	True	False
null	missing_timepoints	0.1	2	93225	53	25	28	0.42428571428571427	-0.2585770131561732	0.4742857142857143	0.5078571428571428	-0.1803706670542013	0.01571428571428568	0.5742857142857143	0.2656606364424186	-0.15000000000000002	False	False	False
null	missing_timepoints	0.1	3	93226	58	30	28	0.48928571428571427	-0.16142827915206856	0.33095238095238094	0.5857142857142857	0.03297672548588312	0.17142857142857143	0.513095238095238	0.16884046819914006	-0.02380952380952378	False	False	False
null	missing_timepoints	0.1	4	93227	51	27	24	0.4876543209876543	-0.09587771682703652	0.3148148148148148	0.5509259259259259	0.045369643578108014	0.1018518518518518	0.5216049382716049	0.10346657258408054	-0.0339506172839506	False	False	False
null	missing_timepoints	0.1	5	93228	55	26	29	0.3859416445623342	-0.3338271999067498	0.4588859416445623	0.5795755968169761	-0.01610152971798827	0.15915119363395225	0.6127320954907162	0.33620554581510426	-0.22679045092838196	False	False	False
null	missing_timepoints	0.1	6	93229	56	27	29	0.4623243933588761	-0.1498223050890616	0.5606641123882503	0.5734355044699873	0.13001003202532652	0.1468710089399745	0.5338441890166028	0.12207662244014607	-0.0715197956577267	False	False	False
null	missing_timepoints	0.1	7	93230	56	28	28	0.35459183673469385	-0.46006831206224935	0.5599489795918368	0.6607142857142857	-0.13223242573516117	0.3214285714285714	0.6237244897959183	0.35240300703254895	-0.26913265306122447	False	True	False
null	missing_timepoints	0.1	8	93231	56	28	28	0.6122448979591837	0.44593592633168294	0.6096938775510204	0.5535714285714286	-0.10723404983816934	0.10714285714285715	0.6198979591836735	0.4835822543808428	-0.007653061224489832	False	False	False
null	missing_timepoints	0.1	9	93232	56	27	29	0.5747126436781609	0.27137391180634873	0.47509578544061304	0.5523627075351214	-0.2525395489348624	0.10472541507024263	0.5644955300127714	0.22045298114514636	0.010217113665389466	False	False	False
null	missing_timepoints	0.1	10	93233	54	28	26	0.49313186813186816	-0.007408772422737394	0.5535714285714286	0.5013736263736264	0.06791210627526237	0.0027472527472527375	0.5068681318681318	0.007616974610340526	-0.013736263736263687	False	False	False
null	missing_timepoints	0.1	11	93234	52	28	24	0.37351190476190477	-0.47999053403364755	0.5431547619047619	0.5625	0.04514843823643464	0.125	0.6235119047619048	0.49469290927975873	-0.25	False	False	False
null	missing_timepoints	0.1	12	93235	54	28	26	0.4052197802197802	-0.3698771383034357	0.570054945054945	0.5164835164835164	-0.04304052898729293	0.032967032967033016	0.5975274725274725	0.37141342950990264	-0.1923076923076923	False	False	False
null	missing_timepoints	0.1	13	93236	51	25	26	0.42923076923076925	-0.16040743598107565	0.4369230769230769	0.53	0.02135042050734495	0.06	0.5707692307692308	0.16064646962243667	-0.14153846153846156	False	False	False
null	missing_timepoints	0.1	14	93237	53	28	25	0.5257142857142857	0.07416878578892237	0.67	0.5035714285714286	0.16643757148392066	0.007142857142857173	0.5214285714285715	0.0772709136831391	0.004285714285714226	False	False	False
null	missing_timepoints	0.1	15	93238	54	27	27	0.5281207133058985	0.1541626994163276	0.4691358024691358	0.6111111111111112	0.08085084642134581	0.2222222222222222	0.5445816186556928	0.18307074591168046	-0.016460905349794275	False	True	False
null	missing_timepoints	0.1	16	93239	57	29	28	0.5985221674876847	0.3491679728638054	0.479064039408867	0.6323891625615764	-0.04281984466535754	0.26477832512315264	0.6169950738916257	0.3813344525742178	-0.018472906403940947	False	True	False
null	missing_timepoints	0.1	17	93240	54	27	27	0.5582990397805213	0.25909406294938747	0.4883401920438957	0.6111111111111112	0.12365423570323476	0.2222222222222222	0.578875171467764	0.3113029309278296	-0.020576131687242705	False	True	False
null	missing_timepoints	0.1	18	93241	52	23	29	0.46776611694152925	-0.11683865811019874	0.3553223388305847	0.5284857571214393	-0.031122672193235324	0.05697151424287861	0.5322338830584707	0.11552365939472875	-0.0644677661169415	False	False	False
null	missing_timepoints	0.1	19	93242	52	24	28	0.4211309523809524	-0.28348689146062983	0.4375	0.5386904761904762	-0.0076880377459934935	0.07738095238095233	0.5833333333333334	0.27871696354052305	-0.162202380952381	False	False	False
null	missing_timepoints	0.1	20	93243	50	25	25	0.4	-0.30817699943505084	0.424	0.54	-0.19140985349736642	0.08000000000000007	0.5904	0.28073690122801837	-0.1904	False	False	False
null	missing_timepoints	0.1	21	93244	55	27	28	0.5396825396825397	0.08426508134057227	0.5396825396825397	0.6183862433862434	-0.027492869961410753	0.2367724867724868	0.5396825396825397	0.0841736183240125	0.0	False	True	False
null	missing_timepoints	0.1	22	93245	56	29	27	0.44316730523627074	-0.16178536080403194	0.4342273307790549	0.6251596424010217	0.008838403212710656	0.25031928480204346	0.558109833971903	0.1543203014390745	-0.11494252873563221	False	True	False
null	missing_timepoints	0.1	23	93246	56	27	29	0.43039591315453385	-0.2611807226886721	0.34099616858237547	0.553639846743295	0.07070722570168525	0.10727969348659006	0.5708812260536399	0.2719580274286637	-0.14048531289910604	False	False	False
null	missing_timepoints	0.1	24	93247	51	25	26	0.5815384615384616	0.24058710677458395	0.5230769230769231	0.5484615384615384	-0.09073928715621603	0.09692307692307689	0.5723076923076923	0.22745057590779477	0.009230769230769265	False	False	False
null	missing_timepoints	0.1	25	93248	53	27	26	0.4444444444444444	-0.15598984982683436	0.49002849002849	0.50997150997151	0.13342487699899822	0.019943019943019946	0.5626780626780626	0.15273682391815477	-0.11823361823361822	False	False	False
null	missing_timepoints	0.1	26	93249	55	27	28	0.5066137566137566	0.0816934229618381	0.5727513227513228	0.6177248677248677	0.02064698137963377	0.2354497354497354	0.5105820105820106	0.054411432975187586	-0.003968253968253954	False	True	False
null	missing_timepoints	0.1	27	93250	58	28	30	0.5928571428571429	0.23231355247609103	0.43214285714285716	0.5369047619047619	-0.1694953639443155	0.07380952380952377	0.6059523809523809	0.2710710512055394	-0.013095238095238049	False	False	False
null	missing_timepoints	0.1	28	93251	53	27	26	0.4586894586894587	-0.16955042484042115	0.4188034188034188	0.6025641025641026	0.04479608200736647	0.20512820512820512	0.5370370370370371	0.16512239991861075	-0.07834757834757838	False	True	False
null	missing_timepoints	0.1	29	93252	53	26	27	0.5384615384615384	0.1611534494875586	0.3789173789173789	0.5299145299145299	-0.06007739950992034	0.05982905982905978	0.5427350427350427	0.15516762896091704	-0.004273504273504258	False	False	False
null	missing_timepoints	0.25	0	93253	44	22	22	0.5867768595041323	0.34269026488449694	0.53099173553719	0.6136363636363636	-0.32070047877326235	0.22727272727272724	0.6425619834710744	0.4865544670736738	-0.05578512396694213	False	True	False
null	missing_timepoints	0.25	1	93254	38	20	18	0.5277777777777778	0.04920671830125852	0.40555555555555556	0.575	-0.10207171703579508	0.15000000000000002	0.5166666666666667	0.020080968796412885	0.011111111111111072	False	False	False
null	missing_timepoints	0.25	2	93255	50	23	27	0.6602254428341385	0.5727855406040899	0.4750402576489533	0.538647342995169	-0.20805418858409394	0.07729468599033817	0.6505636070853462	0.5524908108468761	0.009661835748792313	False	False	False
null	missing_timepoints	0.25	3	93256	46	25	21	0.5561904761904762	0.2707121561507961	0.5009523809523809	0.5542857142857143	-0.13739375743311286	0.10857142857142854	0.539047619047619	0.2495121277435134	0.017142857142857237	False	False	False
null	missing_timepoints	0.25	4	93257	50	26	24	0.594551282051282	0.33185544395315664	0.4519230769230769	0.6153846153846154	0.3440621465263949	0.23076923076923078	0.6153846153846154	0.5118553714991716	-0.02083333333333337	False	True	False
null	missing_timepoints	0.25	5	93258	45	23	22	0.45849802371541504	-0.12926509089489613	0.39920948616600793	0.5128458498023716	-0.06235831903309436	0.025691699604743046	0.541501976284585	0.12717951017095103	-0.08300395256916993	False	False	False
null	missing_timepoints	0.25	6	93259	42	20	22	0.48409090909090907	-0.05983187021441798	0.5954545454545455	0.525	0.08652882561941024	0.04999999999999999	0.5068181818181818	0.0509649084852509	-0.022727272727272763	False	False	False
null	missing_timepoints	0.25	7	93260	41	20	21	0.5547619047619048	0.19272127193359784	0.44761904761904764	0.5642857142857143	0.021398024625545645	0.12857142857142856	0.5523809523809524	0.190731986901122	0.0023809523809523725	False	False	False
null	missing_timepoints	0.25	8	93261	49	24	25	0.47333333333333333	0.027973128794947674	0.595	0.6541666666666667	-0.15957118462605635	0.3083333333333333	0.555	0.05504969657164587	-0.08166666666666672	False	True	False
null	missing_timepoints	0.25	9	93262	47	26	21	0.5293040293040293	0.06815032575778524	0.4652014652014652	0.5833333333333334	0.1840018553431629	0.16666666666666669	0.5054945054945055	-0.008521834096204436	0.023809523809523836	False	False	False
null	missing_timepoints	0.25	10	93263	49	26	23	0.4682274247491639	-0.015934353233551798	0.44648829431438125	0.6914715719063546	-0.08123623944599233	0.382943143812709	0.5	0.07264694187376473	-0.0317725752508361	False	True	False
null	missing_timepoints	0.25	11	93264	42	22	20	0.6068181818181818	0.30883502369996363	0.6227272727272727	0.5704545454545454	0.07079631187042656	0.14090909090909093	0.5954545454545455	0.2811714070438918	0.011363636363636354	False	False	False
null	missing_timepoints	0.25	12	93265	52	28	24	0.5208333333333334	0.048768890992813896	0.5729166666666666	0.5773809523809523	0.1178832454385669	0.1547619047619047	0.5044642857142857	0.019868708812566957	0.016369047619047672	False	False	False
null	missing_timepoints	0.25	13	93266	42	21	21	0.4897959183673469	-0.10376059304838416	0.5668934240362812	0.5476190476190477	0.07541820546967731	0.09523809523809523	0.5079365079365079	0.09573494041961471	-0.01814058956916098	False	False	False
null	missing_timepoints	0.25	14	93267	46	20	26	0.5653846153846154	0.3304459505992151	0.5480769230769231	0.5115384615384615	0.008314129089106939	0.02307692307692305	0.5711538461538461	0.3328941394115478	-0.005769230769230749	False	False	False
null	missing_timepoints	0.25	15	93268	39	19	20	0.4789473684210526	-0.013897306688522381	0.4710526315789474	0.5394736842105263	0.004570070809225681	0.07894736842105265	0.5105263157894737	0.009921129703146696	-0.031578947368421095	False	False	False
null	missing_timepoints	0.25	16	93269	42	21	21	0.36961451247165533	-0.45119601958845723	0.5782312925170068	0.5714285714285714	-0.3581731588836419	0.1428571428571428	0.6077097505668935	0.3632649905519903	-0.23809523809523814	False	True	False
