seed	analysis_window	n_requested	event_probability_before_censoring	effect_pattern	early_hazard_ratio_per_latent_sd	late_hazard_ratio_per_latent_sd	censoring_mechanism	dropout_target	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_observed_events	median_assigned_dropout	median_observed_pre_event_dropout
54902	whole_followup	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	500	479	0.958	262	0.524	0.48020822109105976	0.5674258105667859	0.0	0.524	-2.045986822507133	-0.5781175591404141	216.0	15.0	0.25120772946859904	0.25120772946859904
54902	early_window_diagnostic	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	500	117	0.234	55	0.11	0.0854914151566031	0.14045557040340767	0.0	0.11	-1.8433922733970403	-0.5961304346267546	216.0	7.0	0.25120772946859904	0.25120772946859904
54902	late_landmark_diagnostic	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	500	143	0.286	42	0.084	0.06274413680383038	0.1115993144601811	0.0	0.084	-1.37147319297092	-0.44528505009392794	175.0	8.0	0.11878149335776456	0.11878149335776456
54902	whole_followup	240	0.15	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	273	0.546	0.502174287351395	0.5891242733261424	0.546	0.0	2.061386690155672	0.4054705114804596	216.0	32.0	0.0	0.0
54902	early_window_diagnostic	240	0.15	proportional	1.7	1.7	administrative_only	0.0	500	489	0.978	153	0.306	0.26721346373113636	0.3477447803679459	0.306	0.0	1.4583263245454374	0.39474017374051673	216.0	17.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	administrative_only	0.0	500	468	0.936	148	0.296	0.2576653952306019	0.33744533567771146	0.296	0.0	1.3725269169539736	0.39933285197208357	199.0	15.0	0.0	0.0
54902	whole_followup	240	0.15	proportional	1.7	1.7	independent	0.25	500	500	1.0	237	0.474	0.43059811407349635	0.5177983516305045	0.474	0.0	1.9112654867469372	0.3896579434683307	217.0	29.0	0.25116279069767444	0.23076923076923078
54902	early_window_diagnostic	240	0.15	proportional	1.7	1.7	independent	0.25	500	483	0.966	147	0.294	0.25575848743575685	0.3353827408344027	0.294	0.0	1.429870372799202	0.38977726225407766	217.0	16.0	0.25116279069767444	0.23076923076923078
54902	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	independent	0.25	500	419	0.838	114	0.228	0.19338176911500068	0.26676587209608377	0.226	0.002	1.3288569861715909	0.40883478090904746	176.0	12.0	0.149053720465499	0.14285714285714285
54902	whole_followup	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	226	0.452	0.4089073378092892	0.49582459887502	0.452	0.0	1.853410426992759	0.4017878843457311	216.0	27.0	0.2511313143722997	0.21962616822429906
54902	early_window_diagnostic	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	479	0.958	160	0.32	0.28061775068949024	0.3621270118766686	0.32	0.0	1.4522269665941385	0.4063008991339794	216.0	15.0	0.2511313143722997	0.21962616822429906
54902	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	332	0.664	72	0.144	0.11593807411034973	0.17749045629827542	0.144	0.0	1.2299584169399806	0.3741150358301878	177.0	11.0	0.14089173919682396	0.13389957126153046
54902	whole_followup	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	188	0.376	40	0.08	0.059298129409852594	0.1071063165778513	0.08	0.0	1.2516941536549253	0.4087400354652311	216.0	9.0	0.2494343891402715	0.2494343891402715
54902	early_window_diagnostic	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	2	0.004	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	0.3861380006466229	0.12745968737365646	216.0	3.0	0.2494343891402715	0.2494343891402715
54902	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	38	0.076	9	0.018	0.009498193296197078	0.033851670908739286	0.018	0.0	1.3582773505685428	0.4455589338066256	177.0	6.0	0.09880132070054551	0.09880132070054551
54902	whole_followup	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	382	0.764	25	0.05	0.034093745243849435	0.0727681611715476	0.0	0.05	-0.7735296918011618	-0.24396925120280816	217.0	12.0	0.25	0.25
54902	early_window_diagnostic	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	25	0.05	4	0.008	0.00311531518006224	0.020387035834105168	0.0	0.008	-0.9344989272700065	-0.3456413302458436	217.0	5.0	0.25	0.25
54902	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	79	0.158	3	0.006	0.0020425962719602363	0.01749025210405338	0.0	0.006	-0.2892513800057519	-0.09530052865779057	176.0	7.0	0.10674157303370786	0.10674157303370786
54902	whole_followup	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	228	0.456	0.41284481758175473	0.499826124378862	0.456	0.0	1.8552708510521727	0.3653037482880923	216.0	32.0	0.0	0.0
54902	early_window_diagnostic	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	346	0.692	0.6501980013173227	0.7308742519454412	0.692	0.0	2.3915274845205756	0.6063022428488474	216.0	20.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	400	0.8	19	0.038	0.024460118055830385	0.05858477253064388	0.026	0.012	-0.027973721787447683	-0.008674031972282134	196.0	12.0	0.0	0.0
54902	whole_followup	240	0.15	early_only	2.2	1.0	independent	0.25	500	500	1.0	232	0.464	0.42072818700752684	0.5078207655057051	0.464	0.0	1.8358851533289995	0.37752296756098636	216.0	29.0	0.25	0.22790697674418606
54902	early_window_diagnostic	240	0.15	early_only	2.2	1.0	independent	0.25	500	497	0.994	308	0.616	0.5726388276307122	0.6575923253822078	0.616	0.0	2.2758351739031575	0.5832139795801987	216.0	19.0	0.25	0.22790697674418606
54902	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	independent	0.25	500	269	0.538	14	0.028	0.01675097472075645	0.04644640267494888	0.016	0.012	-0.0637999040716951	-0.020609127427220743	174.0	10.0	0.15135135135135136	0.1452513966480447
54902	whole_followup	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	219	0.438	0.39514834408666566	0.48179707413056694	0.438	0.0	1.748331759150969	0.3775578469366423	216.0	28.0	0.24882629107981222	0.21281632311044074
54902	early_window_diagnostic	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	496	0.992	318	0.636	0.5929376153133843	0.6769885640810736	0.636	0.0	2.3090581673279105	0.5939404184857491	216.0	18.0	0.24882629107981222	0.21281632311044074
54902	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	287	0.574	10	0.02	0.010899183596210813	0.036420183246879345	0.008	0.012	-0.14724338006050175	-0.0490826509937457	175.0	10.0	0.1348314606741573	0.129520697167756
54902	whole_followup	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	172	0.344	26	0.052	0.035730265115705276	0.07510114393784553	0.05	0.002	0.7505013014534594	0.2520747676795977	216.0	8.0	0.24944444444444444	0.24944444444444444
54902	early_window_diagnostic	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	2	0.004	2	0.004	0.0010976305226827934	0.014465715215177033	0.004	0.0	2.530998620762948	0.8987333076592836	216.0	3.0	0.24944444444444444	0.24944444444444444
54902	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	27	0.054	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-0.5356391412516952	-0.16996714554097134	176.0	5.0	0.09455950032873109	0.09455950032873109
54902	whole_followup	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	358	0.716	75	0.15	0.12137595769138819	0.18396108063169836	0.0	0.15	-1.3643033257958121	-0.42323073718088494	216.5	11.0	0.25	0.25
54902	early_window_diagnostic	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	6	0.012	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	-0.8367960173379037	-0.30660158758520095	216.5	4.0	0.25	0.25
54902	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	94	0.188	16	0.032	0.019791513626571118	0.051344869045441784	0.0	0.032	-1.2314246306238008	-0.38086667194434043	176.0	7.0	0.10081124450255557	0.10081124450255557
54902	whole_followup	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	201	0.402	0.359928740326145	0.44556563040431935	0.402	0.0	1.7598852621891194	0.3448175264269579	216.0	32.0	0.0	0.0
54902	early_window_diagnostic	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	445	0.89	13	0.026	0.015256383923327248	0.04397149083422428	0.018	0.008	0.05477830702687392	0.0168782790607966	216.0	14.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	490	0.98	310	0.62	0.576692489073785	0.6614776692154425	0.62	0.0	2.2928191928466095	0.5894708441957035	202.0	18.0	0.0	0.0
54902	whole_followup	240	0.15	late_only	1.0	2.2	independent	0.25	500	500	1.0	186	0.372	0.3307607484885237	0.4151910826696337	0.37	0.002	1.5971264822429287	0.32596964694156466	216.0	28.0	0.24887883358471594	0.2304147465437788
54902	early_window_diagnostic	240	0.15	late_only	1.0	2.2	independent	0.25	500	433	0.866	31	0.062	0.044019209142681565	0.08665971310163822	0.034	0.028	-0.024402478509754574	-0.006723536895035379	216.0	13.0	0.24887883358471594	0.2304147465437788
54902	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	independent	0.25	500	471	0.942	269	0.538	0.494176845283715	0.581243704841207	0.538	0.0	2.137013975595891	0.591176769396254	179.0	15.0	0.14729990356798456	0.14202864443249058
54902	whole_followup	240	0.15	late_only	1.0	2.2	score_dependent	0.25	500	500	1.0	112	0.224	0.1896389712599083	0.26256966467486853	0.224	0.0	1.215354470296249	0.265228361812763	216.0	26.0	0.25115217160454495	0.22624434389140272
54902	early_window_diagnostic	240	0.15	late_only	1.0	2.2	score_dependent	0.25	500	428	0.856	19	0.038	0.024460118055830385	0.05858477253064388	0.022	0.016	0.09280718815917714	0.0270495148847063	216.0	13.0	0.25115217160454495	0.22624434389140272
54902	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	score_dependent	0.25	500	395	0.79	171	0.342	0.3017655066658599	0.38464378491999074	0.342	0.0	1.8456074894733265	0.5800209192265938	178.0	12.0	0.14929827903727694	0.1358695652173913
54902	whole_followup	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	222	0.444	91	0.182	0.1506464452041556	0.2182026353293916	0.182	0.0	1.7024037224799873	0.5139756956863824	216.0	9.0	0.25116279069767444	0.25116279069767444
54902	early_window_diagnostic	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			216.0	2.0	0.25116279069767444	0.25116279069767444
54902	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	98	0.196	47	0.094	0.0714264085922213	0.12276455586255913	0.094	0.0	1.95160888452323	0.6187618137685964	178.0	7.0	0.10314558629776022	0.10314558629776022
54902	whole_followup	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	443	0.886	72	0.144	0.11593807411034973	0.17749045629827542	0.0	0.144	-1.0376999683646724	-0.30797629650903335	217.0	14.0	0.24772708488304818	0.24772708488304818
54902	early_window_diagnostic	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	89	0.178	32	0.064	0.04569601604478943	0.08895240883768415	0.0	0.064	-1.6697258272529178	-0.5419183134096516	217.0	7.0	0.24772708488304818	0.24772708488304818
54902	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	67	0.134	4	0.008	0.00311531518006224	0.020387035834105168	0.002	0.006	-0.00019436434555768225	-6.143927117431887e-05	175.0	6.0	0.11504702194357366	0.11504702194357366
54902	whole_followup	240	0.15	crossing	2.0	0.5	administrative_only	0.0	500	500	1.0	37	0.074	0.054161184751011976	0.10033475332223055	0.064	0.01	0.35023277989771634	0.07225455718342255	216.0	32.0	0.0	0.0
54902	early_window_diagnostic	240	0.15	crossing	2.0	0.5	administrative_only	0.0	500	497	0.994	273	0.546	0.502174287351395	0.5891242733261424	0.546	0.0	2.043913844216686	0.5367673906421822	216.0	18.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	administrative_only	0.0	500	462	0.924	213	0.426	0.38338257836675194	0.46974582402155785	0.0	0.426	-1.81430892354012	-0.5168247767122351	199.0	15.0	0.0	0.0
54902	whole_followup	240	0.15	crossing	2.0	0.5	independent	0.25	500	500	1.0	53	0.106	0.08195705027297034	0.13605093001073285	0.094	0.012	0.5647936784650052	0.10961470479309257	216.0	29.0	0.25225225225225223	0.23095065312046445
54902	early_window_diagnostic	240	0.15	crossing	2.0	0.5	independent	0.25	500	486	0.972	253	0.506	0.4622986388334935	0.5496098690809679	0.506	0.0	2.0393822494267306	0.5454230830784821	216.0	17.0	0.25225225225225223	0.23095065312046445
54902	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	independent	0.25	500	368	0.736	156	0.312	0.27295294872528497	0.3539138032882587	0.0	0.312	-1.7308489829596243	-0.5417955304905591	175.0	11.5	0.14917127071823205	0.1436622848796596
54902	whole_followup	240	0.15	crossing	2.0	0.5	score_dependent	0.25	500	500	1.0	35	0.07	0.0507597429450181	0.09579718985191686	0.056	0.014	0.5038472716615257	0.10446989436466403	216.0	30.0	0.25	0.21666931511202925
54902	early_window_diagnostic	240	0.15	crossing	2.0	0.5	score_dependent	0.25	500	489	0.978	234	0.468	0.4246740659219794	0.5118138918675601	0.466	0.002	1.9074778623405697	0.5364371702818344	216.0	17.0	0.25	0.21666931511202925
54902	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	score_dependent	0.25	500	428	0.856	150	0.3	0.2614819321406983	0.3415678040439227	0.0	0.3	-1.6318930812216164	-0.4708202909542571	176.0	13.0	0.13736263736263737	0.13351158645276293
54902	whole_followup	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	164	0.328	16	0.032	0.019791513626571118	0.051344869045441784	0.004	0.028	-0.42070838103343755	-0.13696069453296944	216.0	8.0	0.25	0.25
54902	early_window_diagnostic	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	1	0.002	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	1.1219272074158957	0.3633364445557169	216.0	3.0	0.25	0.25
54902	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	29	0.058	12	0.024	0.013781314655496986	0.041477057463900756	0.0	0.024	-1.6365037676675491	-0.586587152091467	177.0	5.0	0.09799279807948787	0.09799279807948787
54902	whole_followup	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	427	0.854	310	0.62	0.576692489073785	0.6614776692154425	0.0	0.62	-2.5005039998028993	-0.7115045996879947	216.0	14.0	0.25121962828109756	0.25121962828109756
54902	early_window_diagnostic	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	2	0.004	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-1.6651653490020981	-0.4979011008587404	216.0	3.0	0.25121962828109756	0.25121962828109756
54902	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	287	0.574	206	0.412	0.369688475931219	0.4556534079900142	0.0	0.412	-2.611952006490061	-0.8013849596362681	177.0	10.0	0.10465116279069768	0.10465116279069768
54902	whole_followup	240	0.3	null	1.0	1.0	administrative_only	0.0	500	500	1.0	22	0.044	0.02923395562860718	0.06571944287232845	0.018	0.026	-0.009283631135199233	-0.0012415613129588717	217.0	65.0	0.0	0.0
54902	early_window_diagnostic	240	0.3	null	1.0	1.0	administrative_only	0.0	500	500	1.0	31	0.062	0.044019209142681565	0.08665971310163822	0.026	0.036	0.020803021498768202	0.004165493578239674	217.0	35.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.3	null	1.0	1.0	administrative_only	0.0	500	500	1.0	18	0.036	0.02289106098029272	0.056184326968027755	0.02	0.016	0.027519126859189117	0.005308883835527565	181.0	30.0	0.0	0.0
54902	whole_followup	240	0.3	null	1.0	1.0	independent	0.25	500	500	1.0	24	0.048	0.03246520694135317	0.07042719683589006	0.022	0.026	-0.08053194695935667	-0.012045885429551585	216.0	57.0	0.24883710867354666	0.20930232558139536
54902	early_window_diagnostic	240	0.3	null	1.0	1.0	independent	0.25	500	500	1.0	25	0.05	0.034093745243849435	0.0727681611715476	0.024	0.026	-0.09655404138772003	-0.02009166992501852	216.0	33.5	0.24883710867354666	0.20930232558139536
54902	late_landmark_diagnostic	240	0.3	null	1.0	1.0	independent	0.25	500	500	1.0	26	0.052	0.035730265115705276	0.07510114393784553	0.024	0.028	0.013384219827743387	0.002831023143702444	159.0	24.0	0.15046460351208757	0.13793103448275862
54902	whole_followup	240	0.3	null	1.0	1.0	score_dependent	0.25	500	500	1.0	19	0.038	0.024460118055830385	0.05858477253064388	0.016	0.022	0.007656664731875632	0.0010955781029252233	216.0	57.0	0.2511313143722997	0.2045983086680761
54902	early_window_diagnostic	240	0.3	null	1.0	1.0	score_dependent	0.25	500	500	1.0	23	0.046	0.030845108370816204	0.06807779276827323	0.024	0.022	-0.08184601774512235	-0.016132690103472343	216.0	33.0	0.2511313143722997	0.2045983086680761
54902	late_landmark_diagnostic	240	0.3	null	1.0	1.0	score_dependent	0.25	500	500	1.0	28	0.056	0.03902562068315149	0.0797447936467069	0.024	0.032	0.06440566091511805	0.01507189448357224	159.0	23.0	0.1437908496732026	0.13071895424836602
54902	whole_followup	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	500	1.0	24	0.048	0.03246520694135317	0.07042719683589006	0.022	0.026	0.078119128095105	0.015827955550006316	216.0	28.0	0.25	0.25
54902	early_window_diagnostic	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	283	0.566	8	0.016	0.008129253033388314	0.03125110853339426	0.01	0.006	0.025395100012414636	0.008007303815792654	216.0	10.0	0.25	0.25
54902	late_landmark_diagnostic	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	492	0.984	22	0.044	0.02923395562860718	0.06571944287232845	0.012	0.032	0.04633568497815557	0.010915637245239217	163.0	18.0	0.07100591715976332	0.07100591715976332
54902	whole_followup	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	500	1.0	323	0.646	0.6031159977821284	0.6866576948030984	0.0	0.646	-2.329321964037519	-0.42502595628878836	216.0	37.0	0.2488479262672811	0.2488479262672811
54902	early_window_diagnostic	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	490	0.98	245	0.49	0.4464261747403093	0.5337263120689218	0.0	0.49	-1.9476761109818046	-0.5045458091273793	216.0	18.0	0.2488479262672811	0.2488479262672811
54902	late_landmark_diagnostic	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	497	0.994	116	0.232	0.19712923845271468	0.2709574080346774	0.0	0.232	-1.2851018836967858	-0.323638043020252	160.0	19.0	0.09463816575113447	0.09463816575113447
54902	whole_followup	240	0.3	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	419	0.838	0.8031477342378299	0.8676982116101608	0.838	0.0	2.867185787001696	0.39380149463164427	216.0	65.0	0.0	0.0
54902	early_window_diagnostic	240	0.3	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	301	0.602	0.5584746124497376	0.6439700220961057	0.602	0.0	2.1979457724452467	0.39444229220251203	216.0	37.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	231	0.462	0.41875629515879303	0.505823154716285	0.462	0.0	1.8714603553466997	0.39034127617669345	179.0	28.0	0.0	0.0
54902	whole_followup	240	0.3	proportional	1.7	1.7	independent	0.25	500	500	1.0	391	0.782	0.743733598415673	0.8159662735640116	0.782	0.0	2.7166722791380273	0.39569279624491926	216.0	58.0	0.25	0.20754716981132076
54902	early_window_diagnostic	240	0.3	proportional	1.7	1.7	independent	0.25	500	500	1.0	278	0.556	0.5121868930497259	0.5989591808185805	0.556	0.0	2.1365966585760363	0.39786290511805267	216.0	35.0	0.25	0.20754716981132076
54902	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	independent	0.25	500	500	1.0	191	0.382	0.3404646252341933	0.4253347191147331	0.382	0.0	1.6896008701644054	0.3809094189837262	158.0	22.0	0.14826762246117084	0.13664596273291926
54902	whole_followup	240	0.3	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	371	0.742	0.7019060194394218	0.7784037997771869	0.742	0.0	2.6286668674597995	0.3979095042696261	216.0	56.0	0.24766355140186916	0.18309859154929578
54902	early_window_diagnostic	240	0.3	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	264	0.528	0.48419577166421596	0.5713772652699372	0.528	0.0	2.055783791131893	0.39373408172413205	216.0	34.0	0.24766355140186916	0.18309859154929578
54902	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	score_dependent	0.25	500	497	0.994	170	0.34	0.29983885845371416	0.3826009304939827	0.34	0.0	1.5607916256972465	0.37355055258641306	160.5	21.0	0.1320754716981132	0.11384825286136588
54902	whole_followup	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	500	1.0	271	0.542	0.49817416517608065	0.585185390225149	0.542	0.0	2.055060212847802	0.43108837121166277	216.0	29.0	0.2476849867101089	0.2476849867101089
54902	early_window_diagnostic	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	342	0.684	107	0.214	0.18030299998759533	0.2520581227564126	0.212	0.002	1.5021572143058735	0.45718779375389684	216.0	11.0	0.2476849867101089	0.2476849867101089
54902	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	488	0.976	168	0.336	0.29598800782704915	0.37851277584434007	0.336	0.0	1.5591698149638136	0.4055849451134288	163.0	17.0	0.06790123456790123	0.06790123456790123
54902	whole_followup	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	500	1.0	25	0.05	0.034093745243849435	0.0727681611715476	0.008	0.042	-0.359071450000258	-0.0755671595521652	216.0	33.0	0.2488479262672811	0.2488479262672811
54902	early_window_diagnostic	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	470	0.94	36	0.072	0.0524580314181262	0.09806840401696253	0.0	0.072	-0.7399266153980405	-0.2130077521594903	216.0	15.0	0.2488479262672811	0.2488479262672811
54902	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	491	0.982	31	0.062	0.044019209142681565	0.08665971310163822	0.05	0.012	0.3212706473282224	0.07662064097086918	160.0	18.0	0.08176100628930817	0.08176100628930817
54902	whole_followup	240	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	368	0.736	0.6956691427151993	0.7727321685869482	0.736	0.0	2.7283021569297983	0.37825405186189365	216.0	65.0	0.0	0.0
54902	early_window_diagnostic	240	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	461	0.922	0.8951464501266115	0.9424186065238385	0.922	0.0	3.418788382659959	0.5981281039796011	216.0	41.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	20	0.04	0.026040797389777257	0.060973595834850805	0.01	0.03	-0.09592490301222754	-0.020396688736608437	176.0	24.0	0.0	0.0
54902	whole_followup	240	0.3	early_only	2.2	1.0	independent	0.25	500	500	1.0	380	0.76	0.7206732029933738	0.7953621399666191	0.76	0.0	2.6059589744752785	0.3906756150200006	216.0	58.0	0.2511415525114155	0.20541829745596868
54902	early_window_diagnostic	240	0.3	early_only	2.2	1.0	independent	0.25	500	500	1.0	452	0.904	0.8750130375724849	0.9268264953345811	0.904	0.0	3.2262617280235664	0.5819137798106206	216.0	39.0	0.2511415525114155	0.20541829745596868
54902	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	independent	0.25	500	499	0.998	28	0.056	0.03902562068315149	0.0797447936467069	0.032	0.024	-0.01998954925933429	-0.003846925383763292	154.0	20.0	0.14965986394557823	0.13815789473684212
54902	whole_followup	240	0.3	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	368	0.736	0.6956691427151993	0.7727321685869482	0.736	0.0	2.5502066858901453	0.38431327812626687	216.0	58.0	0.2505707762557078	0.17990914451700263
54902	early_window_diagnostic	240	0.3	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	438	0.876	0.8442125871122163	0.9020539088606966	0.876	0.0	3.147821874042734	0.5827610421620847	216.0	37.0	0.2505707762557078	0.17990914451700263
54902	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	score_dependent	0.25	500	498	0.996	25	0.05	0.034093745243849435	0.0727681611715476	0.02	0.03	0.02649307500344075	0.0059734059545598316	158.0	20.0	0.12269938650306748	0.11446769790718836
54902	whole_followup	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	500	1.0	140	0.28	0.2424360430412755	0.3209186667618076	0.278	0.002	1.3607438031588965	0.2951288909078039	216.0	28.0	0.24883710867354666	0.24883710867354666
54902	early_window_diagnostic	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	400	0.8	207	0.414	0.37164260890980144	0.45766877764958563	0.414	0.0	2.0060630280333274	0.6062366858627624	216.0	13.0	0.24883710867354666	0.24883710867354666
54902	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	468	0.936	25	0.05	0.034093745243849435	0.0727681611715476	0.036	0.014	0.15446568929154209	0.04140475796697491	160.0	15.0	0.06541783380018674	0.06541783380018674
54902	whole_followup	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	500	1.0	81	0.162	0.13230178838983928	0.19685226576217005	0.0	0.162	-0.9973830302912562	-0.21079138614023835	216.0	31.0	0.2494343891402715	0.2494343891402715
54902	early_window_diagnostic	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	405	0.81	14	0.028	0.01675097472075645	0.04644640267494888	0.002	0.026	-0.39369370336948184	-0.1278419848603681	216.0	12.0	0.2494343891402715	0.2494343891402715
54902	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	494	0.988	77	0.154	0.1250106802783401	0.18826536332105404	0.002	0.152	-0.9405111317870332	-0.23507306599434014	161.0	18.0	0.07017543859649122	0.07017543859649122
54902	whole_followup	240	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	304	0.608	0.5645405202499838	0.6498126222103209	0.608	0.0	2.236148336907566	0.3092847582482332	216.0	65.0	0.0	0.0
54902	early_window_diagnostic	240	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	23	0.046	0.030845108370816204	0.06807779276827323	0.02	0.026	0.053414264594105226	0.010724763200933227	216.0	31.0	0.0	0.0
54902	late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	425	0.85	0.8160389193683016	0.8786240423086119	0.85	0.0	3.0309490932797054	0.5788568300168863	185.0	34.0	0.0	0.0
54902	whole_followup	240	0.3	late_only	1.0	2.2	independent	0.25	500	500	1.0	241	0.482	0.4385065876245351	0.5257678886320809	0.482	0.0	1.8741796607031072	0.2789257414096421	216.0	57.0	0.2511313143722997	0.21127381792519406
